sentence,answer
"Daniel feels bored , Mary feels confused and Joe feels anxious . How does Daniel feel [MASK] .",bored
"Daniel feels bored , Mary feels anxious and Joe feels happy . How does Daniel feel [MASK] .",bored
"Daniel feels bored , Mary feels anxious and Joe feels sad . How does Daniel feel [MASK] .",bored
"Daniel feels bored , Mary feels anxious and Joe feels angry . How does Daniel feel [MASK] .",bored
"Daniel feels bored , Mary feels anxious and Joe feels scared . How does Daniel feel [MASK] .",bored
"Daniel feels bored , Mary feels anxious and Joe feels confused . How does Daniel feel [MASK] .",bored
"Daniel feels scared , Mary feels happy and Joe feels sad . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels happy and Joe feels angry . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels happy and Joe feels bored . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels happy and Joe feels confused . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels happy and Joe feels anxious . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels sad and Joe feels happy . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels sad and Joe feels angry . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels sad and Joe feels bored . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels sad and Joe feels confused . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels sad and Joe feels anxious . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels angry and Joe feels happy . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels angry and Joe feels sad . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels angry and Joe feels bored . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels angry and Joe feels confused . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels angry and Joe feels anxious . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels bored and Joe feels happy . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels bored and Joe feels sad . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels bored and Joe feels angry . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels bored and Joe feels confused . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels bored and Joe feels anxious . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels confused and Joe feels happy . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels confused and Joe feels sad . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels confused and Joe feels angry . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels confused and Joe feels bored . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels confused and Joe feels anxious . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels anxious and Joe feels happy . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels anxious and Joe feels sad . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels anxious and Joe feels angry . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels anxious and Joe feels bored . How does Daniel feel [MASK] .",scared
"Daniel feels scared , Mary feels anxious and Joe feels confused . How does Daniel feel [MASK] .",scared
"Daniel feels confused , Mary feels happy and Joe feels sad . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels happy and Joe feels angry . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels happy and Joe feels bored . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels happy and Joe feels scared . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels happy and Joe feels anxious . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels sad and Joe feels happy . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels sad and Joe feels angry . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels sad and Joe feels bored . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels sad and Joe feels scared . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels sad and Joe feels anxious . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels angry and Joe feels happy . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels angry and Joe feels sad . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels angry and Joe feels bored . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels angry and Joe feels scared . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels angry and Joe feels anxious . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels bored and Joe feels happy . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels bored and Joe feels sad . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels bored and Joe feels angry . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels bored and Joe feels scared . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels bored and Joe feels anxious . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels scared and Joe feels happy . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels scared and Joe feels sad . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels scared and Joe feels angry . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels scared and Joe feels bored . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels scared and Joe feels anxious . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels anxious and Joe feels happy . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels anxious and Joe feels sad . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels anxious and Joe feels angry . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels anxious and Joe feels bored . How does Daniel feel [MASK] .",confused
"Daniel feels confused , Mary feels anxious and Joe feels scared . How does Daniel feel [MASK] .",confused
"Daniel feels anxious , Mary feels happy and Joe feels sad . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels happy and Joe feels angry . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels happy and Joe feels bored . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels happy and Joe feels scared . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels happy and Joe feels confused . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels sad and Joe feels happy . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels sad and Joe feels angry . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels sad and Joe feels bored . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels sad and Joe feels scared . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels sad and Joe feels confused . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels angry and Joe feels happy . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels angry and Joe feels sad . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels angry and Joe feels bored . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels angry and Joe feels scared . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels angry and Joe feels confused . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels bored and Joe feels happy . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels bored and Joe feels sad . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels bored and Joe feels angry . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels bored and Joe feels scared . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels bored and Joe feels confused . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels scared and Joe feels happy . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels scared and Joe feels sad . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels scared and Joe feels angry . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels scared and Joe feels bored . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels scared and Joe feels confused . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels confused and Joe feels happy . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels confused and Joe feels sad . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels confused and Joe feels angry . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels confused and Joe feels bored . How does Daniel feel [MASK] .",anxious
"Daniel feels anxious , Mary feels confused and Joe feels scared . How does Daniel feel [MASK] .",anxious
