sentence,answer
Daniel feels happy and Sam feels sad . How does Daniel feels [MASK] .,happy
Alex feels sad and Joe feels angry . How does Alex feels [MASK] .,sad
Sarah feels confused and Jack feels scared . How does Sarah feels [MASK] .,confused
Sam feels scared and Sarah feels happy . How does Sam feels [MASK] .,scared
Sarah feels anxious and Joe feels happy . How does Sarah feels [MASK] .,anxious
Alex feels angry and Sam feels sad . How does Alex feels [MASK] .,angry
Joe feels confused and Sam feels scared . How does Joe feels [MASK] .,confused
Sam feels anxious and Daniel feels sad . How does Sam feels [MASK] .,anxious
Mary feels scared and Daniel feels anxious . How does Mary feels [MASK] .,scared
Joe feels scared and Jack feels confused . How does Joe feels [MASK] .,scared
Sam feels happy and Sarah feels sad . How does Sam feels [MASK] .,happy
Joe feels scared and Alex feels bored . How does Joe feels [MASK] .,scared
Sarah feels sad and Joe feels anxious . How does Sarah feels [MASK] .,sad
Daniel feels bored and Sarah feels happy . How does Daniel feels [MASK] .,bored
Joe feels happy and Sarah feels confused . How does Joe feels [MASK] .,happy
Alex feels confused and Joe feels sad . How does Alex feels [MASK] .,confused
Sam feels angry and Joe feels happy . How does Sam feels [MASK] .,angry
Jack feels happy and Sarah feels angry . How does Jack feels [MASK] .,happy
Joe feels bored and Sam feels sad . How does Joe feels [MASK] .,bored
Daniel feels confused and Mary feels angry . How does Daniel feels [MASK] .,confused
Sarah feels bored and Jack feels happy . How does Sarah feels [MASK] .,bored
Sam feels angry and Mary feels happy . How does Sam feels [MASK] .,angry
Jack feels anxious and Mary feels scared . How does Jack feels [MASK] .,anxious
Alex feels scared and Sam feels angry . How does Alex feels [MASK] .,scared
Sam feels scared and Joe feels happy . How does Sam feels [MASK] .,scared
Sam feels angry and Daniel feels anxious . How does Sam feels [MASK] .,angry
Daniel feels confused and Joe feels bored . How does Daniel feels [MASK] .,confused
Mary feels sad and Joe feels bored . How does Mary feels [MASK] .,sad
Daniel feels confused and Mary feels bored . How does Daniel feels [MASK] .,confused
Sarah feels anxious and Jack feels bored . How does Sarah feels [MASK] .,anxious
Sarah feels confused and Sam feels anxious . How does Sarah feels [MASK] .,confused
Daniel feels bored and Jack feels anxious . How does Daniel feels [MASK] .,bored
Jack feels angry and Sam feels happy . How does Jack feels [MASK] .,angry
Joe feels anxious and Daniel feels sad . How does Joe feels [MASK] .,anxious
Joe feels scared and Sam feels confused . How does Joe feels [MASK] .,scared
Jack feels happy and Joe feels angry . How does Jack feels [MASK] .,happy
Jack feels scared and Sam feels anxious . How does Jack feels [MASK] .,scared
Daniel feels scared and Jack feels sad . How does Daniel feels [MASK] .,scared
Sam feels anxious and Jack feels confused . How does Sam feels [MASK] .,anxious
Joe feels angry and Alex feels anxious . How does Joe feels [MASK] .,angry
Alex feels confused and Sarah feels bored . How does Alex feels [MASK] .,confused
Daniel feels happy and Jack feels sad . How does Daniel feels [MASK] .,happy
Alex feels happy and Sarah feels bored . How does Alex feels [MASK] .,happy
Sarah feels happy and Mary feels scared . How does Sarah feels [MASK] .,happy
Sam feels happy and Mary feels sad . How does Sam feels [MASK] .,happy
Jack feels angry and Mary feels happy . How does Jack feels [MASK] .,angry
Joe feels confused and Sarah feels anxious . How does Joe feels [MASK] .,confused
Jack feels scared and Joe feels happy . How does Jack feels [MASK] .,scared
Daniel feels bored and Joe feels happy . How does Daniel feels [MASK] .,bored
Jack feels angry and Joe feels confused . How does Jack feels [MASK] .,angry
Sarah feels scared and Jack feels sad . How does Sarah feels [MASK] .,scared
Jack feels anxious and Joe feels confused . How does Jack feels [MASK] .,anxious
Sarah feels bored and Alex feels scared . How does Sarah feels [MASK] .,bored
Jack feels anxious and Mary feels bored . How does Jack feels [MASK] .,anxious
Daniel feels sad and Alex feels bored . How does Daniel feels [MASK] .,sad
Alex feels angry and Joe feels anxious . How does Alex feels [MASK] .,angry
Daniel feels happy and Joe feels bored . How does Daniel feels [MASK] .,happy
Sam feels anxious and Daniel feels bored . How does Sam feels [MASK] .,anxious
Joe feels anxious and Jack feels happy . How does Joe feels [MASK] .,anxious
Alex feels bored and Mary feels happy . How does Alex feels [MASK] .,bored
Mary feels confused and Daniel feels bored . How does Mary feels [MASK] .,confused
Sarah feels scared and Daniel feels confused . How does Sarah feels [MASK] .,scared
Joe feels angry and Jack feels scared . How does Joe feels [MASK] .,angry
Mary feels bored and Daniel feels sad . How does Mary feels [MASK] .,bored
Mary feels confused and Sam feels anxious . How does Mary feels [MASK] .,confused
Joe feels confused and Mary feels scared . How does Joe feels [MASK] .,confused
Jack feels bored and Alex feels scared . How does Jack feels [MASK] .,bored
Daniel feels confused and Mary feels sad . How does Daniel feels [MASK] .,confused
Joe feels scared and Sam feels anxious . How does Joe feels [MASK] .,scared
Sam feels sad and Alex feels angry . How does Sam feels [MASK] .,sad
Jack feels happy and Sam feels angry . How does Jack feels [MASK] .,happy
Sam feels angry and Joe feels bored . How does Sam feels [MASK] .,angry
Alex feels angry and Jack feels anxious . How does Alex feels [MASK] .,angry
Daniel feels scared and Jack feels sad . How does Daniel feels [MASK] .,scared
Joe feels happy and Alex feels angry . How does Joe feels [MASK] .,happy
Sam feels bored and Jack feels confused . How does Sam feels [MASK] .,bored
Sarah feels angry and Jack feels happy . How does Sarah feels [MASK] .,angry
Jack feels confused and Joe feels angry . How does Jack feels [MASK] .,confused
Joe feels confused and Jack feels angry . How does Joe feels [MASK] .,confused
Mary feels confused and Jack feels bored . How does Mary feels [MASK] .,confused
Jack feels angry and Sam feels bored . How does Jack feels [MASK] .,angry
Sam feels bored and Mary feels anxious . How does Sam feels [MASK] .,bored
Sam feels happy and Alex feels confused . How does Sam feels [MASK] .,happy
Mary feels confused and Sarah feels anxious . How does Mary feels [MASK] .,confused
Alex feels angry and Joe feels anxious . How does Alex feels [MASK] .,angry
Sarah feels happy and Alex feels angry . How does Sarah feels [MASK] .,happy
Sam feels confused and Joe feels sad . How does Sam feels [MASK] .,confused
Mary feels happy and Daniel feels anxious . How does Mary feels [MASK] .,happy
Daniel feels anxious and Sarah feels bored . How does Daniel feels [MASK] .,anxious
Jack feels sad and Joe feels anxious . How does Jack feels [MASK] .,sad
Joe feels anxious and Mary feels angry . How does Joe feels [MASK] .,anxious
Daniel feels scared and Sarah feels happy . How does Daniel feels [MASK] .,scared
Sarah feels confused and Sam feels angry . How does Sarah feels [MASK] .,confused
Sam feels happy and Sarah feels confused . How does Sam feels [MASK] .,happy
Sam feels scared and Joe feels confused . How does Sam feels [MASK] .,scared
Sam feels sad and Jack feels happy . How does Sam feels [MASK] .,sad
Jack feels angry and Mary feels anxious . How does Jack feels [MASK] .,angry
Daniel feels bored and Alex feels scared . How does Daniel feels [MASK] .,bored
Joe feels angry and Mary feels scared . How does Joe feels [MASK] .,angry
Sam feels angry and Joe feels anxious . How does Sam feels [MASK] .,angry
Sarah feels scared and Daniel feels bored . How does Sarah feels [MASK] .,scared
Jack feels scared and Alex feels anxious . How does Jack feels [MASK] .,scared
Mary feels happy and Sarah feels confused . How does Mary feels [MASK] .,happy
Daniel feels confused and Sam feels angry . How does Daniel feels [MASK] .,confused
Alex feels happy and Sarah feels confused . How does Alex feels [MASK] .,happy
Sam feels angry and Joe feels confused . How does Sam feels [MASK] .,angry
Joe feels angry and Alex feels anxious . How does Joe feels [MASK] .,angry
Mary feels sad and Joe feels anxious . How does Mary feels [MASK] .,sad
Daniel feels happy and Joe feels anxious . How does Daniel feels [MASK] .,happy
Sam feels confused and Alex feels sad . How does Sam feels [MASK] .,confused
Mary feels angry and Sam feels sad . How does Mary feels [MASK] .,angry
Jack feels scared and Daniel feels anxious . How does Jack feels [MASK] .,scared
Daniel feels happy and Mary feels angry . How does Daniel feels [MASK] .,happy
Joe feels bored and Sam feels sad . How does Joe feels [MASK] .,bored
Sam feels confused and Daniel feels sad . How does Sam feels [MASK] .,confused
Sarah feels confused and Alex feels angry . How does Sarah feels [MASK] .,confused
Alex feels scared and Sarah feels happy . How does Alex feels [MASK] .,scared
Sam feels anxious and Joe feels confused . How does Sam feels [MASK] .,anxious
Jack feels anxious and Mary feels happy . How does Jack feels [MASK] .,anxious
Daniel feels scared and Sam feels bored . How does Daniel feels [MASK] .,scared
Joe feels anxious and Mary feels confused . How does Joe feels [MASK] .,anxious
Joe feels happy and Sam feels anxious . How does Joe feels [MASK] .,happy
Sam feels sad and Alex feels scared . How does Sam feels [MASK] .,sad
Daniel feels happy and Sam feels confused . How does Daniel feels [MASK] .,happy
Sam feels confused and Joe feels happy . How does Sam feels [MASK] .,confused
Daniel feels happy and Joe feels sad . How does Daniel feels [MASK] .,happy
Mary feels happy and Jack feels anxious . How does Mary feels [MASK] .,happy
Joe feels confused and Jack feels sad . How does Joe feels [MASK] .,confused
Sam feels sad and Jack feels confused . How does Sam feels [MASK] .,sad
Joe feels anxious and Sarah feels happy . How does Joe feels [MASK] .,anxious
Sarah feels anxious and Joe feels angry . How does Sarah feels [MASK] .,anxious
Alex feels anxious and Sarah feels confused . How does Alex feels [MASK] .,anxious
Jack feels angry and Joe feels scared . How does Jack feels [MASK] .,angry
Sarah feels sad and Joe feels anxious . How does Sarah feels [MASK] .,sad
Sarah feels sad and Daniel feels confused . How does Sarah feels [MASK] .,sad
Sarah feels sad and Daniel feels angry . How does Sarah feels [MASK] .,sad
Alex feels bored and Jack feels angry . How does Alex feels [MASK] .,bored
Joe feels confused and Daniel feels happy . How does Joe feels [MASK] .,confused
Mary feels angry and Joe feels happy . How does Mary feels [MASK] .,angry
Joe feels scared and Sarah feels angry . How does Joe feels [MASK] .,scared
Joe feels bored and Sarah feels sad . How does Joe feels [MASK] .,bored
Sam feels sad and Joe feels bored . How does Sam feels [MASK] .,sad
Jack feels sad and Joe feels angry . How does Jack feels [MASK] .,sad
Joe feels angry and Sam feels anxious . How does Joe feels [MASK] .,angry
Sarah feels happy and Alex feels bored . How does Sarah feels [MASK] .,happy
Daniel feels confused and Sarah feels angry . How does Daniel feels [MASK] .,confused
Daniel feels angry and Sarah feels sad . How does Daniel feels [MASK] .,angry
Mary feels sad and Alex feels bored . How does Mary feels [MASK] .,sad
Daniel feels bored and Jack feels angry . How does Daniel feels [MASK] .,bored
Sam feels confused and Jack feels anxious . How does Sam feels [MASK] .,confused
Jack feels happy and Sam feels bored . How does Jack feels [MASK] .,happy
Sam feels happy and Sarah feels bored . How does Sam feels [MASK] .,happy
Sam feels happy and Mary feels bored . How does Sam feels [MASK] .,happy
Jack feels confused and Sam feels bored . How does Jack feels [MASK] .,confused
Joe feels bored and Alex feels angry . How does Joe feels [MASK] .,bored
Sam feels happy and Mary feels angry . How does Sam feels [MASK] .,happy
Sam feels happy and Joe feels angry . How does Sam feels [MASK] .,happy
Jack feels happy and Sam feels scared . How does Jack feels [MASK] .,happy
Mary feels anxious and Daniel feels angry . How does Mary feels [MASK] .,anxious
Sam feels scared and Joe feels sad . How does Sam feels [MASK] .,scared
Alex feels angry and Mary feels confused . How does Alex feels [MASK] .,angry
Sarah feels confused and Joe feels sad . How does Sarah feels [MASK] .,confused
Mary feels confused and Sarah feels anxious . How does Mary feels [MASK] .,confused
Daniel feels happy and Sarah feels angry . How does Daniel feels [MASK] .,happy
Jack feels angry and Alex feels bored . How does Jack feels [MASK] .,angry
Joe feels angry and Sarah feels happy . How does Joe feels [MASK] .,angry
Jack feels happy and Mary feels anxious . How does Jack feels [MASK] .,happy
Daniel feels anxious and Alex feels scared . How does Daniel feels [MASK] .,anxious
Sam feels happy and Sarah feels bored . How does Sam feels [MASK] .,happy
Alex feels scared and Sarah feels angry . How does Alex feels [MASK] .,scared
Jack feels scared and Daniel feels sad . How does Jack feels [MASK] .,scared
Joe feels anxious and Sarah feels sad . How does Joe feels [MASK] .,anxious
Alex feels bored and Sarah feels sad . How does Alex feels [MASK] .,bored
Jack feels anxious and Joe feels happy . How does Jack feels [MASK] .,anxious
Alex feels scared and Daniel feels bored . How does Alex feels [MASK] .,scared
Jack feels bored and Alex feels scared . How does Jack feels [MASK] .,bored
Jack feels angry and Joe feels scared . How does Jack feels [MASK] .,angry
Mary feels confused and Joe feels scared . How does Mary feels [MASK] .,confused
Sarah feels angry and Sam feels sad . How does Sarah feels [MASK] .,angry
Alex feels anxious and Jack feels scared . How does Alex feels [MASK] .,anxious
Sarah feels sad and Daniel feels anxious . How does Sarah feels [MASK] .,sad
Sarah feels angry and Jack feels bored . How does Sarah feels [MASK] .,angry
Daniel feels anxious and Mary feels sad . How does Daniel feels [MASK] .,anxious
Sarah feels scared and Sam feels confused . How does Sarah feels [MASK] .,scared
Alex feels anxious and Mary feels sad . How does Alex feels [MASK] .,anxious
Alex feels bored and Mary feels scared . How does Alex feels [MASK] .,bored
Sam feels bored and Mary feels anxious . How does Sam feels [MASK] .,bored
Daniel feels confused and Jack feels scared . How does Daniel feels [MASK] .,confused
Alex feels bored and Mary feels sad . How does Alex feels [MASK] .,bored
Daniel feels anxious and Joe feels happy . How does Daniel feels [MASK] .,anxious
Mary feels happy and Alex feels scared . How does Mary feels [MASK] .,happy
Daniel feels scared and Mary feels confused . How does Daniel feels [MASK] .,scared
Sam feels angry and Joe feels happy . How does Sam feels [MASK] .,angry
Sam feels happy and Mary feels sad . How does Sam feels [MASK] .,happy
Daniel feels happy and Sam feels bored . How does Daniel feels [MASK] .,happy
Mary feels confused and Alex feels anxious . How does Mary feels [MASK] .,confused
Sam feels angry and Alex feels bored . How does Sam feels [MASK] .,angry
Joe feels anxious and Mary feels happy . How does Joe feels [MASK] .,anxious
Jack feels happy and Mary feels sad . How does Jack feels [MASK] .,happy
Jack feels scared and Alex feels happy . How does Jack feels [MASK] .,scared
Alex feels scared and Jack feels sad . How does Alex feels [MASK] .,scared
Sarah feels anxious and Mary feels angry . How does Sarah feels [MASK] .,anxious
Daniel feels anxious and Joe feels scared . How does Daniel feels [MASK] .,anxious
Sam feels scared and Daniel feels sad . How does Sam feels [MASK] .,scared
Alex feels confused and Joe feels anxious . How does Alex feels [MASK] .,confused
Joe feels confused and Sarah feels sad . How does Joe feels [MASK] .,confused
Mary feels scared and Sarah feels anxious . How does Mary feels [MASK] .,scared
Sam feels anxious and Mary feels sad . How does Sam feels [MASK] .,anxious
Mary feels confused and Joe feels sad . How does Mary feels [MASK] .,confused
Mary feels sad and Jack feels happy . How does Mary feels [MASK] .,sad
Jack feels bored and Daniel feels anxious . How does Jack feels [MASK] .,bored
Sarah feels scared and Joe feels happy . How does Sarah feels [MASK] .,scared
Daniel feels scared and Joe feels angry . How does Daniel feels [MASK] .,scared
Sam feels bored and Joe feels happy . How does Sam feels [MASK] .,bored
Jack feels sad and Daniel feels happy . How does Jack feels [MASK] .,sad
Alex feels sad and Daniel feels happy . How does Alex feels [MASK] .,sad
Joe feels angry and Sarah feels anxious . How does Joe feels [MASK] .,angry
Jack feels anxious and Sarah feels bored . How does Jack feels [MASK] .,anxious
Alex feels confused and Joe feels scared . How does Alex feels [MASK] .,confused
Sam feels anxious and Daniel feels sad . How does Sam feels [MASK] .,anxious
Jack feels sad and Sam feels scared . How does Jack feels [MASK] .,sad
Sam feels sad and Mary feels bored . How does Sam feels [MASK] .,sad
Alex feels happy and Jack feels angry . How does Alex feels [MASK] .,happy
Alex feels angry and Daniel feels bored . How does Alex feels [MASK] .,angry
Sam feels anxious and Daniel feels scared . How does Sam feels [MASK] .,anxious
Joe feels confused and Sam feels sad . How does Joe feels [MASK] .,confused
Mary feels scared and Joe feels sad . How does Mary feels [MASK] .,scared
Sam feels confused and Jack feels bored . How does Sam feels [MASK] .,confused
Daniel feels bored and Sarah feels angry . How does Daniel feels [MASK] .,bored
Alex feels bored and Sarah feels sad . How does Alex feels [MASK] .,bored
Daniel feels bored and Mary feels confused . How does Daniel feels [MASK] .,bored
Joe feels sad and Mary feels bored . How does Joe feels [MASK] .,sad
Sarah feels anxious and Joe feels confused . How does Sarah feels [MASK] .,anxious
Jack feels sad and Sam feels bored . How does Jack feels [MASK] .,sad
Sarah feels scared and Daniel feels anxious . How does Sarah feels [MASK] .,scared
Sam feels angry and Alex feels anxious . How does Sam feels [MASK] .,angry
Daniel feels anxious and Sarah feels confused . How does Daniel feels [MASK] .,anxious
Sarah feels happy and Daniel feels anxious . How does Sarah feels [MASK] .,happy
Jack feels scared and Sarah feels anxious . How does Jack feels [MASK] .,scared
Daniel feels angry and Joe feels bored . How does Daniel feels [MASK] .,angry
Joe feels scared and Mary feels happy . How does Joe feels [MASK] .,scared
Joe feels bored and Daniel feels sad . How does Joe feels [MASK] .,bored
Mary feels happy and Jack feels sad . How does Mary feels [MASK] .,happy
Alex feels scared and Sarah feels anxious . How does Alex feels [MASK] .,scared
Mary feels scared and Daniel feels angry . How does Mary feels [MASK] .,scared
Daniel feels bored and Joe feels happy . How does Daniel feels [MASK] .,bored
Mary feels bored and Jack feels sad . How does Mary feels [MASK] .,bored
Joe feels happy and Jack feels bored . How does Joe feels [MASK] .,happy
Mary feels angry and Jack feels scared . How does Mary feels [MASK] .,angry
Alex feels confused and Daniel feels angry . How does Alex feels [MASK] .,confused
Daniel feels bored and Sarah feels angry . How does Daniel feels [MASK] .,bored
Daniel feels anxious and Sam feels sad . How does Daniel feels [MASK] .,anxious
Sarah feels bored and Mary feels anxious . How does Sarah feels [MASK] .,bored
Joe feels happy and Daniel feels scared . How does Joe feels [MASK] .,happy
Sam feels sad and Jack feels angry . How does Sam feels [MASK] .,sad
Joe feels bored and Mary feels angry . How does Joe feels [MASK] .,bored
Sam feels bored and Jack feels angry . How does Sam feels [MASK] .,bored
Alex feels bored and Mary feels angry . How does Alex feels [MASK] .,bored
Sam feels bored and Jack feels scared . How does Sam feels [MASK] .,bored
Daniel feels angry and Mary feels confused . How does Daniel feels [MASK] .,angry
Jack feels happy and Joe feels bored . How does Jack feels [MASK] .,happy
Alex feels anxious and Sarah feels scared . How does Alex feels [MASK] .,anxious
Sarah feels scared and Mary feels happy . How does Sarah feels [MASK] .,scared
Alex feels scared and Sam feels angry . How does Alex feels [MASK] .,scared
Joe feels angry and Sarah feels sad . How does Joe feels [MASK] .,angry
Daniel feels happy and Joe feels confused . How does Daniel feels [MASK] .,happy
Sarah feels sad and Sam feels angry . How does Sarah feels [MASK] .,sad
Alex feels happy and Daniel feels confused . How does Alex feels [MASK] .,happy
Sam feels sad and Joe feels angry . How does Sam feels [MASK] .,sad
Alex feels angry and Sam feels happy . How does Alex feels [MASK] .,angry
Alex feels angry and Joe feels sad . How does Alex feels [MASK] .,angry
Sam feels anxious and Mary feels happy . How does Sam feels [MASK] .,anxious
Mary feels bored and Sarah feels sad . How does Mary feels [MASK] .,bored
Daniel feels bored and Jack feels confused . How does Daniel feels [MASK] .,bored
Sam feels happy and Jack feels confused . How does Sam feels [MASK] .,happy
Jack feels sad and Daniel feels confused . How does Jack feels [MASK] .,sad
Daniel feels confused and Sam feels scared . How does Daniel feels [MASK] .,confused
Mary feels bored and Sarah feels confused . How does Mary feels [MASK] .,bored
Sarah feels anxious and Alex feels confused . How does Sarah feels [MASK] .,anxious
Joe feels scared and Alex feels confused . How does Joe feels [MASK] .,scared
Sam feels sad and Alex feels anxious . How does Sam feels [MASK] .,sad
Daniel feels bored and Sam feels anxious . How does Daniel feels [MASK] .,bored
Sam feels happy and Joe feels anxious . How does Sam feels [MASK] .,happy
Jack feels happy and Alex feels sad . How does Jack feels [MASK] .,happy
Sarah feels confused and Mary feels angry . How does Sarah feels [MASK] .,confused
Sarah feels scared and Daniel feels anxious . How does Sarah feels [MASK] .,scared
Sarah feels scared and Joe feels anxious . How does Sarah feels [MASK] .,scared
Jack feels confused and Sarah feels sad . How does Jack feels [MASK] .,confused
Sam feels confused and Daniel feels scared . How does Sam feels [MASK] .,confused
Daniel feels confused and Jack feels angry . How does Daniel feels [MASK] .,confused
Daniel feels bored and Alex feels confused . How does Daniel feels [MASK] .,bored
Joe feels bored and Daniel feels anxious . How does Joe feels [MASK] .,bored
Daniel feels bored and Alex feels angry . How does Daniel feels [MASK] .,bored
Jack feels bored and Alex feels sad . How does Jack feels [MASK] .,bored
Sarah feels confused and Alex feels scared . How does Sarah feels [MASK] .,confused
Sam feels anxious and Mary feels bored . How does Sam feels [MASK] .,anxious
Sarah feels happy and Joe feels bored . How does Sarah feels [MASK] .,happy
Alex feels anxious and Joe feels sad . How does Alex feels [MASK] .,anxious
Alex feels happy and Joe feels sad . How does Alex feels [MASK] .,happy
Sarah feels angry and Alex feels happy . How does Sarah feels [MASK] .,angry
Daniel feels scared and Alex feels bored . How does Daniel feels [MASK] .,scared
Sam feels confused and Alex feels scared . How does Sam feels [MASK] .,confused
Alex feels happy and Mary feels anxious . How does Alex feels [MASK] .,happy
Alex feels angry and Joe feels bored . How does Alex feels [MASK] .,angry
Jack feels sad and Sam feels bored . How does Jack feels [MASK] .,sad
Mary feels happy and Jack feels sad . How does Mary feels [MASK] .,happy
Daniel feels angry and Alex feels happy . How does Daniel feels [MASK] .,angry
Sarah feels confused and Mary feels anxious . How does Sarah feels [MASK] .,confused
Mary feels angry and Jack feels anxious . How does Mary feels [MASK] .,angry
Daniel feels scared and Alex feels bored . How does Daniel feels [MASK] .,scared
Jack feels sad and Daniel feels anxious . How does Jack feels [MASK] .,sad
Daniel feels happy and Alex feels anxious . How does Daniel feels [MASK] .,happy
Jack feels confused and Joe feels angry . How does Jack feels [MASK] .,confused
Sarah feels happy and Sam feels bored . How does Sarah feels [MASK] .,happy
Daniel feels bored and Jack feels sad . How does Daniel feels [MASK] .,bored
Jack feels bored and Sam feels scared . How does Jack feels [MASK] .,bored
Alex feels angry and Joe feels scared . How does Alex feels [MASK] .,angry
Sam feels happy and Jack feels sad . How does Sam feels [MASK] .,happy
Sam feels anxious and Jack feels happy . How does Sam feels [MASK] .,anxious
Mary feels happy and Alex feels sad . How does Mary feels [MASK] .,happy
Jack feels bored and Joe feels confused . How does Jack feels [MASK] .,bored
Jack feels angry and Joe feels bored . How does Jack feels [MASK] .,angry
Alex feels angry and Sarah feels bored . How does Alex feels [MASK] .,angry
Mary feels bored and Sarah feels sad . How does Mary feels [MASK] .,bored
Mary feels happy and Alex feels sad . How does Mary feels [MASK] .,happy
Jack feels sad and Joe feels anxious . How does Jack feels [MASK] .,sad
Joe feels anxious and Daniel feels confused . How does Joe feels [MASK] .,anxious
Joe feels anxious and Daniel feels bored . How does Joe feels [MASK] .,anxious
Jack feels bored and Sam feels scared . How does Jack feels [MASK] .,bored
Alex feels happy and Joe feels sad . How does Alex feels [MASK] .,happy
Mary feels happy and Jack feels confused . How does Mary feels [MASK] .,happy
Jack feels bored and Sarah feels confused . How does Jack feels [MASK] .,bored
Mary feels confused and Joe feels angry . How does Mary feels [MASK] .,confused
Mary feels bored and Joe feels scared . How does Mary feels [MASK] .,bored
Daniel feels confused and Jack feels anxious . How does Daniel feels [MASK] .,confused
Sarah feels scared and Sam feels bored . How does Sarah feels [MASK] .,scared
Jack feels bored and Joe feels happy . How does Jack feels [MASK] .,bored
Joe feels scared and Jack feels happy . How does Joe feels [MASK] .,scared
Mary feels angry and Alex feels anxious . How does Mary feels [MASK] .,angry
Daniel feels confused and Sarah feels happy . How does Daniel feels [MASK] .,confused
Jack feels bored and Mary feels happy . How does Jack feels [MASK] .,bored
Alex feels bored and Jack feels sad . How does Alex feels [MASK] .,bored
Alex feels angry and Jack feels sad . How does Alex feels [MASK] .,angry
Sam feels anxious and Daniel feels sad . How does Sam feels [MASK] .,anxious
Daniel feels bored and Mary feels scared . How does Daniel feels [MASK] .,bored
Alex feels anxious and Sam feels sad . How does Alex feels [MASK] .,anxious
