sentence,answer
"Sarah feels angry , Alex feels happy , Daniel feels confused and Mary feels scared . Sarah feels [MASK] .",angry
"Jack feels confused , Joe feels sad , Mary feels angry and Daniel feels happy . Jack feels [MASK] .",confused
"Alex feels sad , Jack feels bored , Daniel feels scared and Sarah feels angry . Alex feels [MASK] .",sad
"Alex feels confused , Jack feels happy , Joe feels scared and Sarah feels sad . Alex feels [MASK] .",confused
"Alex feels happy , Sarah feels scared , Mary feels confused and Daniel feels sad . Alex feels [MASK] .",happy
"Daniel feels bored , Sarah feels happy , Jack feels confused and Joe feels scared . Daniel feels [MASK] .",bored
"Daniel feels sad , Joe feels confused , Jack feels angry and Mary feels bored . Daniel feels [MASK] .",sad
"Alex feels angry , Joe feels sad , Daniel feels bored and Mary feels happy . Alex feels [MASK] .",angry
"Joe feels happy , Jack feels angry , Mary feels bored and Alex feels sad . Joe feels [MASK] .",happy
"Jack feels happy , Mary feels sad , Sarah feels bored and Daniel feels confused . Jack feels [MASK] .",happy
"Sarah feels bored , Joe feels confused , Jack feels sad and Mary feels angry . Sarah feels [MASK] .",bored
"Joe feels confused , Jack feels scared , Alex feels sad and Sarah feels bored . Joe feels [MASK] .",confused
"Sarah feels confused , Jack feels happy , Daniel feels sad and Alex feels angry . Sarah feels [MASK] .",confused
"Mary feels bored , Daniel feels confused , Alex feels sad and Joe feels happy . Mary feels [MASK] .",bored
"Alex feels happy , Jack feels angry , Joe feels bored and Sarah feels confused . Alex feels [MASK] .",happy
"Alex feels happy , Jack feels confused , Sarah feels scared and Mary feels bored . Alex feels [MASK] .",happy
"Alex feels sad , Jack feels scared , Joe feels bored and Daniel feels angry . Alex feels [MASK] .",sad
"Daniel feels scared , Jack feels sad , Joe feels angry and Sarah feels confused . Daniel feels [MASK] .",scared
"Mary feels happy , Alex feels bored , Daniel feels sad and Sarah feels confused . Mary feels [MASK] .",happy
"Joe feels sad , Mary feels confused , Jack feels happy and Daniel feels bored . Joe feels [MASK] .",sad
"Jack feels sad , Sarah feels angry , Joe feels confused and Mary feels bored . Jack feels [MASK] .",sad
"Daniel feels sad , Joe feels confused , Mary feels scared and Sarah feels angry . Daniel feels [MASK] .",sad
"Alex feels angry , Mary feels happy , Sarah feels bored and Jack feels scared . Alex feels [MASK] .",angry
"Jack feels bored , Mary feels sad , Joe feels angry and Alex feels happy . Jack feels [MASK] .",bored
"Jack feels scared , Mary feels angry , Alex feels bored and Joe feels happy . Jack feels [MASK] .",scared
"Daniel feels happy , Sarah feels bored , Mary feels confused and Joe feels sad . Daniel feels [MASK] .",happy
"Joe feels angry , Sarah feels sad , Daniel feels happy and Mary feels scared . Joe feels [MASK] .",angry
"Jack feels bored , Mary feels angry , Joe feels confused and Sarah feels happy . Jack feels [MASK] .",bored
"Jack feels sad , Joe feels angry , Sarah feels bored and Mary feels confused . Jack feels [MASK] .",sad
"Jack feels angry , Alex feels scared , Joe feels confused and Sarah feels bored . Jack feels [MASK] .",angry
"Mary feels happy , Alex feels bored , Daniel feels scared and Jack feels angry . Mary feels [MASK] .",happy
"Joe feels confused , Daniel feels bored , Jack feels happy and Sarah feels sad . Joe feels [MASK] .",confused
"Daniel feels sad , Mary feels scared , Joe feels angry and Sarah feels bored . Daniel feels [MASK] .",sad
"Sarah feels sad , Joe feels confused , Jack feels angry and Daniel feels bored . Sarah feels [MASK] .",sad
"Alex feels angry , Jack feels confused , Joe feels sad and Daniel feels happy . Alex feels [MASK] .",angry
"Joe feels sad , Daniel feels angry , Alex feels scared and Mary feels confused . Joe feels [MASK] .",sad
"Alex feels happy , Joe feels scared , Sarah feels bored and Jack feels confused . Alex feels [MASK] .",happy
"Sarah feels scared , Joe feels sad , Alex feels bored and Daniel feels angry . Sarah feels [MASK] .",scared
"Sarah feels sad , Mary feels confused , Jack feels angry and Daniel feels scared . Sarah feels [MASK] .",sad
"Joe feels angry , Daniel feels happy , Sarah feels scared and Alex feels confused . Joe feels [MASK] .",angry
"Daniel feels bored , Sarah feels happy , Alex feels scared and Mary feels sad . Daniel feels [MASK] .",bored
"Jack feels scared , Mary feels sad , Joe feels confused and Alex feels happy . Jack feels [MASK] .",scared
"Alex feels bored , Jack feels happy , Sarah feels scared and Joe feels sad . Alex feels [MASK] .",bored
"Joe feels scared , Jack feels sad , Daniel feels happy and Mary feels confused . Joe feels [MASK] .",scared
"Daniel feels scared , Joe feels confused , Mary feels angry and Jack feels bored . Daniel feels [MASK] .",scared
"Daniel feels bored , Mary feels confused , Sarah feels scared and Alex feels happy . Daniel feels [MASK] .",bored
"Jack feels angry , Joe feels scared , Mary feels happy and Sarah feels sad . Jack feels [MASK] .",angry
"Sarah feels sad , Joe feels happy , Jack feels confused and Daniel feels scared . Sarah feels [MASK] .",sad
"Sarah feels sad , Joe feels bored , Jack feels confused and Daniel feels happy . Sarah feels [MASK] .",sad
"Sarah feels happy , Daniel feels confused , Joe feels bored and Jack feels sad . Sarah feels [MASK] .",happy
"Jack feels happy , Joe feels confused , Daniel feels bored and Mary feels angry . Jack feels [MASK] .",happy
"Sarah feels angry , Alex feels confused , Jack feels happy and Joe feels sad . Sarah feels [MASK] .",angry
"Jack feels happy , Sarah feels confused , Joe feels bored and Alex feels angry . Jack feels [MASK] .",happy
"Joe feels angry , Jack feels sad , Daniel feels happy and Sarah feels scared . Joe feels [MASK] .",angry
"Joe feels sad , Sarah feels scared , Mary feels bored and Alex feels happy . Joe feels [MASK] .",sad
"Alex feels scared , Daniel feels bored , Mary feels confused and Joe feels angry . Alex feels [MASK] .",scared
"Mary feels scared , Daniel feels confused , Sarah feels happy and Jack feels bored . Mary feels [MASK] .",scared
"Alex feels bored , Sarah feels angry , Mary feels confused and Daniel feels scared . Alex feels [MASK] .",bored
"Alex feels sad , Sarah feels scared , Joe feels confused and Daniel feels happy . Alex feels [MASK] .",sad
"Joe feels confused , Jack feels angry , Sarah feels happy and Daniel feels sad . Joe feels [MASK] .",confused
"Sarah feels happy , Joe feels sad , Daniel feels bored and Jack feels confused . Sarah feels [MASK] .",happy
"Joe feels angry , Jack feels happy , Alex feels bored and Mary feels confused . Joe feels [MASK] .",angry
"Jack feels confused , Daniel feels angry , Alex feels scared and Sarah feels happy . Jack feels [MASK] .",confused
"Alex feels sad , Jack feels bored , Daniel feels happy and Sarah feels confused . Alex feels [MASK] .",sad
"Daniel feels happy , Joe feels angry , Sarah feels bored and Alex feels sad . Daniel feels [MASK] .",happy
"Joe feels bored , Jack feels scared , Alex feels confused and Mary feels angry . Joe feels [MASK] .",bored
"Sarah feels angry , Joe feels confused , Alex feels bored and Daniel feels sad . Sarah feels [MASK] .",angry
"Jack feels happy , Joe feels scared , Mary feels confused and Alex feels angry . Jack feels [MASK] .",happy
"Sarah feels angry , Alex feels bored , Joe feels confused and Daniel feels happy . Sarah feels [MASK] .",angry
"Sarah feels angry , Joe feels happy , Mary feels confused and Jack feels bored . Sarah feels [MASK] .",angry
"Alex feels sad , Jack feels scared , Daniel feels angry and Mary feels happy . Alex feels [MASK] .",sad
"Joe feels confused , Daniel feels angry , Mary feels bored and Alex feels sad . Joe feels [MASK] .",confused
"Sarah feels sad , Alex feels bored , Joe feels happy and Mary feels scared . Sarah feels [MASK] .",sad
"Sarah feels angry , Jack feels scared , Daniel feels happy and Joe feels confused . Sarah feels [MASK] .",angry
"Alex feels happy , Mary feels confused , Joe feels sad and Sarah feels scared . Alex feels [MASK] .",happy
"Jack feels bored , Sarah feels angry , Alex feels sad and Mary feels happy . Jack feels [MASK] .",bored
"Alex feels confused , Daniel feels scared , Jack feels happy and Mary feels angry . Alex feels [MASK] .",confused
"Alex feels happy , Sarah feels scared , Mary feels bored and Jack feels sad . Alex feels [MASK] .",happy
"Daniel feels scared , Jack feels sad , Joe feels bored and Alex feels confused . Daniel feels [MASK] .",scared
"Mary feels scared , Alex feels happy , Joe feels angry and Sarah feels bored . Mary feels [MASK] .",scared
"Daniel feels angry , Sarah feels bored , Jack feels sad and Joe feels happy . Daniel feels [MASK] .",angry
"Mary feels happy , Joe feels angry , Alex feels scared and Daniel feels bored . Mary feels [MASK] .",happy
"Joe feels scared , Mary feels happy , Sarah feels sad and Daniel feels bored . Joe feels [MASK] .",scared
"Jack feels angry , Sarah feels confused , Mary feels scared and Daniel feels happy . Jack feels [MASK] .",angry
"Sarah feels angry , Joe feels sad , Jack feels confused and Mary feels happy . Sarah feels [MASK] .",angry
"Mary feels happy , Jack feels confused , Joe feels bored and Daniel feels angry . Mary feels [MASK] .",happy
"Mary feels happy , Joe feels sad , Alex feels bored and Jack feels scared . Mary feels [MASK] .",happy
"Daniel feels confused , Alex feels angry , Joe feels happy and Jack feels bored . Daniel feels [MASK] .",confused
"Sarah feels happy , Alex feels angry , Daniel feels scared and Jack feels confused . Sarah feels [MASK] .",happy
"Jack feels angry , Alex feels confused , Joe feels sad and Daniel feels scared . Jack feels [MASK] .",angry
"Joe feels happy , Daniel feels bored , Jack feels scared and Sarah feels sad . Joe feels [MASK] .",happy
"Sarah feels bored , Alex feels happy , Daniel feels scared and Joe feels sad . Sarah feels [MASK] .",bored
"Alex feels bored , Mary feels sad , Daniel feels happy and Joe feels confused . Alex feels [MASK] .",bored
"Jack feels bored , Mary feels happy , Joe feels sad and Alex feels confused . Jack feels [MASK] .",bored
"Alex feels sad , Jack feels happy , Joe feels bored and Sarah feels scared . Alex feels [MASK] .",sad
"Daniel feels angry , Mary feels confused , Joe feels happy and Sarah feels sad . Daniel feels [MASK] .",angry
"Mary feels sad , Joe feels confused , Daniel feels angry and Alex feels scared . Mary feels [MASK] .",sad
"Alex feels bored , Mary feels sad , Joe feels angry and Jack feels happy . Alex feels [MASK] .",bored
"Joe feels happy , Sarah feels bored , Daniel feels confused and Mary feels angry . Joe feels [MASK] .",happy
"Joe feels angry , Daniel feels happy , Jack feels scared and Sarah feels confused . Joe feels [MASK] .",angry
"Alex feels confused , Joe feels bored , Daniel feels angry and Mary feels scared . Alex feels [MASK] .",confused
"Mary feels bored , Daniel feels angry , Jack feels confused and Sarah feels sad . Mary feels [MASK] .",bored
"Daniel feels scared , Jack feels happy , Alex feels sad and Mary feels bored . Daniel feels [MASK] .",scared
"Joe feels bored , Alex feels scared , Sarah feels happy and Mary feels angry . Joe feels [MASK] .",bored
"Mary feels happy , Alex feels confused , Daniel feels angry and Joe feels bored . Mary feels [MASK] .",happy
"Daniel feels sad , Mary feels scared , Sarah feels angry and Alex feels confused . Daniel feels [MASK] .",sad
"Mary feels sad , Joe feels happy , Sarah feels confused and Daniel feels angry . Mary feels [MASK] .",sad
"Sarah feels happy , Mary feels bored , Jack feels angry and Joe feels confused . Sarah feels [MASK] .",happy
"Jack feels bored , Mary feels scared , Alex feels sad and Daniel feels confused . Jack feels [MASK] .",bored
"Alex feels sad , Sarah feels happy , Daniel feels scared and Mary feels confused . Alex feels [MASK] .",sad
"Alex feels happy , Joe feels sad , Mary feels scared and Daniel feels angry . Alex feels [MASK] .",happy
"Jack feels scared , Sarah feels confused , Alex feels bored and Mary feels angry . Jack feels [MASK] .",scared
"Sarah feels happy , Mary feels confused , Daniel feels angry and Alex feels scared . Sarah feels [MASK] .",happy
"Joe feels sad , Sarah feels happy , Daniel feels confused and Mary feels angry . Joe feels [MASK] .",sad
"Alex feels confused , Mary feels angry , Daniel feels bored and Sarah feels sad . Alex feels [MASK] .",confused
"Alex feels bored , Mary feels sad , Joe feels scared and Sarah feels angry . Alex feels [MASK] .",bored
"Joe feels sad , Sarah feels bored , Daniel feels scared and Jack feels angry . Joe feels [MASK] .",sad
"Alex feels happy , Mary feels sad , Daniel feels angry and Jack feels bored . Alex feels [MASK] .",happy
"Mary feels scared , Sarah feels sad , Joe feels happy and Alex feels confused . Mary feels [MASK] .",scared
"Mary feels sad , Jack feels happy , Daniel feels angry and Joe feels confused . Mary feels [MASK] .",sad
"Alex feels sad , Daniel feels happy , Jack feels confused and Sarah feels scared . Alex feels [MASK] .",sad
"Sarah feels happy , Alex feels scared , Joe feels sad and Jack feels angry . Sarah feels [MASK] .",happy
"Joe feels confused , Daniel feels angry , Jack feels sad and Sarah feels happy . Joe feels [MASK] .",confused
"Joe feels sad , Alex feels scared , Jack feels happy and Mary feels confused . Joe feels [MASK] .",sad
"Daniel feels bored , Alex feels angry , Joe feels scared and Sarah feels happy . Daniel feels [MASK] .",bored
"Jack feels angry , Mary feels confused , Sarah feels happy and Alex feels scared . Jack feels [MASK] .",angry
"Mary feels angry , Joe feels confused , Daniel feels sad and Alex feels scared . Mary feels [MASK] .",angry
"Daniel feels angry , Jack feels sad , Mary feels happy and Alex feels confused . Daniel feels [MASK] .",angry
"Joe feels scared , Mary feels happy , Daniel feels angry and Sarah feels confused . Joe feels [MASK] .",scared
"Joe feels confused , Jack feels happy , Daniel feels sad and Mary feels scared . Joe feels [MASK] .",confused
"Alex feels angry , Sarah feels bored , Daniel feels confused and Joe feels sad . Alex feels [MASK] .",angry
"Alex feels happy , Sarah feels scared , Mary feels confused and Jack feels angry . Alex feels [MASK] .",happy
"Sarah feels angry , Joe feels scared , Alex feels happy and Daniel feels sad . Sarah feels [MASK] .",angry
"Alex feels confused , Jack feels bored , Sarah feels scared and Joe feels happy . Alex feels [MASK] .",confused
"Mary feels sad , Daniel feels happy , Joe feels confused and Sarah feels scared . Mary feels [MASK] .",sad
"Sarah feels confused , Mary feels bored , Alex feels angry and Jack feels scared . Sarah feels [MASK] .",confused
"Sarah feels happy , Alex feels bored , Joe feels sad and Mary feels angry . Sarah feels [MASK] .",happy
"Mary feels confused , Sarah feels scared , Jack feels sad and Alex feels happy . Mary feels [MASK] .",confused
"Joe feels scared , Jack feels confused , Sarah feels sad and Mary feels bored . Joe feels [MASK] .",scared
"Joe feels sad , Daniel feels confused , Alex feels bored and Mary feels happy . Joe feels [MASK] .",sad
"Sarah feels sad , Mary feels happy , Daniel feels confused and Jack feels scared . Sarah feels [MASK] .",sad
"Sarah feels bored , Jack feels scared , Daniel feels angry and Mary feels confused . Sarah feels [MASK] .",bored
"Alex feels sad , Jack feels angry , Joe feels happy and Sarah feels confused . Alex feels [MASK] .",sad
"Mary feels happy , Sarah feels bored , Joe feels angry and Alex feels scared . Mary feels [MASK] .",happy
"Joe feels scared , Jack feels angry , Alex feels bored and Mary feels confused . Joe feels [MASK] .",scared
"Alex feels scared , Jack feels bored , Joe feels happy and Sarah feels sad . Alex feels [MASK] .",scared
"Daniel feels confused , Jack feels bored , Mary feels angry and Alex feels happy . Daniel feels [MASK] .",confused
"Alex feels angry , Joe feels bored , Sarah feels confused and Jack feels happy . Alex feels [MASK] .",angry
"Daniel feels sad , Sarah feels happy , Jack feels bored and Joe feels scared . Daniel feels [MASK] .",sad
"Alex feels sad , Mary feels happy , Joe feels confused and Sarah feels scared . Alex feels [MASK] .",sad
"Joe feels scared , Daniel feels angry , Mary feels bored and Alex feels happy . Joe feels [MASK] .",scared
"Mary feels confused , Joe feels sad , Sarah feels angry and Alex feels bored . Mary feels [MASK] .",confused
"Mary feels sad , Jack feels scared , Joe feels angry and Sarah feels bored . Mary feels [MASK] .",sad
"Sarah feels bored , Mary feels sad , Jack feels scared and Alex feels happy . Sarah feels [MASK] .",bored
"Sarah feels confused , Daniel feels sad , Mary feels scared and Joe feels bored . Sarah feels [MASK] .",confused
"Mary feels angry , Daniel feels bored , Joe feels scared and Alex feels happy . Mary feels [MASK] .",angry
"Daniel feels confused , Joe feels bored , Sarah feels sad and Jack feels scared . Daniel feels [MASK] .",confused
"Mary feels bored , Jack feels happy , Daniel feels confused and Joe feels angry . Mary feels [MASK] .",bored
"Sarah feels bored , Joe feels scared , Jack feels confused and Daniel feels sad . Sarah feels [MASK] .",bored
"Alex feels bored , Daniel feels confused , Mary feels scared and Sarah feels sad . Alex feels [MASK] .",bored
"Sarah feels angry , Mary feels confused , Jack feels scared and Alex feels bored . Sarah feels [MASK] .",angry
"Joe feels scared , Alex feels happy , Jack feels bored and Sarah feels sad . Joe feels [MASK] .",scared
"Sarah feels happy , Mary feels bored , Jack feels confused and Daniel feels sad . Sarah feels [MASK] .",happy
"Daniel feels scared , Sarah feels happy , Joe feels confused and Jack feels sad . Daniel feels [MASK] .",scared
"Jack feels confused , Alex feels angry , Sarah feels scared and Mary feels happy . Jack feels [MASK] .",confused
"Joe feels scared , Alex feels confused , Daniel feels angry and Sarah feels happy . Joe feels [MASK] .",scared
"Sarah feels sad , Jack feels happy , Joe feels confused and Mary feels bored . Sarah feels [MASK] .",sad
"Mary feels sad , Jack feels confused , Daniel feels angry and Joe feels scared . Mary feels [MASK] .",sad
"Mary feels sad , Alex feels confused , Sarah feels angry and Daniel feels bored . Mary feels [MASK] .",sad
"Joe feels sad , Alex feels scared , Mary feels angry and Jack feels confused . Joe feels [MASK] .",sad
"Jack feels bored , Joe feels sad , Sarah feels scared and Alex feels angry . Jack feels [MASK] .",bored
"Alex feels bored , Sarah feels sad , Mary feels angry and Jack feels scared . Alex feels [MASK] .",bored
"Sarah feels scared , Mary feels sad , Alex feels happy and Jack feels angry . Sarah feels [MASK] .",scared
"Sarah feels happy , Jack feels scared , Joe feels sad and Mary feels confused . Sarah feels [MASK] .",happy
"Alex feels happy , Sarah feels scared , Mary feels sad and Joe feels confused . Alex feels [MASK] .",happy
"Sarah feels happy , Joe feels scared , Alex feels angry and Jack feels sad . Sarah feels [MASK] .",happy
"Jack feels bored , Joe feels angry , Alex feels happy and Sarah feels scared . Jack feels [MASK] .",bored
"Alex feels angry , Joe feels bored , Sarah feels happy and Daniel feels scared . Alex feels [MASK] .",angry
"Sarah feels angry , Alex feels scared , Mary feels happy and Joe feels sad . Sarah feels [MASK] .",angry
"Jack feels bored , Sarah feels happy , Mary feels scared and Joe feels confused . Jack feels [MASK] .",bored
"Mary feels happy , Joe feels confused , Alex feels scared and Sarah feels angry . Mary feels [MASK] .",happy
"Joe feels happy , Sarah feels angry , Mary feels confused and Daniel feels bored . Joe feels [MASK] .",happy
"Sarah feels confused , Mary feels bored , Joe feels happy and Alex feels scared . Sarah feels [MASK] .",confused
"Sarah feels confused , Joe feels sad , Daniel feels bored and Alex feels scared . Sarah feels [MASK] .",confused
"Jack feels confused , Sarah feels happy , Alex feels sad and Daniel feels scared . Jack feels [MASK] .",confused
"Daniel feels scared , Joe feels happy , Jack feels angry and Alex feels sad . Daniel feels [MASK] .",scared
"Daniel feels sad , Mary feels angry , Joe feels scared and Alex feels bored . Daniel feels [MASK] .",sad
"Sarah feels sad , Joe feels bored , Mary feels confused and Daniel feels angry . Sarah feels [MASK] .",sad
"Alex feels happy , Mary feels angry , Joe feels sad and Daniel feels confused . Alex feels [MASK] .",happy
"Alex feels sad , Mary feels confused , Joe feels scared and Jack feels angry . Alex feels [MASK] .",sad
"Alex feels confused , Joe feels sad , Mary feels scared and Sarah feels bored . Alex feels [MASK] .",confused
"Jack feels sad , Alex feels angry , Joe feels confused and Daniel feels happy . Jack feels [MASK] .",sad
"Alex feels scared , Mary feels confused , Daniel feels bored and Jack feels angry . Alex feels [MASK] .",scared
"Mary feels angry , Daniel feels bored , Joe feels confused and Jack feels sad . Mary feels [MASK] .",angry
"Daniel feels angry , Joe feels confused , Sarah feels happy and Alex feels bored . Daniel feels [MASK] .",angry
"Joe feels happy , Sarah feels sad , Mary feels angry and Alex feels scared . Joe feels [MASK] .",happy
"Alex feels scared , Jack feels bored , Mary feels happy and Daniel feels sad . Alex feels [MASK] .",scared
"Daniel feels scared , Jack feels angry , Mary feels confused and Joe feels bored . Daniel feels [MASK] .",scared
"Alex feels happy , Daniel feels sad , Jack feels bored and Sarah feels confused . Alex feels [MASK] .",happy
"Jack feels happy , Alex feels angry , Mary feels bored and Joe feels sad . Jack feels [MASK] .",happy
"Sarah feels sad , Jack feels happy , Mary feels confused and Daniel feels scared . Sarah feels [MASK] .",sad
"Mary feels angry , Jack feels happy , Daniel feels sad and Sarah feels scared . Mary feels [MASK] .",angry
"Sarah feels scared , Jack feels happy , Mary feels sad and Joe feels angry . Sarah feels [MASK] .",scared
"Daniel feels scared , Alex feels bored , Joe feels happy and Sarah feels sad . Daniel feels [MASK] .",scared
"Jack feels confused , Daniel feels angry , Alex feels happy and Mary feels bored . Jack feels [MASK] .",confused
"Daniel feels confused , Sarah feels sad , Alex feels happy and Joe feels angry . Daniel feels [MASK] .",confused
"Joe feels angry , Mary feels sad , Jack feels scared and Daniel feels confused . Joe feels [MASK] .",angry
"Joe feels sad , Alex feels happy , Mary feels scared and Sarah feels angry . Joe feels [MASK] .",sad
"Joe feels sad , Alex feels bored , Sarah feels confused and Jack feels angry . Joe feels [MASK] .",sad
"Mary feels bored , Daniel feels angry , Joe feels happy and Jack feels confused . Mary feels [MASK] .",bored
"Sarah feels angry , Joe feels confused , Alex feels sad and Daniel feels happy . Sarah feels [MASK] .",angry
"Jack feels bored , Daniel feels sad , Joe feels angry and Mary feels happy . Jack feels [MASK] .",bored
"Mary feels confused , Sarah feels happy , Joe feels bored and Daniel feels sad . Mary feels [MASK] .",confused
"Joe feels sad , Jack feels happy , Daniel feels angry and Sarah feels scared . Joe feels [MASK] .",sad
"Mary feels scared , Joe feels bored , Jack feels happy and Sarah feels confused . Mary feels [MASK] .",scared
"Joe feels scared , Alex feels sad , Mary feels bored and Jack feels confused . Joe feels [MASK] .",scared
"Mary feels confused , Alex feels happy , Joe feels angry and Jack feels scared . Mary feels [MASK] .",confused
"Joe feels happy , Daniel feels sad , Jack feels confused and Mary feels angry . Joe feels [MASK] .",happy
"Alex feels confused , Sarah feels bored , Jack feels sad and Daniel feels happy . Alex feels [MASK] .",confused
"Daniel feels angry , Sarah feels bored , Jack feels confused and Mary feels sad . Daniel feels [MASK] .",angry
"Joe feels happy , Sarah feels scared , Jack feels confused and Daniel feels bored . Joe feels [MASK] .",happy
"Joe feels sad , Daniel feels confused , Alex feels happy and Jack feels angry . Joe feels [MASK] .",sad
"Joe feels sad , Daniel feels bored , Jack feels angry and Mary feels happy . Joe feels [MASK] .",sad
"Jack feels sad , Joe feels angry , Mary feels confused and Daniel feels happy . Jack feels [MASK] .",sad
"Daniel feels confused , Jack feels angry , Sarah feels bored and Mary feels scared . Daniel feels [MASK] .",confused
"Sarah feels scared , Daniel feels sad , Mary feels angry and Joe feels happy . Sarah feels [MASK] .",scared
"Jack feels bored , Mary feels happy , Joe feels angry and Sarah feels sad . Jack feels [MASK] .",bored
