sentence,answer
"Murray is eleven years old , Ross is eleven years old , and Carly is ten years old . next year Murray is twelve years old , Carly is eleven years old , and the age of Ross is [MASK] .",twelve
"Heather is twelve years old , Douglas is twelve years old , and Grant is nineteen years old . next year Heather is thirteen years old , Grant is twenty years old , and the age of Douglas is [MASK] .",thirteen
"Joseph is eleven years old , Natalie is eleven years old , and Stuart is nineteen years old . next year Joseph is twelve years old , Stuart is twenty years old , and the age of Natalie is [MASK] .",twelve
"Anthony is seventeen years old , Quinn is seventeen years old , and Robbie is fifteen years old . next year Anthony is eighteen years old , Robbie is sixteen years old , and the age of Quinn is [MASK] .",eighteen
"Jordan is sixteen years old , Adam is sixteen years old , and Duncan is eighteen years old . next year Jordan is seventeen years old , Duncan is nineteen years old , and the age of Adam is [MASK] .",seventeen
"Elise is eleven years old , Amanda is eleven years old , and Norman is nineteen years old . next year Elise is twelve years old , Norman is twenty years old , and the age of Amanda is [MASK] .",twelve
"James is ten years old , Raymond is ten years old , and Catherine is ten years old . next year James is eleven years old , Catherine is eleven years old , and the age of Raymond is [MASK] .",eleven
"Joseph is eleven years old , Lewis is eleven years old , and Casey is seventeen years old . next year Joseph is twelve years old , Casey is eighteen years old , and the age of Lewis is [MASK] .",twelve
"Lucas is seventeen years old , Shelley is seventeen years old , and Victoria is sixteen years old . next year Lucas is eighteen years old , Victoria is seventeen years old , and the age of Shelley is [MASK] .",eighteen
"Aurora is fourteen years old , Michael is fourteen years old , and Rose is seventeen years old . next year Aurora is fifteen years old , Rose is eighteen years old , and the age of Michael is [MASK] .",fifteen
"Nikki is thirteen years old , Olivia is thirteen years old , and Bella is eighteen years old . next year Nikki is fourteen years old , Bella is nineteen years old , and the age of Olivia is [MASK] .",fourteen
"Jacob is nineteen years old , Ethan is nineteen years old , and Roy is seventeen years old . next year Jacob is twenty years old , Roy is eighteen years old , and the age of Ethan is [MASK] .",twenty
"Oliver is nineteen years old , Alexandra is nineteen years old , and Courtney is fifteen years old . next year Oliver is twenty years old , Courtney is sixteen years old , and the age of Alexandra is [MASK] .",twenty
"Richard is nineteen years old , Leon is nineteen years old , and Kyle is thirteen years old . next year Richard is twenty years old , Kyle is fourteen years old , and the age of Leon is [MASK] .",twenty
"Leon is fourteen years old , Frankie is fourteen years old , and David is seventeen years old . next year Leon is fifteen years old , David is eighteen years old , and the age of Frankie is [MASK] .",fifteen
"Ada is seventeen years old , Jude is seventeen years old , and Sara is twelve years old . next year Ada is eighteen years old , Sara is thirteen years old , and the age of Jude is [MASK] .",eighteen
"Courtney is ten years old , Richard is ten years old , and Jake is sixteen years old . next year Courtney is eleven years old , Jake is seventeen years old , and the age of Richard is [MASK] .",eleven
"Cole is seventeen years old , Cody is seventeen years old , and Shannon is sixteen years old . next year Cole is eighteen years old , Shannon is seventeen years old , and the age of Cody is [MASK] .",eighteen
"Murray is twelve years old , Samuel is twelve years old , and Jessica is nineteen years old . next year Murray is thirteen years old , Jessica is twenty years old , and the age of Samuel is [MASK] .",thirteen
"Anna is eighteen years old , Frankie is eighteen years old , and Francis is fourteen years old . next year Anna is nineteen years old , Francis is fifteen years old , and the age of Frankie is [MASK] .",nineteen
"Lindsey is nineteen years old , Donald is nineteen years old , and Robert is twelve years old . next year Lindsey is twenty years old , Robert is thirteen years old , and the age of Donald is [MASK] .",twenty
"Molly is sixteen years old , Lucy is sixteen years old , and Paul is eighteen years old . next year Molly is seventeen years old , Paul is nineteen years old , and the age of Lucy is [MASK] .",seventeen
"Jason is thirteen years old , Shannon is thirteen years old , and Kai is eighteen years old . next year Jason is fourteen years old , Kai is nineteen years old , and the age of Shannon is [MASK] .",fourteen
"Samuel is sixteen years old , Jennifer is sixteen years old , and Stacy is eighteen years old . next year Samuel is seventeen years old , Stacy is nineteen years old , and the age of Jennifer is [MASK] .",seventeen
"Lilly is ten years old , Mark is ten years old , and Josh is sixteen years old . next year Lilly is eleven years old , Josh is seventeen years old , and the age of Mark is [MASK] .",eleven
"Catherine is eleven years old , Indie is eleven years old , and Lisa is seventeen years old . next year Catherine is twelve years old , Lisa is eighteen years old , and the age of Indie is [MASK] .",twelve
"Owen is ten years old , Elizabeth is ten years old , and Adrian is ten years old . next year Owen is eleven years old , Adrian is eleven years old , and the age of Elizabeth is [MASK] .",eleven
"Deborah is fourteen years old , Carson is fourteen years old , and Lewis is eighteen years old . next year Deborah is fifteen years old , Lewis is nineteen years old , and the age of Carson is [MASK] .",fifteen
"Hazel is seventeen years old , Jill is seventeen years old , and Gordon is seventeen years old . next year Hazel is eighteen years old , Gordon is eighteen years old , and the age of Jill is [MASK] .",eighteen
"Linda is eighteen years old , Eleanor is eighteen years old , and Katrina is nineteen years old . next year Linda is nineteen years old , Katrina is twenty years old , and the age of Eleanor is [MASK] .",nineteen
"Donald is thirteen years old , Chloe is thirteen years old , and Carolyn is seventeen years old . next year Donald is fourteen years old , Carolyn is eighteen years old , and the age of Chloe is [MASK] .",fourteen
"Samuel is twelve years old , Alicia is twelve years old , and Faith is twelve years old . next year Samuel is thirteen years old , Faith is thirteen years old , and the age of Alicia is [MASK] .",thirteen
"Rory is fourteen years old , Hanna is fourteen years old , and Zoe is fifteen years old . next year Rory is fifteen years old , Zoe is sixteen years old , and the age of Hanna is [MASK] .",fifteen
"Holly is seventeen years old , Gordon is seventeen years old , and Catherine is sixteen years old . next year Holly is eighteen years old , Catherine is seventeen years old , and the age of Gordon is [MASK] .",eighteen
"Joey is fourteen years old , Ross is fourteen years old , and Nina is sixteen years old . next year Joey is fifteen years old , Nina is seventeen years old , and the age of Ross is [MASK] .",fifteen
"Nicole is ten years old , Quinn is ten years old , and Emma is eighteen years old . next year Nicole is eleven years old , Emma is nineteen years old , and the age of Quinn is [MASK] .",eleven
"Benjamin is sixteen years old , Anna is sixteen years old , and Sophia is sixteen years old . next year Benjamin is seventeen years old , Sophia is seventeen years old , and the age of Anna is [MASK] .",seventeen
"Shirley is ten years old , Sharon is ten years old , and Liam is sixteen years old . next year Shirley is eleven years old , Liam is seventeen years old , and the age of Sharon is [MASK] .",eleven
"Muhammad is twelve years old , Christopher is twelve years old , and Graham is thirteen years old . next year Muhammad is thirteen years old , Graham is fourteen years old , and the age of Christopher is [MASK] .",thirteen
"Elaine is sixteen years old , Andrea is sixteen years old , and Alex is thirteen years old . next year Elaine is seventeen years old , Alex is fourteen years old , and the age of Andrea is [MASK] .",seventeen
"Elliot is eighteen years old , Alexandra is eighteen years old , and Oscar is fourteen years old . next year Elliot is nineteen years old , Oscar is fifteen years old , and the age of Alexandra is [MASK] .",nineteen
"Malcolm is fourteen years old , George is fourteen years old , and Justin is fourteen years old . next year Malcolm is fifteen years old , Justin is fifteen years old , and the age of George is [MASK] .",fifteen
"Barry is thirteen years old , Jacob is thirteen years old , and Megan is fourteen years old . next year Barry is fourteen years old , Megan is fifteen years old , and the age of Jacob is [MASK] .",fourteen
"Elise is ten years old , Bruce is ten years old , and Judith is eleven years old . next year Elise is eleven years old , Judith is twelve years old , and the age of Bruce is [MASK] .",eleven
"Violet is fourteen years old , Grant is fourteen years old , and Jake is fifteen years old . next year Violet is fifteen years old , Jake is sixteen years old , and the age of Grant is [MASK] .",fifteen
"Bryan is sixteen years old , Kara is sixteen years old , and Dale is fourteen years old . next year Bryan is seventeen years old , Dale is fifteen years old , and the age of Kara is [MASK] .",seventeen
"Dominic is eighteen years old , Allan is eighteen years old , and Stuart is nineteen years old . next year Dominic is nineteen years old , Stuart is twenty years old , and the age of Allan is [MASK] .",nineteen
"Rachel is eleven years old , Freddie is eleven years old , and Benjamin is twelve years old . next year Rachel is twelve years old , Benjamin is thirteen years old , and the age of Freddie is [MASK] .",twelve
"Patrick is thirteen years old , Donald is thirteen years old , and Elise is thirteen years old . next year Patrick is fourteen years old , Elise is fourteen years old , and the age of Donald is [MASK] .",fourteen
"Charlie is fourteen years old , Hannah is fourteen years old , and Emily is eleven years old . next year Charlie is fifteen years old , Emily is twelve years old , and the age of Hannah is [MASK] .",fifteen
"Clare is thirteen years old , Elaine is thirteen years old , and Daisy is thirteen years old . next year Clare is fourteen years old , Daisy is fourteen years old , and the age of Elaine is [MASK] .",fourteen
"Alan is nineteen years old , Christine is nineteen years old , and Summer is thirteen years old . next year Alan is twenty years old , Summer is fourteen years old , and the age of Christine is [MASK] .",twenty
"Shirley is fifteen years old , Charlie is fifteen years old , and Tommy is eighteen years old . next year Shirley is sixteen years old , Tommy is nineteen years old , and the age of Charlie is [MASK] .",sixteen
"Darren is fifteen years old , Roy is fifteen years old , and Douglas is eighteen years old . next year Darren is sixteen years old , Douglas is nineteen years old , and the age of Roy is [MASK] .",sixteen
"Lilly is fourteen years old , Theodore is fourteen years old , and Cheryl is eighteen years old . next year Lilly is fifteen years old , Cheryl is nineteen years old , and the age of Theodore is [MASK] .",fifteen
"Margaret is ten years old , Charles is ten years old , and Carter is thirteen years old . next year Margaret is eleven years old , Carter is fourteen years old , and the age of Charles is [MASK] .",eleven
"Shirley is thirteen years old , Leah is thirteen years old , and Frances is eighteen years old . next year Shirley is fourteen years old , Frances is nineteen years old , and the age of Leah is [MASK] .",fourteen
"Jay is twelve years old , Katie is twelve years old , and Patricia is thirteen years old . next year Jay is thirteen years old , Patricia is fourteen years old , and the age of Katie is [MASK] .",thirteen
"Ian is eleven years old , Jill is eleven years old , and Katherine is thirteen years old . next year Ian is twelve years old , Katherine is fourteen years old , and the age of Jill is [MASK] .",twelve
"Kim is fifteen years old , Darren is fifteen years old , and Taylor is sixteen years old . next year Kim is sixteen years old , Taylor is seventeen years old , and the age of Darren is [MASK] .",sixteen
"Scarlett is seventeen years old , Amelia is seventeen years old , and Simon is thirteen years old . next year Scarlett is eighteen years old , Simon is fourteen years old , and the age of Amelia is [MASK] .",eighteen
"Martin is eleven years old , Charles is eleven years old , and Jon is twelve years old . next year Martin is twelve years old , Jon is thirteen years old , and the age of Charles is [MASK] .",twelve
"Ryan is ten years old , Stewart is ten years old , and Stuart is thirteen years old . next year Ryan is eleven years old , Stuart is fourteen years old , and the age of Stewart is [MASK] .",eleven
"Cody is twelve years old , Ivy is twelve years old , and Dale is eighteen years old . next year Cody is thirteen years old , Dale is nineteen years old , and the age of Ivy is [MASK] .",thirteen
"Denise is fifteen years old , Lee is fifteen years old , and Suzanne is nineteen years old . next year Denise is sixteen years old , Suzanne is twenty years old , and the age of Lee is [MASK] .",sixteen
"Oliver is twelve years old , Jordan is twelve years old , and Russell is twelve years old . next year Oliver is thirteen years old , Russell is thirteen years old , and the age of Jordan is [MASK] .",thirteen
"Karen is seventeen years old , Lee is seventeen years old , and Nikki is ten years old . next year Karen is eighteen years old , Nikki is eleven years old , and the age of Lee is [MASK] .",eighteen
"Olivia is fourteen years old , Clara is fourteen years old , and Lucy is fifteen years old . next year Olivia is fifteen years old , Lucy is sixteen years old , and the age of Clara is [MASK] .",fifteen
"Heather is eleven years old , Eleanor is eleven years old , and Samantha is thirteen years old . next year Heather is twelve years old , Samantha is fourteen years old , and the age of Eleanor is [MASK] .",twelve
"Donald is thirteen years old , Joshua is thirteen years old , and Neil is fifteen years old . next year Donald is fourteen years old , Neil is sixteen years old , and the age of Joshua is [MASK] .",fourteen
"James is fourteen years old , Kate is fourteen years old , and Holly is eighteen years old . next year James is fifteen years old , Holly is nineteen years old , and the age of Kate is [MASK] .",fifteen
"Eleanor is ten years old , Kathryn is ten years old , and Susan is fifteen years old . next year Eleanor is eleven years old , Susan is sixteen years old , and the age of Kathryn is [MASK] .",eleven
"Joshua is thirteen years old , Amber is thirteen years old , and Joe is thirteen years old . next year Joshua is fourteen years old , Joe is fourteen years old , and the age of Amber is [MASK] .",fourteen
"Lois is sixteen years old , Melanie is sixteen years old , and Dean is eighteen years old . next year Lois is seventeen years old , Dean is nineteen years old , and the age of Melanie is [MASK] .",seventeen
"Katherine is nineteen years old , Robbie is nineteen years old , and David is ten years old . next year Katherine is twenty years old , David is eleven years old , and the age of Robbie is [MASK] .",twenty
"Jenna is sixteen years old , Dominic is sixteen years old , and Gerald is fifteen years old . next year Jenna is seventeen years old , Gerald is sixteen years old , and the age of Dominic is [MASK] .",seventeen
"Blake is nineteen years old , Graham is nineteen years old , and Christopher is seventeen years old . next year Blake is twenty years old , Christopher is eighteen years old , and the age of Graham is [MASK] .",twenty
"Philip is seventeen years old , Lindsay is seventeen years old , and Lauren is eleven years old . next year Philip is eighteen years old , Lauren is twelve years old , and the age of Lindsay is [MASK] .",eighteen
"Zoe is twelve years old , Elizabeth is twelve years old , and Harris is thirteen years old . next year Zoe is thirteen years old , Harris is fourteen years old , and the age of Elizabeth is [MASK] .",thirteen
"Gary is twelve years old , Barry is twelve years old , and Thomas is sixteen years old . next year Gary is thirteen years old , Thomas is seventeen years old , and the age of Barry is [MASK] .",thirteen
"Florence is ten years old , Sophia is ten years old , and Daisy is ten years old . next year Florence is eleven years old , Daisy is eleven years old , and the age of Sophia is [MASK] .",eleven
"Edward is sixteen years old , Caleb is sixteen years old , and Theodore is seventeen years old . next year Edward is seventeen years old , Theodore is eighteen years old , and the age of Caleb is [MASK] .",seventeen
"Emily is fourteen years old , Stephen is fourteen years old , and Barbara is seventeen years old . next year Emily is fifteen years old , Barbara is eighteen years old , and the age of Stephen is [MASK] .",fifteen
"Linda is fifteen years old , Stephanie is fifteen years old , and Olivia is eighteen years old . next year Linda is sixteen years old , Olivia is nineteen years old , and the age of Stephanie is [MASK] .",sixteen
"Evan is thirteen years old , Gareth is thirteen years old , and Carrie is eighteen years old . next year Evan is fourteen years old , Carrie is nineteen years old , and the age of Gareth is [MASK] .",fourteen
"Noah is fourteen years old , Harvey is fourteen years old , and Maria is sixteen years old . next year Noah is fifteen years old , Maria is seventeen years old , and the age of Harvey is [MASK] .",fifteen
"Lauren is thirteen years old , Chelsea is thirteen years old , and Mitchell is nineteen years old . next year Lauren is fourteen years old , Mitchell is twenty years old , and the age of Chelsea is [MASK] .",fourteen
"Isaac is fifteen years old , Natasha is fifteen years old , and Angus is nineteen years old . next year Isaac is sixteen years old , Angus is twenty years old , and the age of Natasha is [MASK] .",sixteen
"Benjamin is fifteen years old , Ellie is fifteen years old , and Patricia is ten years old . next year Benjamin is sixteen years old , Patricia is eleven years old , and the age of Ellie is [MASK] .",sixteen
"Valerie is thirteen years old , Caleb is thirteen years old , and Jordan is ten years old . next year Valerie is fourteen years old , Jordan is eleven years old , and the age of Caleb is [MASK] .",fourteen
"Susan is twelve years old , Nikki is twelve years old , and Caleb is fifteen years old . next year Susan is thirteen years old , Caleb is sixteen years old , and the age of Nikki is [MASK] .",thirteen
"Duncan is twelve years old , Lois is twelve years old , and Ashley is twelve years old . next year Duncan is thirteen years old , Ashley is thirteen years old , and the age of Lois is [MASK] .",thirteen
"Ruby is sixteen years old , Pamela is sixteen years old , and Chloe is twelve years old . next year Ruby is seventeen years old , Chloe is thirteen years old , and the age of Pamela is [MASK] .",seventeen
"Hazel is sixteen years old , Alex is sixteen years old , and Georgia is fifteen years old . next year Hazel is seventeen years old , Georgia is sixteen years old , and the age of Alex is [MASK] .",seventeen
"Edward is nineteen years old , Lois is nineteen years old , and Marion is fifteen years old . next year Edward is twenty years old , Marion is sixteen years old , and the age of Lois is [MASK] .",twenty
"Oscar is nineteen years old , Stacy is nineteen years old , and Simon is eleven years old . next year Oscar is twenty years old , Simon is twelve years old , and the age of Stacy is [MASK] .",twenty
"Judith is ten years old , Corey is ten years old , and Janet is sixteen years old . next year Judith is eleven years old , Janet is seventeen years old , and the age of Corey is [MASK] .",eleven
"Theo is seventeen years old , Raymond is seventeen years old , and Lilly is thirteen years old . next year Theo is eighteen years old , Lilly is fourteen years old , and the age of Raymond is [MASK] .",eighteen
"Garry is ten years old , Florence is ten years old , and Chloe is sixteen years old . next year Garry is eleven years old , Chloe is seventeen years old , and the age of Florence is [MASK] .",eleven
"Jackson is nineteen years old , Robert is nineteen years old , and Stacy is eleven years old . next year Jackson is twenty years old , Stacy is twelve years old , and the age of Robert is [MASK] .",twenty
"Samantha is fourteen years old , Gary is fourteen years old , and Beth is fourteen years old . next year Samantha is fifteen years old , Beth is fifteen years old , and the age of Gary is [MASK] .",fifteen
"Kerry is twelve years old , Grace is twelve years old , and Katrina is seventeen years old . next year Kerry is thirteen years old , Katrina is eighteen years old , and the age of Grace is [MASK] .",thirteen
"Kris is sixteen years old , Taylor is sixteen years old , and Hunter is fifteen years old . next year Kris is seventeen years old , Hunter is sixteen years old , and the age of Taylor is [MASK] .",seventeen
"Michelle is seventeen years old , Carson is seventeen years old , and Hope is sixteen years old . next year Michelle is eighteen years old , Hope is seventeen years old , and the age of Carson is [MASK] .",eighteen
"Brian is fourteen years old , Katherine is fourteen years old , and Heather is fifteen years old . next year Brian is fifteen years old , Heather is sixteen years old , and the age of Katherine is [MASK] .",fifteen
"Conor is fourteen years old , Ethan is fourteen years old , and Maria is eleven years old . next year Conor is fifteen years old , Maria is twelve years old , and the age of Ethan is [MASK] .",fifteen
"Colin is ten years old , William is ten years old , and Samantha is thirteen years old . next year Colin is eleven years old , Samantha is fourteen years old , and the age of William is [MASK] .",eleven
"Summer is twelve years old , Sara is twelve years old , and Roy is fourteen years old . next year Summer is thirteen years old , Roy is fifteen years old , and the age of Sara is [MASK] .",thirteen
"Kevin is ten years old , Scott is ten years old , and Jennifer is twelve years old . next year Kevin is eleven years old , Jennifer is thirteen years old , and the age of Scott is [MASK] .",eleven
"Lee is ten years old , Jessica is ten years old , and Teddy is fifteen years old . next year Lee is eleven years old , Teddy is sixteen years old , and the age of Jessica is [MASK] .",eleven
"Andrew is eighteen years old , Nicole is eighteen years old , and Joe is thirteen years old . next year Andrew is nineteen years old , Joe is fourteen years old , and the age of Nicole is [MASK] .",nineteen
"Keith is eighteen years old , Jude is eighteen years old , and Harris is thirteen years old . next year Keith is nineteen years old , Harris is fourteen years old , and the age of Jude is [MASK] .",nineteen
"Lena is eighteen years old , Carly is eighteen years old , and Marion is fifteen years old . next year Lena is nineteen years old , Marion is sixteen years old , and the age of Carly is [MASK] .",nineteen
"Ann is thirteen years old , Leah is thirteen years old , and Jackson is fourteen years old . next year Ann is fourteen years old , Jackson is fifteen years old , and the age of Leah is [MASK] .",fourteen
"Mohammed is twelve years old , Alan is twelve years old , and Eric is thirteen years old . next year Mohammed is thirteen years old , Eric is fourteen years old , and the age of Alan is [MASK] .",thirteen
"Eve is eleven years old , Hugh is eleven years old , and Daisy is seventeen years old . next year Eve is twelve years old , Daisy is eighteen years old , and the age of Hugh is [MASK] .",twelve
"Neil is eighteen years old , Isaac is eighteen years old , and Elliot is thirteen years old . next year Neil is nineteen years old , Elliot is fourteen years old , and the age of Isaac is [MASK] .",nineteen
"Paula is sixteen years old , Ruth is sixteen years old , and Madison is fourteen years old . next year Paula is seventeen years old , Madison is fifteen years old , and the age of Ruth is [MASK] .",seventeen
"Rachel is seventeen years old , Ivy is seventeen years old , and Daisy is ten years old . next year Rachel is eighteen years old , Daisy is eleven years old , and the age of Ivy is [MASK] .",eighteen
"Michael is sixteen years old , Kelly is sixteen years old , and Paula is thirteen years old . next year Michael is seventeen years old , Paula is fourteen years old , and the age of Kelly is [MASK] .",seventeen
"Ellis is twelve years old , Teddy is twelve years old , and Beth is eighteen years old . next year Ellis is thirteen years old , Beth is nineteen years old , and the age of Teddy is [MASK] .",thirteen
"Logan is nineteen years old , Hope is nineteen years old , and Morgan is twelve years old . next year Logan is twenty years old , Morgan is thirteen years old , and the age of Hope is [MASK] .",twenty
"Jordan is nineteen years old , Indie is nineteen years old , and Charlotte is eighteen years old . next year Jordan is twenty years old , Charlotte is nineteen years old , and the age of Indie is [MASK] .",twenty
"Jack is sixteen years old , Archie is sixteen years old , and Shay is twelve years old . next year Jack is seventeen years old , Shay is thirteen years old , and the age of Archie is [MASK] .",seventeen
"Stephen is ten years old , Barry is ten years old , and Patricia is thirteen years old . next year Stephen is eleven years old , Patricia is fourteen years old , and the age of Barry is [MASK] .",eleven
"Grant is thirteen years old , Jay is thirteen years old , and Christopher is twelve years old . next year Grant is fourteen years old , Christopher is thirteen years old , and the age of Jay is [MASK] .",fourteen
"Shirley is nineteen years old , Ellis is nineteen years old , and Joe is nineteen years old . next year Shirley is twenty years old , Joe is twenty years old , and the age of Ellis is [MASK] .",twenty
"Sarah is fourteen years old , Jackson is fourteen years old , and Lucy is eighteen years old . next year Sarah is fifteen years old , Lucy is nineteen years old , and the age of Jackson is [MASK] .",fifteen
"Riley is sixteen years old , Dominic is sixteen years old , and Taylor is nineteen years old . next year Riley is seventeen years old , Taylor is twenty years old , and the age of Dominic is [MASK] .",seventeen
"Kris is sixteen years old , Ben is sixteen years old , and Alice is nineteen years old . next year Kris is seventeen years old , Alice is twenty years old , and the age of Ben is [MASK] .",seventeen
"Gordon is sixteen years old , Logan is sixteen years old , and Oscar is sixteen years old . next year Gordon is seventeen years old , Oscar is seventeen years old , and the age of Logan is [MASK] .",seventeen
"Stephen is seventeen years old , Kim is seventeen years old , and Harvey is eighteen years old . next year Stephen is eighteen years old , Harvey is nineteen years old , and the age of Kim is [MASK] .",eighteen
"Scarlett is eleven years old , Jordan is eleven years old , and Owen is sixteen years old . next year Scarlett is twelve years old , Owen is seventeen years old , and the age of Jordan is [MASK] .",twelve
"Edward is thirteen years old , Daisy is thirteen years old , and Patrick is eighteen years old . next year Edward is fourteen years old , Patrick is nineteen years old , and the age of Daisy is [MASK] .",fourteen
"Elise is eighteen years old , Jack is eighteen years old , and Riley is fifteen years old . next year Elise is nineteen years old , Riley is sixteen years old , and the age of Jack is [MASK] .",nineteen
"Amber is eighteen years old , William is eighteen years old , and Shannon is eighteen years old . next year Amber is nineteen years old , Shannon is nineteen years old , and the age of William is [MASK] .",nineteen
"Daisy is thirteen years old , Dominic is thirteen years old , and Cole is ten years old . next year Daisy is fourteen years old , Cole is eleven years old , and the age of Dominic is [MASK] .",fourteen
"Samuel is seventeen years old , Carly is seventeen years old , and Gordon is eleven years old . next year Samuel is eighteen years old , Gordon is twelve years old , and the age of Carly is [MASK] .",eighteen
"Shaun is seventeen years old , Margaret is seventeen years old , and Ivy is fourteen years old . next year Shaun is eighteen years old , Ivy is fifteen years old , and the age of Margaret is [MASK] .",eighteen
"Carrie is fourteen years old , Harley is fourteen years old , and Shelley is twelve years old . next year Carrie is fifteen years old , Shelley is thirteen years old , and the age of Harley is [MASK] .",fifteen
"Paige is fifteen years old , Lilly is fifteen years old , and Patrick is sixteen years old . next year Paige is sixteen years old , Patrick is seventeen years old , and the age of Lilly is [MASK] .",sixteen
"Joey is fourteen years old , Sharon is fourteen years old , and Maya is sixteen years old . next year Joey is fifteen years old , Maya is seventeen years old , and the age of Sharon is [MASK] .",fifteen
"John is eleven years old , Shannon is eleven years old , and Cooper is nineteen years old . next year John is twelve years old , Cooper is twenty years old , and the age of Shannon is [MASK] .",twelve
"Molly is ten years old , Susan is ten years old , and Derek is nineteen years old . next year Molly is eleven years old , Derek is twenty years old , and the age of Susan is [MASK] .",eleven
"Quinn is fourteen years old , Oliver is fourteen years old , and Grant is fourteen years old . next year Quinn is fifteen years old , Grant is fifteen years old , and the age of Oliver is [MASK] .",fifteen
"Caroline is ten years old , Martin is ten years old , and Grace is sixteen years old . next year Caroline is eleven years old , Grace is seventeen years old , and the age of Martin is [MASK] .",eleven
"Ryan is eighteen years old , Lucy is eighteen years old , and Audrey is eleven years old . next year Ryan is nineteen years old , Audrey is twelve years old , and the age of Lucy is [MASK] .",nineteen
"Nina is seventeen years old , Adrian is seventeen years old , and Eve is thirteen years old . next year Nina is eighteen years old , Eve is fourteen years old , and the age of Adrian is [MASK] .",eighteen
"Thomas is fifteen years old , George is fifteen years old , and Logan is eleven years old . next year Thomas is sixteen years old , Logan is twelve years old , and the age of George is [MASK] .",sixteen
"Daryl is eleven years old , Grayson is eleven years old , and Heidi is seventeen years old . next year Daryl is twelve years old , Heidi is eighteen years old , and the age of Grayson is [MASK] .",twelve
"Stacy is thirteen years old , Helen is thirteen years old , and Indie is twelve years old . next year Stacy is fourteen years old , Indie is thirteen years old , and the age of Helen is [MASK] .",fourteen
"Robbie is sixteen years old , Ethan is sixteen years old , and Chloe is fourteen years old . next year Robbie is seventeen years old , Chloe is fifteen years old , and the age of Ethan is [MASK] .",seventeen
"Jacob is eighteen years old , Scott is eighteen years old , and Carol is fifteen years old . next year Jacob is nineteen years old , Carol is sixteen years old , and the age of Scott is [MASK] .",nineteen
"Grace is nineteen years old , Martin is nineteen years old , and Wayne is twelve years old . next year Grace is twenty years old , Wayne is thirteen years old , and the age of Martin is [MASK] .",twenty
"Gerald is thirteen years old , Eva is thirteen years old , and Olivia is sixteen years old . next year Gerald is fourteen years old , Olivia is seventeen years old , and the age of Eva is [MASK] .",fourteen
"Ann is fifteen years old , Alex is fifteen years old , and Peter is fourteen years old . next year Ann is sixteen years old , Peter is fifteen years old , and the age of Alex is [MASK] .",sixteen
"Katherine is eleven years old , Frances is eleven years old , and Rosa is seventeen years old . next year Katherine is twelve years old , Rosa is eighteen years old , and the age of Frances is [MASK] .",twelve
"Timothy is nineteen years old , Bradley is nineteen years old , and Samantha is seventeen years old . next year Timothy is twenty years old , Samantha is eighteen years old , and the age of Bradley is [MASK] .",twenty
