sentence,answer
"Sharon is nineteen years old and Steven is nineteen years old . next year Sharon is twenty years old , and the age of Steven is [MASK] .",twenty
"Mia is eleven years old and Alexander is eleven years old . next year Mia is twelve years old , and the age of Alexander is [MASK] .",twelve
"Ellie is twelve years old and Linda is twelve years old . next year Ellie is thirteen years old , and the age of Linda is [MASK] .",thirteen
"Nathan is eighteen years old and Samuel is eighteen years old . next year Nathan is nineteen years old , and the age of Samuel is [MASK] .",nineteen
"Alison is fourteen years old and Adrian is fourteen years old . next year Alison is fifteen years old , and the age of Adrian is [MASK] .",fifteen
"Samuel is fourteen years old and Heather is fourteen years old . next year Samuel is fifteen years old , and the age of Heather is [MASK] .",fifteen
"Wayne is nineteen years old and Eleanor is nineteen years old . next year Wayne is twenty years old , and the age of Eleanor is [MASK] .",twenty
"Abby is thirteen years old and Eric is thirteen years old . next year Abby is fourteen years old , and the age of Eric is [MASK] .",fourteen
"Philip is eighteen years old and Shelley is eighteen years old . next year Philip is nineteen years old , and the age of Shelley is [MASK] .",nineteen
"Florence is fourteen years old and Lena is fourteen years old . next year Florence is fifteen years old , and the age of Lena is [MASK] .",fifteen
"Christina is seventeen years old and Carolyn is seventeen years old . next year Christina is eighteen years old , and the age of Carolyn is [MASK] .",eighteen
"Matthew is nineteen years old and Thomas is nineteen years old . next year Matthew is twenty years old , and the age of Thomas is [MASK] .",twenty
"Audrey is fourteen years old and Marcus is fourteen years old . next year Audrey is fifteen years old , and the age of Marcus is [MASK] .",fifteen
"Stewart is seventeen years old and Carter is seventeen years old . next year Stewart is eighteen years old , and the age of Carter is [MASK] .",eighteen
"Gordon is ten years old and Joshua is ten years old . next year Gordon is eleven years old , and the age of Joshua is [MASK] .",eleven
"Harry is thirteen years old and Jacob is thirteen years old . next year Harry is fourteen years old , and the age of Jacob is [MASK] .",fourteen
"Timothy is fifteen years old and Natasha is fifteen years old . next year Timothy is sixteen years old , and the age of Natasha is [MASK] .",sixteen
"Bryan is thirteen years old and Corey is thirteen years old . next year Bryan is fourteen years old , and the age of Corey is [MASK] .",fourteen
"Nicola is nineteen years old and Louie is nineteen years old . next year Nicola is twenty years old , and the age of Louie is [MASK] .",twenty
"Michelle is eighteen years old and Gary is eighteen years old . next year Michelle is nineteen years old , and the age of Gary is [MASK] .",nineteen
"Jack is nineteen years old and Robbie is nineteen years old . next year Jack is twenty years old , and the age of Robbie is [MASK] .",twenty
"Emma is twelve years old and James is twelve years old . next year Emma is thirteen years old , and the age of James is [MASK] .",thirteen
"Beth is eleven years old and Lilly is eleven years old . next year Beth is twelve years old , and the age of Lilly is [MASK] .",twelve
"Heidi is eleven years old and Katherine is eleven years old . next year Heidi is twelve years old , and the age of Katherine is [MASK] .",twelve
"Caroline is seventeen years old and Jordan is seventeen years old . next year Caroline is eighteen years old , and the age of Jordan is [MASK] .",eighteen
"Kenneth is eighteen years old and Indie is eighteen years old . next year Kenneth is nineteen years old , and the age of Indie is [MASK] .",nineteen
"Adam is thirteen years old and Louise is thirteen years old . next year Adam is fourteen years old , and the age of Louise is [MASK] .",fourteen
"Ronald is ten years old and Thomas is ten years old . next year Ronald is eleven years old , and the age of Thomas is [MASK] .",eleven
"Morgan is twelve years old and Taylor is twelve years old . next year Morgan is thirteen years old , and the age of Taylor is [MASK] .",thirteen
"Marcus is ten years old and Marion is ten years old . next year Marcus is eleven years old , and the age of Marion is [MASK] .",eleven
"George is fifteen years old and Kim is fifteen years old . next year George is sixteen years old , and the age of Kim is [MASK] .",sixteen
"Lena is thirteen years old and Bonnie is thirteen years old . next year Lena is fourteen years old , and the age of Bonnie is [MASK] .",fourteen
"Stephanie is fifteen years old and Charlotte is fifteen years old . next year Stephanie is sixteen years old , and the age of Charlotte is [MASK] .",sixteen
"Allan is nineteen years old and Wayne is nineteen years old . next year Allan is twenty years old , and the age of Wayne is [MASK] .",twenty
"Paul is eleven years old and Sam is eleven years old . next year Paul is twelve years old , and the age of Sam is [MASK] .",twelve
"Sean is eighteen years old and Bruce is eighteen years old . next year Sean is nineteen years old , and the age of Bruce is [MASK] .",nineteen
"Julie is seventeen years old and Indie is seventeen years old . next year Julie is eighteen years old , and the age of Indie is [MASK] .",eighteen
"Harry is eleven years old and Ronald is eleven years old . next year Harry is twelve years old , and the age of Ronald is [MASK] .",twelve
"Wesley is fifteen years old and Jay is fifteen years old . next year Wesley is sixteen years old , and the age of Jay is [MASK] .",sixteen
"Bruce is ten years old and Louis is ten years old . next year Bruce is eleven years old , and the age of Louis is [MASK] .",eleven
"David is eighteen years old and Benjamin is eighteen years old . next year David is nineteen years old , and the age of Benjamin is [MASK] .",nineteen
"Matthew is eleven years old and Neil is eleven years old . next year Matthew is twelve years old , and the age of Neil is [MASK] .",twelve
"Nina is ten years old and Marion is ten years old . next year Nina is eleven years old , and the age of Marion is [MASK] .",eleven
"Aurora is fourteen years old and David is fourteen years old . next year Aurora is fifteen years old , and the age of David is [MASK] .",fifteen
"Liam is thirteen years old and Bella is thirteen years old . next year Liam is fourteen years old , and the age of Bella is [MASK] .",fourteen
"Jordan is nineteen years old and George is nineteen years old . next year Jordan is twenty years old , and the age of George is [MASK] .",twenty
"Maya is seventeen years old and Raymond is seventeen years old . next year Maya is eighteen years old , and the age of Raymond is [MASK] .",eighteen
"Bradley is sixteen years old and Casey is sixteen years old . next year Bradley is seventeen years old , and the age of Casey is [MASK] .",seventeen
"Dominic is thirteen years old and Cole is thirteen years old . next year Dominic is fourteen years old , and the age of Cole is [MASK] .",fourteen
"Lara is fifteen years old and Cody is fifteen years old . next year Lara is sixteen years old , and the age of Cody is [MASK] .",sixteen
"Owen is eighteen years old and Lois is eighteen years old . next year Owen is nineteen years old , and the age of Lois is [MASK] .",nineteen
"Edward is nineteen years old and Olivia is nineteen years old . next year Edward is twenty years old , and the age of Olivia is [MASK] .",twenty
"Christina is eleven years old and Gordon is eleven years old . next year Christina is twelve years old , and the age of Gordon is [MASK] .",twelve
"Raymond is sixteen years old and Simon is sixteen years old . next year Raymond is seventeen years old , and the age of Simon is [MASK] .",seventeen
"Harris is fifteen years old and Catherine is fifteen years old . next year Harris is sixteen years old , and the age of Catherine is [MASK] .",sixteen
"Conor is nineteen years old and Dawn is nineteen years old . next year Conor is twenty years old , and the age of Dawn is [MASK] .",twenty
"Gavin is nineteen years old and Cody is nineteen years old . next year Gavin is twenty years old , and the age of Cody is [MASK] .",twenty
"Donna is sixteen years old and Ross is sixteen years old . next year Donna is seventeen years old , and the age of Ross is [MASK] .",seventeen
"Bailey is eighteen years old and Grace is eighteen years old . next year Bailey is nineteen years old , and the age of Grace is [MASK] .",nineteen
"Leo is sixteen years old and Carly is sixteen years old . next year Leo is seventeen years old , and the age of Carly is [MASK] .",seventeen
"Martin is sixteen years old and Amanda is sixteen years old . next year Martin is seventeen years old , and the age of Amanda is [MASK] .",seventeen
"Indie is twelve years old and William is twelve years old . next year Indie is thirteen years old , and the age of William is [MASK] .",thirteen
"Ada is thirteen years old and Max is thirteen years old . next year Ada is fourteen years old , and the age of Max is [MASK] .",fourteen
"Eric is seventeen years old and Colin is seventeen years old . next year Eric is eighteen years old , and the age of Colin is [MASK] .",eighteen
"Ann is nineteen years old and Robbie is nineteen years old . next year Ann is twenty years old , and the age of Robbie is [MASK] .",twenty
"Alexis is thirteen years old and Ada is thirteen years old . next year Alexis is fourteen years old , and the age of Ada is [MASK] .",fourteen
"Claire is fourteen years old and Jordan is fourteen years old . next year Claire is fifteen years old , and the age of Jordan is [MASK] .",fifteen
"Leo is nineteen years old and Archie is nineteen years old . next year Leo is twenty years old , and the age of Archie is [MASK] .",twenty
"Colin is thirteen years old and Emma is thirteen years old . next year Colin is fourteen years old , and the age of Emma is [MASK] .",fourteen
"Grayson is eleven years old and Kara is eleven years old . next year Grayson is twelve years old , and the age of Kara is [MASK] .",twelve
"Charlie is sixteen years old and Hope is sixteen years old . next year Charlie is seventeen years old , and the age of Hope is [MASK] .",seventeen
"Nicole is thirteen years old and Kyle is thirteen years old . next year Nicole is fourteen years old , and the age of Kyle is [MASK] .",fourteen
"Andrea is seventeen years old and Rosa is seventeen years old . next year Andrea is eighteen years old , and the age of Rosa is [MASK] .",eighteen
"Adrian is thirteen years old and Theo is thirteen years old . next year Adrian is fourteen years old , and the age of Theo is [MASK] .",fourteen
"Peter is seventeen years old and Shay is seventeen years old . next year Peter is eighteen years old , and the age of Shay is [MASK] .",eighteen
"Janet is nineteen years old and Gerald is nineteen years old . next year Janet is twenty years old , and the age of Gerald is [MASK] .",twenty
"Audrey is thirteen years old and Lisa is thirteen years old . next year Audrey is fourteen years old , and the age of Lisa is [MASK] .",fourteen
"Nathan is ten years old and Fraser is ten years old . next year Nathan is eleven years old , and the age of Fraser is [MASK] .",eleven
"Amelia is ten years old and Adrian is ten years old . next year Amelia is eleven years old , and the age of Adrian is [MASK] .",eleven
"Wendy is ten years old and Lilly is ten years old . next year Wendy is eleven years old , and the age of Lilly is [MASK] .",eleven
"Kate is fifteen years old and Marie is fifteen years old . next year Kate is sixteen years old , and the age of Marie is [MASK] .",sixteen
"Madison is ten years old and Daryl is ten years old . next year Madison is eleven years old , and the age of Daryl is [MASK] .",eleven
"Morgan is eleven years old and Steven is eleven years old . next year Morgan is twelve years old , and the age of Steven is [MASK] .",twelve
"Emily is nineteen years old and Harris is nineteen years old . next year Emily is twenty years old , and the age of Harris is [MASK] .",twenty
"Ethan is fifteen years old and Robin is fifteen years old . next year Ethan is sixteen years old , and the age of Robin is [MASK] .",sixteen
"Sophie is sixteen years old and Sara is sixteen years old . next year Sophie is seventeen years old , and the age of Sara is [MASK] .",seventeen
"Evan is eleven years old and Garry is eleven years old . next year Evan is twelve years old , and the age of Garry is [MASK] .",twelve
"Theodore is fourteen years old and Justin is fourteen years old . next year Theodore is fifteen years old , and the age of Justin is [MASK] .",fifteen
"Danielle is ten years old and Louie is ten years old . next year Danielle is eleven years old , and the age of Louie is [MASK] .",eleven
"Bonnie is thirteen years old and Louis is thirteen years old . next year Bonnie is fourteen years old , and the age of Louis is [MASK] .",fourteen
"Luke is eleven years old and Elise is eleven years old . next year Luke is twelve years old , and the age of Elise is [MASK] .",twelve
"Pamela is sixteen years old and Morgan is sixteen years old . next year Pamela is seventeen years old , and the age of Morgan is [MASK] .",seventeen
"Lily is fourteen years old and Jay is fourteen years old . next year Lily is fifteen years old , and the age of Jay is [MASK] .",fifteen
"Florence is seventeen years old and Charlie is seventeen years old . next year Florence is eighteen years old , and the age of Charlie is [MASK] .",eighteen
"Nikki is eighteen years old and Corey is eighteen years old . next year Nikki is nineteen years old , and the age of Corey is [MASK] .",nineteen
"Gavin is thirteen years old and Stacy is thirteen years old . next year Gavin is fourteen years old , and the age of Stacy is [MASK] .",fourteen
"Barbara is nineteen years old and Tommy is nineteen years old . next year Barbara is twenty years old , and the age of Tommy is [MASK] .",twenty
"Harrison is sixteen years old and Emily is sixteen years old . next year Harrison is seventeen years old , and the age of Emily is [MASK] .",seventeen
"Faith is eleven years old and Laura is eleven years old . next year Faith is twelve years old , and the age of Laura is [MASK] .",twelve
"Casey is thirteen years old and Lynn is thirteen years old . next year Casey is fourteen years old , and the age of Lynn is [MASK] .",fourteen
"Hunter is nineteen years old and Scott is nineteen years old . next year Hunter is twenty years old , and the age of Scott is [MASK] .",twenty
"Heather is fourteen years old and Adam is fourteen years old . next year Heather is fifteen years old , and the age of Adam is [MASK] .",fifteen
"Marion is thirteen years old and Lara is thirteen years old . next year Marion is fourteen years old , and the age of Lara is [MASK] .",fourteen
"Mark is thirteen years old and Eleanor is thirteen years old . next year Mark is fourteen years old , and the age of Eleanor is [MASK] .",fourteen
"Marcus is ten years old and Harrison is ten years old . next year Marcus is eleven years old , and the age of Harrison is [MASK] .",eleven
"Anna is ten years old and Charlie is ten years old . next year Anna is eleven years old , and the age of Charlie is [MASK] .",eleven
"Jackson is ten years old and Alicia is ten years old . next year Jackson is eleven years old , and the age of Alicia is [MASK] .",eleven
"Allison is eleven years old and Andrew is eleven years old . next year Allison is twelve years old , and the age of Andrew is [MASK] .",twelve
"Robin is thirteen years old and Anthony is thirteen years old . next year Robin is fourteen years old , and the age of Anthony is [MASK] .",fourteen
"Elizabeth is fourteen years old and Linda is fourteen years old . next year Elizabeth is fifteen years old , and the age of Linda is [MASK] .",fifteen
"Bryan is eleven years old and Harley is eleven years old . next year Bryan is twelve years old , and the age of Harley is [MASK] .",twelve
"Alex is twelve years old and Jonathan is twelve years old . next year Alex is thirteen years old , and the age of Jonathan is [MASK] .",thirteen
"Bradley is fourteen years old and Harper is fourteen years old . next year Bradley is fifteen years old , and the age of Harper is [MASK] .",fifteen
"Angela is fifteen years old and Grant is fifteen years old . next year Angela is sixteen years old , and the age of Grant is [MASK] .",sixteen
"Harry is ten years old and Carolyn is ten years old . next year Harry is eleven years old , and the age of Carolyn is [MASK] .",eleven
"Samantha is ten years old and Lilly is ten years old . next year Samantha is eleven years old , and the age of Lilly is [MASK] .",eleven
"Nicholas is eleven years old and Stuart is eleven years old . next year Nicholas is twelve years old , and the age of Stuart is [MASK] .",twelve
"Faith is eleven years old and Joseph is eleven years old . next year Faith is twelve years old , and the age of Joseph is [MASK] .",twelve
"Richard is fourteen years old and Stephen is fourteen years old . next year Richard is fifteen years old , and the age of Stephen is [MASK] .",fifteen
"Lilly is nineteen years old and Kenneth is nineteen years old . next year Lilly is twenty years old , and the age of Kenneth is [MASK] .",twenty
"Daryl is nineteen years old and Edward is nineteen years old . next year Daryl is twenty years old , and the age of Edward is [MASK] .",twenty
"Bella is ten years old and Josh is ten years old . next year Bella is eleven years old , and the age of Josh is [MASK] .",eleven
"Mason is ten years old and Chloe is ten years old . next year Mason is eleven years old , and the age of Chloe is [MASK] .",eleven
"Gary is ten years old and Jill is ten years old . next year Gary is eleven years old , and the age of Jill is [MASK] .",eleven
"Douglas is thirteen years old and Julie is thirteen years old . next year Douglas is fourteen years old , and the age of Julie is [MASK] .",fourteen
"Lewis is eleven years old and Russell is eleven years old . next year Lewis is twelve years old , and the age of Russell is [MASK] .",twelve
"Jade is twelve years old and Hannah is twelve years old . next year Jade is thirteen years old , and the age of Hannah is [MASK] .",thirteen
"Donald is ten years old and Richard is ten years old . next year Donald is eleven years old , and the age of Richard is [MASK] .",eleven
"Roy is eleven years old and Dylan is eleven years old . next year Roy is twelve years old , and the age of Dylan is [MASK] .",twelve
"Brooke is seventeen years old and Roman is seventeen years old . next year Brooke is eighteen years old , and the age of Roman is [MASK] .",eighteen
"Peter is twelve years old and Bailey is twelve years old . next year Peter is thirteen years old , and the age of Bailey is [MASK] .",thirteen
"Kate is seventeen years old and Bella is seventeen years old . next year Kate is eighteen years old , and the age of Bella is [MASK] .",eighteen
"Kyle is nineteen years old and Kris is nineteen years old . next year Kyle is twenty years old , and the age of Kris is [MASK] .",twenty
"Catherine is sixteen years old and Danielle is sixteen years old . next year Catherine is seventeen years old , and the age of Danielle is [MASK] .",seventeen
"Roy is nineteen years old and Gerald is nineteen years old . next year Roy is twenty years old , and the age of Gerald is [MASK] .",twenty
"Ada is fourteen years old and Erin is fourteen years old . next year Ada is fifteen years old , and the age of Erin is [MASK] .",fifteen
"Melanie is thirteen years old and Grant is thirteen years old . next year Melanie is fourteen years old , and the age of Grant is [MASK] .",fourteen
"Barry is eleven years old and Darren is eleven years old . next year Barry is twelve years old , and the age of Darren is [MASK] .",twelve
"Mark is seventeen years old and Harvey is seventeen years old . next year Mark is eighteen years old , and the age of Harvey is [MASK] .",eighteen
"Amy is twelve years old and Cooper is twelve years old . next year Amy is thirteen years old , and the age of Cooper is [MASK] .",thirteen
"Henry is nineteen years old and Shay is nineteen years old . next year Henry is twenty years old , and the age of Shay is [MASK] .",twenty
