sentence,answer
Kris is the son of Alana . So Alana is the parent of [MASK] .,Kris
Lewis is the son of Jill . So Jill is the parent of [MASK] .,Lewis
Jon is the son of David . So David is the parent of [MASK] .,Jon
Aaron is the son of Taylor . So Taylor is the parent of [MASK] .,Aaron
Blair is the son of Anthony . So Anthony is the parent of [MASK] .,Blair
Dale is the son of Hunter . So Hunter is the parent of [MASK] .,Dale
Jordan is the son of Jonathan . So Jonathan is the parent of [MASK] .,Jordan
Mohammed is the son of Wesley . So Wesley is the parent of [MASK] .,Mohammed
Ben is the son of Rosa . So Rosa is the parent of [MASK] .,Ben
Kyle is the son of Evan . So Evan is the parent of [MASK] .,Kyle
Jack is the son of Lorraine . So Lorraine is the parent of [MASK] .,Jack
Luke is the son of Alice . So Alice is the parent of [MASK] .,Luke
Sam is the son of Dominic . So Dominic is the parent of [MASK] .,Sam
Joshua is the son of Darren . So Darren is the parent of [MASK] .,Joshua
Nathan is the son of Pamela . So Pamela is the parent of [MASK] .,Nathan
Daryl is the son of Carolyn . So Carolyn is the parent of [MASK] .,Daryl
Robbie is the son of Louie . So Louie is the parent of [MASK] .,Robbie
Connor is the son of Shona . So Shona is the parent of [MASK] .,Connor
Conor is the son of Summer . So Summer is the parent of [MASK] .,Conor
Owen is the son of Tracy . So Tracy is the parent of [MASK] .,Owen
Dylan is the son of Kara . So Kara is the parent of [MASK] .,Dylan
Josh is the son of Campbell . So Campbell is the parent of [MASK] .,Josh
Jake is the son of Ellen . So Ellen is the parent of [MASK] .,Jake
Harry is the son of Malcolm . So Malcolm is the parent of [MASK] .,Harry
Bradley is the son of Alasdair . So Alasdair is the parent of [MASK] .,Bradley
Brandon is the son of Marion . So Marion is the parent of [MASK] .,Brandon
Taylor is the son of Alexis . So Alexis is the parent of [MASK] .,Taylor
Jay is the son of Christina . So Christina is the parent of [MASK] .,Jay
Calvin is the son of Kenzie . So Kenzie is the parent of [MASK] .,Calvin
Joe is the son of Carrie . So Carrie is the parent of [MASK] .,Joe
Dominic is the son of Lily . So Lily is the parent of [MASK] .,Dominic
Ethan is the son of Ailsa . So Ailsa is the parent of [MASK] .,Ethan
Charlie is the son of Allan . So Allan is the parent of [MASK] .,Charlie
Jacob is the son of Riley . So Riley is the parent of [MASK] .,Jacob
Max is the son of Kylie . So Kylie is the parent of [MASK] .,Max
Morgan is the son of Carter . So Carter is the parent of [MASK] .,Morgan
Logan is the son of Skye . So Skye is the parent of [MASK] .,Logan
Louis is the son of Mandy . So Mandy is the parent of [MASK] .,Louis
Marcus is the son of Michael . So Michael is the parent of [MASK] .,Marcus
Mitchell is the son of Jillian . So Jillian is the parent of [MASK] .,Mitchell
Oliver is the son of Harper . So Harper is the parent of [MASK] .,Oliver
Leon is the son of Steven . So Steven is the parent of [MASK] .,Leon
Tyler is the son of Graham . So Graham is the parent of [MASK] .,Tyler
Kai is the son of Brian . So Brian is the parent of [MASK] .,Kai
Lucas is the son of Yvonne . So Yvonne is the parent of [MASK] .,Lucas
Evan is the son of Rachel . So Rachel is the parent of [MASK] .,Evan
Alex is the son of Sharon . So Sharon is the parent of [MASK] .,Alex
Finn is the son of Aiden . So Aiden is the parent of [MASK] .,Finn
Leo is the son of Ruaridh . So Ruaridh is the parent of [MASK] .,Leo
Archie is the son of Ronald . So Ronald is the parent of [MASK] .,Archie
Harris is the son of Orla . So Orla is the parent of [MASK] .,Harris
Cole is the son of Myles . So Myles is the parent of [MASK] .,Cole
Noah is the son of Hamish . So Hamish is the parent of [MASK] .,Noah
Harvey is the son of Gillian . So Gillian is the parent of [MASK] .,Harvey
Corey is the son of Daniel . So Daniel is the parent of [MASK] .,Corey
Bailey is the son of Callan . So Callan is the parent of [MASK] .,Bailey
Hayden is the son of Dylan . So Dylan is the parent of [MASK] .,Hayden
Caleb is the son of Nathan . So Nathan is the parent of [MASK] .,Caleb
Mason is the son of Lexi . So Lexi is the parent of [MASK] .,Mason
Harrison is the son of Niall . So Niall is the parent of [MASK] .,Harrison
Riley is the son of Jaxon . So Jaxon is the parent of [MASK] .,Riley
Muhammad is the son of Lindsay . So Lindsay is the parent of [MASK] .,Muhammad
Oscar is the son of Reuben . So Reuben is the parent of [MASK] .,Oscar
Isaac is the son of Siobhan . So Siobhan is the parent of [MASK] .,Isaac
Cody is the son of Nicola . So Nicola is the parent of [MASK] .,Cody
Jude is the son of Blair . So Blair is the parent of [MASK] .,Jude
Cooper is the son of Keith . So Keith is the parent of [MASK] .,Cooper
Jackson is the son of Anne . So Anne is the parent of [MASK] .,Jackson
Zac is the son of Cerys . So Cerys is the parent of [MASK] .,Zac
Blake is the son of Linsey . So Linsey is the parent of [MASK] .,Blake
Shay is the son of Lorraine . So Lorraine is the parent of [MASK] .,Shay
Theo is the son of Autumn . So Autumn is the parent of [MASK] .,Theo
Freddie is the son of Linzi . So Linzi is the parent of [MASK] .,Freddie
Carson is the son of Gayle . So Gayle is the parent of [MASK] .,Carson
Elliot is the son of Lindsay . So Lindsay is the parent of [MASK] .,Elliot
Sonny is the son of Lynsey . So Lynsey is the parent of [MASK] .,Sonny
Carter is the son of Shelley . So Shelley is the parent of [MASK] .,Carter
Arthur is the son of Morgan . So Morgan is the parent of [MASK] .,Arthur
Hunter is the son of Ayla . So Ayla is the parent of [MASK] .,Hunter
Grayson is the son of Christina . So Christina is the parent of [MASK] .,Grayson
Elijah is the son of Blair . So Blair is the parent of [MASK] .,Elijah
Tommy is the son of Zachary . So Zachary is the parent of [MASK] .,Tommy
Frankie is the son of Charlotte . So Charlotte is the parent of [MASK] .,Frankie
Gabriel is the son of Emily . So Emily is the parent of [MASK] .,Gabriel
Louie is the son of Lara . So Lara is the parent of [MASK] .,Louie
Theodore is the son of Niall . So Niall is the parent of [MASK] .,Theodore
Ellis is the son of Louie . So Louie is the parent of [MASK] .,Ellis
Roman is the son of Daniel . So Daniel is the parent of [MASK] .,Roman
Joey is the son of Daryl . So Daryl is the parent of [MASK] .,Joey
Teddy is the son of Gregor . So Gregor is the parent of [MASK] .,Teddy
Nicola is the daughter of Elsie . So Elsie is the parent of [MASK] .,Nicola
Karen is the daughter of Layla . So Layla is the parent of [MASK] .,Karen
Fiona is the daughter of Muhammad . So Muhammad is the parent of [MASK] .,Fiona
Susan is the daughter of Ellie . So Ellie is the parent of [MASK] .,Susan
Claire is the daughter of Alan . So Alan is the parent of [MASK] .,Claire
Sharon is the daughter of Mila . So Mila is the parent of [MASK] .,Sharon
Angela is the daughter of Lyla . So Lyla is the parent of [MASK] .,Angela
Julie is the daughter of Nathan . So Nathan is the parent of [MASK] .,Julie
Michelle is the daughter of Aoife . So Aoife is the parent of [MASK] .,Michelle
Amanda is the daughter of Matthew . So Matthew is the parent of [MASK] .,Amanda
Tracy is the daughter of Owen . So Owen is the parent of [MASK] .,Tracy
Louise is the daughter of Jennifer . So Jennifer is the parent of [MASK] .,Louise
Jennifer is the daughter of Caleb . So Caleb is the parent of [MASK] .,Jennifer
Alison is the daughter of Charlotte . So Charlotte is the parent of [MASK] .,Alison
Sarah is the daughter of Antony . So Antony is the parent of [MASK] .,Sarah
Donna is the daughter of Maria . So Maria is the parent of [MASK] .,Donna
Caroline is the daughter of Aaron . So Aaron is the parent of [MASK] .,Caroline
Elaine is the daughter of Peter . So Peter is the parent of [MASK] .,Elaine
Lynn is the daughter of Jennifer . So Jennifer is the parent of [MASK] .,Lynn
Margaret is the daughter of Evelyn . So Evelyn is the parent of [MASK] .,Margaret
Elizabeth is the daughter of Darren . So Darren is the parent of [MASK] .,Elizabeth
Deborah is the daughter of Amber . So Amber is the parent of [MASK] .,Deborah
Laura is the daughter of Roderick . So Roderick is the parent of [MASK] .,Laura
Lisa is the daughter of Duncan . So Duncan is the parent of [MASK] .,Lisa
Carol is the daughter of Joanne . So Joanne is the parent of [MASK] .,Carol
Linda is the daughter of Roy . So Roy is the parent of [MASK] .,Linda
Catherine is the daughter of Lorna . So Lorna is the parent of [MASK] .,Catherine
Wendy is the daughter of Logan . So Logan is the parent of [MASK] .,Wendy
Pamela is the daughter of Henry . So Henry is the parent of [MASK] .,Pamela
Jane is the daughter of Peter . So Peter is the parent of [MASK] .,Jane
Emma is the daughter of Ellie . So Ellie is the parent of [MASK] .,Emma
Heather is the daughter of Alexander . So Alexander is the parent of [MASK] .,Heather
Suzanne is the daughter of Deborah . So Deborah is the parent of [MASK] .,Suzanne
Anne is the daughter of Morgan . So Morgan is the parent of [MASK] .,Anne
Diane is the daughter of Joanna . So Joanna is the parent of [MASK] .,Diane
Helen is the daughter of Michelle . So Michelle is the parent of [MASK] .,Helen
Victoria is the daughter of Pamela . So Pamela is the parent of [MASK] .,Victoria
Dawn is the daughter of Willow . So Willow is the parent of [MASK] .,Dawn
Mary is the daughter of Lynsey . So Lynsey is the parent of [MASK] .,Mary
Samantha is the daughter of Kelly . So Kelly is the parent of [MASK] .,Samantha
Marie is the daughter of Angus . So Angus is the parent of [MASK] .,Marie
Kerry is the daughter of Lilly . So Lilly is the parent of [MASK] .,Kerry
Ann is the daughter of Audrey . So Audrey is the parent of [MASK] .,Ann
Hazel is the daughter of Frances . So Frances is the parent of [MASK] .,Hazel
Christine is the daughter of Audrey . So Audrey is the parent of [MASK] .,Christine
Andrea is the daughter of Bruce . So Bruce is the parent of [MASK] .,Andrea
Clare is the daughter of Conner . So Conner is the parent of [MASK] .,Clare
Sandra is the daughter of Edward . So Edward is the parent of [MASK] .,Sandra
Kathleen is the daughter of Jacqueline . So Jacqueline is the parent of [MASK] .,Kathleen
Paula is the daughter of Anthony . So Anthony is the parent of [MASK] .,Paula
Shirley is the daughter of Rowan . So Rowan is the parent of [MASK] .,Shirley
Denise is the daughter of Orla . So Orla is the parent of [MASK] .,Denise
Melanie is the daughter of Mitchell . So Mitchell is the parent of [MASK] .,Melanie
Patricia is the daughter of Rhys . So Rhys is the parent of [MASK] .,Patricia
Audrey is the daughter of Rebekah . So Rebekah is the parent of [MASK] .,Audrey
Ruth is the daughter of Carol . So Carol is the parent of [MASK] .,Ruth
Jill is the daughter of Ayla . So Ayla is the parent of [MASK] .,Jill
Lee is the son of Lucy . So Lucy is the parent of [MASK] .,Lee
Leigh is the daughter of Murray . So Murray is the parent of [MASK] .,Leigh
Rachel is the daughter of Morgan . So Morgan is the parent of [MASK] .,Rachel
Katrina is the daughter of Daniel . So Daniel is the parent of [MASK] .,Katrina
Cheryl is the daughter of Evan . So Evan is the parent of [MASK] .,Cheryl
Debbie is the daughter of Alexandra . So Alexandra is the parent of [MASK] .,Debbie
Janet is the daughter of Willow . So Willow is the parent of [MASK] .,Janet
Zoe is the daughter of Alastair . So Alastair is the parent of [MASK] .,Zoe
Lindsay is the daughter of Carrie . So Carrie is the parent of [MASK] .,Lindsay
Stephanie is the daughter of Cooper . So Cooper is the parent of [MASK] .,Stephanie
Judith is the daughter of Alex . So Alex is the parent of [MASK] .,Judith
Barbara is the daughter of Kayleigh . So Kayleigh is the parent of [MASK] .,Barbara
Carolyn is the daughter of Violet . So Violet is the parent of [MASK] .,Carolyn
Maria is the daughter of Faith . So Faith is the parent of [MASK] .,Maria
Valerie is the daughter of Zoe . So Zoe is the parent of [MASK] .,Valerie
Christina is the daughter of George . So George is the parent of [MASK] .,Christina
Marion is the daughter of Kimberly . So Kimberly is the parent of [MASK] .,Marion
Kelly is the daughter of Louis . So Louis is the parent of [MASK] .,Kelly
Allison is the daughter of Courtney . So Courtney is the parent of [MASK] .,Allison
Kim is the daughter of Arlo . So Arlo is the parent of [MASK] .,Kim
Anna is the daughter of Melissa . So Melissa is the parent of [MASK] .,Anna
Rebecca is the daughter of Thea . So Thea is the parent of [MASK] .,Rebecca
Katherine is the daughter of Lily . So Lily is the parent of [MASK] .,Katherine
Natalie is the daughter of Oscar . So Oscar is the parent of [MASK] .,Natalie
Kathryn is the daughter of Graham . So Graham is the parent of [MASK] .,Kathryn
Ashley is the daughter of Maureen . So Maureen is the parent of [MASK] .,Ashley
Frances is the daughter of Declan . So Declan is the parent of [MASK] .,Frances
Lucy is the daughter of Sadie . So Sadie is the parent of [MASK] .,Lucy
Amy is the daughter of Pamela . So Pamela is the parent of [MASK] .,Amy
Carrie is the daughter of Phoebe . So Phoebe is the parent of [MASK] .,Carrie
Lindsey is the daughter of Phoebe . So Phoebe is the parent of [MASK] .,Lindsey
Sara is the daughter of Niamh . So Niamh is the parent of [MASK] .,Sara
Shelley is the daughter of Keir . So Keir is the parent of [MASK] .,Shelley
Lauren is the daughter of Craig . So Craig is the parent of [MASK] .,Lauren
Danielle is the daughter of Arthur . So Arthur is the parent of [MASK] .,Danielle
Natasha is the daughter of Pamela . So Pamela is the parent of [MASK] .,Natasha
Melissa is the daughter of Mohammed . So Mohammed is the parent of [MASK] .,Melissa
Hannah is the daughter of Lennon . So Lennon is the parent of [MASK] .,Hannah
Jenna is the daughter of Ruaridh . So Ruaridh is the parent of [MASK] .,Jenna
Katie is the daughter of Autumn . So Autumn is the parent of [MASK] .,Katie
Nicole is the daughter of Ashleigh . So Ashleigh is the parent of [MASK] .,Nicole
Stacy is the daughter of Michael . So Michael is the parent of [MASK] .,Stacy
Holly is the daughter of Evelyn . So Evelyn is the parent of [MASK] .,Holly
Jade is the daughter of Ruth . So Ruth is the parent of [MASK] .,Jade
Nikki is the daughter of Ronald . So Ronald is the parent of [MASK] .,Nikki
Megan is the daughter of Joey . So Joey is the parent of [MASK] .,Megan
Charlotte is the daughter of Erin . So Erin is the parent of [MASK] .,Charlotte
Emily is the daughter of Abbi . So Abbi is the parent of [MASK] .,Emily
Kimberly is the daughter of Mia . So Mia is the parent of [MASK] .,Kimberly
Carly is the daughter of Joe . So Joe is the parent of [MASK] .,Carly
Erin is the daughter of Robert . So Robert is the parent of [MASK] .,Erin
Chloe is the daughter of Melanie . So Melanie is the parent of [MASK] .,Chloe
Sophie is the daughter of Evelyn . So Evelyn is the parent of [MASK] .,Sophie
Jessica is the daughter of Cole . So Cole is the parent of [MASK] .,Jessica
Alexandra is the daughter of Morgan . So Morgan is the parent of [MASK] .,Alexandra
Chelsea is the daughter of Catriona . So Catriona is the parent of [MASK] .,Chelsea
Shannon is the daughter of Miley . So Miley is the parent of [MASK] .,Shannon
Naomi is the daughter of Olivia . So Olivia is the parent of [MASK] .,Naomi
Jordan is the son of Lucas . So Lucas is the parent of [MASK] .,Jordan
Alice is the daughter of Nina . So Nina is the parent of [MASK] .,Alice
Amber is the daughter of Adrian . So Adrian is the parent of [MASK] .,Amber
Olivia is the daughter of Lois . So Lois is the parent of [MASK] .,Olivia
Taylor is the son of Robin . So Robin is the parent of [MASK] .,Taylor
Beth is the daughter of Dawn . So Dawn is the parent of [MASK] .,Beth
Paige is the daughter of Abby . So Abby is the parent of [MASK] .,Paige
Courtney is the daughter of Jon . So Jon is the parent of [MASK] .,Courtney
Kate is the daughter of Carolyn . So Carolyn is the parent of [MASK] .,Kate
Morgan is the son of Kelly . So Kelly is the parent of [MASK] .,Morgan
Molly is the daughter of Marc . So Marc is the parent of [MASK] .,Molly
Leah is the daughter of Joe . So Joe is the parent of [MASK] .,Leah
Georgia is the daughter of Brooke . So Brooke is the parent of [MASK] .,Georgia
Ellen is the daughter of Ryan . So Ryan is the parent of [MASK] .,Ellen
Ellie is the daughter of Joey . So Joey is the parent of [MASK] .,Ellie
Eve is the daughter of Sophia . So Sophia is the parent of [MASK] .,Eve
Abby is the daughter of Paige . So Paige is the parent of [MASK] .,Abby
Brooke is the daughter of Ayda . So Ayda is the parent of [MASK] .,Brooke
Grace is the daughter of Brandon . So Brandon is the parent of [MASK] .,Grace
Casey is the daughter of Aurora . So Aurora is the parent of [MASK] .,Casey
Eva is the daughter of Penelope . So Penelope is the parent of [MASK] .,Eva
Mia is the daughter of Daniel . So Daniel is the parent of [MASK] .,Mia
Kara is the daughter of Ayda . So Ayda is the parent of [MASK] .,Kara
Alex is the son of Alexis . So Alexis is the parent of [MASK] .,Alex
Alicia is the daughter of Aidan . So Aidan is the parent of [MASK] .,Alicia
Charlie is the son of Kian . So Kian is the parent of [MASK] .,Charlie
Lara is the daughter of Alan . So Alan is the parent of [MASK] .,Lara
Eleanor is the daughter of Lara . So Lara is the parent of [MASK] .,Eleanor
Lily is the daughter of Elizabeth . So Elizabeth is the parent of [MASK] .,Lily
Daisy is the daughter of Greig . So Greig is the parent of [MASK] .,Daisy
Elise is the daughter of Arran . So Arran is the parent of [MASK] .,Elise
Madison is the daughter of Mark . So Mark is the parent of [MASK] .,Madison
Ruby is the daughter of Conor . So Conor is the parent of [MASK] .,Ruby
Amelia is the daughter of Gerald . So Gerald is the parent of [MASK] .,Amelia
Maya is the daughter of Jay . So Jay is the parent of [MASK] .,Maya
Summer is the daughter of Donald . So Donald is the parent of [MASK] .,Summer
Sophia is the daughter of Madison . So Madison is the parent of [MASK] .,Sophia
Julia is the daughter of Carson . So Carson is the parent of [MASK] .,Julia
Faith is the daughter of Mhairi . So Mhairi is the parent of [MASK] .,Faith
Lilly is the daughter of Jillian . So Jillian is the parent of [MASK] .,Lilly
Rose is the daughter of Alyssa . So Alyssa is the parent of [MASK] .,Rose
Alexis is the daughter of Stacy . So Stacy is the parent of [MASK] .,Alexis
Bella is the daughter of Paul . So Paul is the parent of [MASK] .,Bella
Willow is the daughter of Robbie . So Robbie is the parent of [MASK] .,Willow
Lois is the daughter of Amelie . So Amelie is the parent of [MASK] .,Lois
Scarlett is the daughter of Charlotte . So Charlotte is the parent of [MASK] .,Scarlett
Harper is the daughter of Abi . So Abi is the parent of [MASK] .,Harper
Heidi is the daughter of Emma . So Emma is the parent of [MASK] .,Heidi
Ivy is the daughter of Ruaridh . So Ruaridh is the parent of [MASK] .,Ivy
Lena is the daughter of Gemma . So Gemma is the parent of [MASK] .,Lena
Hope is the daughter of Isla . So Isla is the parent of [MASK] .,Hope
Quinn is the daughter of Angela . So Angela is the parent of [MASK] .,Quinn
Florence is the daughter of Lucy . So Lucy is the parent of [MASK] .,Florence
Violet is the daughter of Rowan . So Rowan is the parent of [MASK] .,Violet
Hanna is the daughter of Julie . So Julie is the parent of [MASK] .,Hanna
Harley is the daughter of Gareth . So Gareth is the parent of [MASK] .,Harley
Luna is the daughter of Zachary . So Zachary is the parent of [MASK] .,Luna
Nina is the daughter of Grace . So Grace is the parent of [MASK] .,Nina
Aurora is the daughter of Nikki . So Nikki is the parent of [MASK] .,Aurora
Clara is the daughter of Isabella . So Isabella is the parent of [MASK] .,Clara
Ada is the daughter of Gail . So Gail is the parent of [MASK] .,Ada
Bonnie is the daughter of Charley . So Charley is the parent of [MASK] .,Bonnie
Piper is the daughter of Zac . So Zac is the parent of [MASK] .,Piper
Eden is the daughter of Willow . So Willow is the parent of [MASK] .,Eden
Nova is the daughter of Jennifer . So Jennifer is the parent of [MASK] .,Nova
Indie is the daughter of Chloe . So Chloe is the parent of [MASK] .,Indie
Rosa is the daughter of Gregor . So Gregor is the parent of [MASK] .,Rosa
Autumn is the daughter of Kian . So Kian is the parent of [MASK] .,Autumn
