sentence,answer
his name is Joseph and her name is Dawn . So his name is [MASK] .,Joseph
his name is Stewart and her name is Mary . So his name is [MASK] .,Stewart
his name is Daniel and her name is Samantha . So his name is [MASK] .,Daniel
his name is Edward and her name is Marie . So his name is [MASK] .,Edward
his name is Matthew and her name is Kerry . So his name is [MASK] .,Matthew
his name is Donald and her name is Ann . So his name is [MASK] .,Donald
his name is Fraser and her name is Hazel . So his name is [MASK] .,Fraser
his name is Garry and her name is Christine . So his name is [MASK] .,Garry
his name is Malcolm and her name is Gail . So his name is [MASK] .,Malcolm
his name is Charles and her name is Andrea . So his name is [MASK] .,Charles
his name is Duncan and her name is Clare . So his name is [MASK] .,Duncan
his name is Raymond and her name is Shona . So his name is [MASK] .,Raymond
his name is Philip and her name is Kathleen . So his name is [MASK] .,Philip
his name is Ronald and her name is Paula . So his name is [MASK] .,Ronald
his name is Ryan and her name is Denise . So his name is [MASK] .,Ryan
his name is Francis and her name is Melanie . So his name is [MASK] .,Francis
his name is Bruce and her name is Patricia . So his name is [MASK] .,Bruce
his name is Patrick and her name is Audrey . So his name is [MASK] .,Patrick
his name is Bryan and her name is Jill . So his name is [MASK] .,Bryan
his name is Marc and her name is Lee . So his name is [MASK] .,Marc
his name is Jamie and her name is Leigh . So his name is [MASK] .,Jamie
his name is Hugh and her name is Catriona . So his name is [MASK] .,Hugh
his name is Gerard and her name is Morag . So his name is [MASK] .,Gerard
his name is Sean and her name is Kirsten . So his name is [MASK] .,Sean
his name is Wayne and her name is Kirsteen . So his name is [MASK] .,Wayne
his name is Adam and her name is Katrina . So his name is [MASK] .,Adam
his name is Robin and her name is Cheryl . So his name is [MASK] .,Robin
his name is Angus and her name is Maureen . So his name is [MASK] .,Angus
his name is Russell and her name is Janet . So his name is [MASK] .,Russell
his name is Cameron and her name is Aileen . So his name is [MASK] .,Cameron
his name is Norman and her name is Zoe . So his name is [MASK] .,Norman
his name is Murray and her name is Lindsay . So his name is [MASK] .,Murray
his name is Gareth and her name is Stephanie . So his name is [MASK] .,Gareth
his name is Dean and her name is Judith . So his name is [MASK] .,Dean
his name is Eric and her name is Mandy . So his name is [MASK] .,Eric
his name is Adrian and her name is Jillian . So his name is [MASK] .,Adrian
his name is Samuel and her name is Barbara . So his name is [MASK] .,Samuel
his name is Gerald and her name is Carolyn . So his name is [MASK] .,Gerald
his name is Henry and her name is Gayle . So his name is [MASK] .,Henry
his name is Justin and her name is Maria . So his name is [MASK] .,Justin
his name is Benjamin and her name is Valerie . So his name is [MASK] .,Benjamin
his name is Shaun and her name is Christina . So his name is [MASK] .,Shaun
his name is Campbell and her name is Kelly . So his name is [MASK] .,Campbell
his name is Frank and her name is Allison . So his name is [MASK] .,Frank
his name is Roy and her name is Kim . So his name is [MASK] .,Roy
his name is Timothy and her name is Anna . So his name is [MASK] .,Timothy
his name is Greg and her name is Rebecca . So his name is [MASK] .,Greg
his name is Liam and her name is Katherine . So his name is [MASK] .,Liam
his name is Rory and her name is Natalie . So his name is [MASK] .,Rory
his name is Wesley and her name is Ashley . So his name is [MASK] .,Wesley
his name is Kris and her name is Vicky . So his name is [MASK] .,Kris
his name is Lewis and her name is Stacey . So his name is [MASK] .,Lewis
his name is Jon and her name is Amy . So his name is [MASK] .,Jon
his name is Aaron and her name is Carrie . So his name is [MASK] .,Aaron
his name is Blair and her name is Lyndsey . So his name is [MASK] .,Blair
his name is Dale and her name is Lindsey . So his name is [MASK] .,Dale
his name is Jordan and her name is Sara . So his name is [MASK] .,Jordan
his name is Mohammed and her name is Lyndsay . So his name is [MASK] .,Mohammed
his name is Ben and her name is Charlene . So his name is [MASK] .,Ben
his name is Kyle and her name is Shelley . So his name is [MASK] .,Kyle
his name is Jack and her name is Lauren . So his name is [MASK] .,Jack
his name is Luke and her name is Kimberley . So his name is [MASK] .,Luke
his name is Sam and her name is Danielle . So his name is [MASK] .,Sam
his name is Joshua and her name is Natasha . So his name is [MASK] .,Joshua
his name is Nathan and her name is Eilidh . So his name is [MASK] .,Nathan
his name is Daryl and her name is Hayley . So his name is [MASK] .,Daryl
his name is Robbie and her name is Melissa . So his name is [MASK] .,Robbie
his name is Connor and her name is Alana . So his name is [MASK] .,Connor
his name is Conor and her name is Adele . So his name is [MASK] .,Conor
his name is Owen and her name is Siobhan . So his name is [MASK] .,Owen
his name is Dylan and her name is Jenna . So his name is [MASK] .,Dylan
his name is Josh and her name is Nicole . So his name is [MASK] .,Josh
his name is Jake and her name is Rachael . So his name is [MASK] .,Jake
his name is Harry and her name is Jade . So his name is [MASK] .,Harry
his name is Bradley and her name is Kayleigh . So his name is [MASK] .,Bradley
his name is Brandon and her name is Jemma . So his name is [MASK] .,Brandon
his name is Taylor and her name is Charlotte . So his name is [MASK] .,Taylor
his name is Jay and her name is Emily . So his name is [MASK] .,Jay
his name is Calvin and her name is Kylie . So his name is [MASK] .,Calvin
his name is Joe and her name is Linzi . So his name is [MASK] .,Joe
his name is Dominic and her name is Carly . So his name is [MASK] .,Dominic
his name is Ethan and her name is Robyn . So his name is [MASK] .,Ethan
his name is Charlie and her name is Michaela . So his name is [MASK] .,Charlie
his name is Jacob and her name is Sophie . So his name is [MASK] .,Jacob
his name is Max and her name is Jessica . So his name is [MASK] .,Max
his name is Morgan and her name is Sinead . So his name is [MASK] .,Morgan
his name is Logan and her name is Caitlin . So his name is [MASK] .,Logan
his name is Louis and her name is Kerri . So his name is [MASK] .,Louis
his name is Marcus and her name is Alexandra . So his name is [MASK] .,Marcus
his name is Mitchell and her name is Aimee . So his name is [MASK] .,Mitchell
his name is Oliver and her name is Kirstie . So his name is [MASK] .,Oliver
his name is Leon and her name is Naomi . So his name is [MASK] .,Leon
his name is Tyler and her name is Cara . So his name is [MASK] .,Tyler
his name is Kai and her name is Demi . So his name is [MASK] .,Kai
his name is Lucas and her name is Jordan . So his name is [MASK] .,Lucas
his name is Evan and her name is Alice . So his name is [MASK] .,Evan
his name is Alex and her name is Rebekah . So his name is [MASK] .,Alex
his name is Finn and her name is Hollie . So his name is [MASK] .,Finn
his name is Leo and her name is Amber . So his name is [MASK] .,Leo
his name is Archie and her name is Bethany . So his name is [MASK] .,Archie
his name is Harris and her name is Toni . So his name is [MASK] .,Harris
his name is Cole and her name is Taylor . So his name is [MASK] .,Cole
his name is Noah and her name is Chantelle . So his name is [MASK] .,Noah
his name is Harvey and her name is Paige . So his name is [MASK] .,Harvey
his name is Corey and her name is Courtney . So his name is [MASK] .,Corey
his name is Bailey and her name is Morgan . So his name is [MASK] .,Bailey
his name is Hayden and her name is Georgia . So his name is [MASK] .,Hayden
his name is Caleb and her name is Ellen . So his name is [MASK] .,Caleb
his name is Mason and her name is Isla . So his name is [MASK] .,Mason
his name is Harrison and her name is Ellie . So his name is [MASK] .,Harrison
his name is Riley and her name is Niamh . So his name is [MASK] .,Riley
his name is Muhammad and her name is Rhiannon . So his name is [MASK] .,Muhammad
his name is Oscar and her name is Caitlyn . So his name is [MASK] .,Oscar
his name is Isaac and her name is Carla . So his name is [MASK] .,Isaac
his name is Cody and her name is Ciara . So his name is [MASK] .,Cody
his name is Jude and her name is Meghan . So his name is [MASK] .,Jude
his name is Cooper and her name is Kaitlyn . So his name is [MASK] .,Cooper
his name is Jackson and her name is Lauryn . So his name is [MASK] .,Jackson
his name is Zac and her name is Brooke . So his name is [MASK] .,Zac
his name is Blake and her name is Ailsa . So his name is [MASK] .,Blake
his name is Shay and her name is Jasmine . So his name is [MASK] .,Shay
his name is Theo and her name is Skye . So his name is [MASK] .,Theo
his name is Freddie and her name is Kiera . So his name is [MASK] .,Freddie
his name is Carson and her name is Eva . So his name is [MASK] .,Carson
his name is Elliot and her name is Rosie . So his name is [MASK] .,Elliot
his name is Sonny and her name is Zara . So his name is [MASK] .,Sonny
his name is Carter and her name is Kayla . So his name is [MASK] .,Carter
his name is Arthur and her name is Alex . So his name is [MASK] .,Arthur
his name is Hunter and her name is Charlie . So his name is [MASK] .,Hunter
his name is Grayson and her name is Millie . So his name is [MASK] .,Grayson
his name is Elijah and her name is Lily . So his name is [MASK] .,Elijah
his name is Tommy and her name is Orla . So his name is [MASK] .,Tommy
his name is Frankie and her name is Ava . So his name is [MASK] .,Frankie
his name is Gabriel and her name is Elise . So his name is [MASK] .,Gabriel
his name is Louie and her name is Keira . So his name is [MASK] .,Louie
his name is Theodore and her name is Neve . So his name is [MASK] .,Theodore
his name is Ellis and her name is Madison . So his name is [MASK] .,Ellis
his name is Roman and her name is Abi . So his name is [MASK] .,Roman
his name is Joey and her name is Abbi . So his name is [MASK] .,Joey
his name is Teddy and her name is Ruby . So his name is [MASK] .,Teddy
