sentence,answer
Linda is married to Kevin . So Kevin is the partner of [MASK] .,Linda
Tyler is married to Dominic . So Dominic is the partner of [MASK] .,Tyler
Conor is married to Kate . So Kate is the partner of [MASK] .,Conor
Cheryl is married to Patrick . So Patrick is the partner of [MASK] .,Cheryl
Chelsea is married to Aaron . So Aaron is the partner of [MASK] .,Chelsea
Rory is married to Charlotte . So Charlotte is the partner of [MASK] .,Rory
Chloe is married to Harley . So Harley is the partner of [MASK] .,Chloe
Florence is married to Marc . So Marc is the partner of [MASK] .,Florence
Francis is married to Fiona . So Fiona is the partner of [MASK] .,Francis
Deborah is married to Mia . So Mia is the partner of [MASK] .,Deborah
Harper is married to Rory . So Rory is the partner of [MASK] .,Harper
Leo is married to Frances . So Frances is the partner of [MASK] .,Leo
Muhammad is married to Corey . So Corey is the partner of [MASK] .,Muhammad
Justin is married to George . So George is the partner of [MASK] .,Justin
Elise is married to Anna . So Anna is the partner of [MASK] .,Elise
Kenneth is married to Bryan . So Bryan is the partner of [MASK] .,Kenneth
Cameron is married to Beth . So Beth is the partner of [MASK] .,Cameron
Marie is married to Bradley . So Bradley is the partner of [MASK] .,Marie
Nicole is married to Ellie . So Ellie is the partner of [MASK] .,Nicole
Kimberly is married to Kyle . So Kyle is the partner of [MASK] .,Kimberly
Jude is married to Ruby . So Ruby is the partner of [MASK] .,Jude
Indie is married to Alex . So Alex is the partner of [MASK] .,Indie
Zac is married to Eve . So Eve is the partner of [MASK] .,Zac
Naomi is married to Norman . So Norman is the partner of [MASK] .,Naomi
Edward is married to Charlotte . So Charlotte is the partner of [MASK] .,Edward
Lena is married to Louie . So Louie is the partner of [MASK] .,Lena
Alexander is married to Sophia . So Sophia is the partner of [MASK] .,Alexander
Anthony is married to Jamie . So Jamie is the partner of [MASK] .,Anthony
Kimberly is married to Lucas . So Lucas is the partner of [MASK] .,Kimberly
Mitchell is married to Debbie . So Debbie is the partner of [MASK] .,Mitchell
Bradley is married to Arthur . So Arthur is the partner of [MASK] .,Bradley
Marion is married to Lilly . So Lilly is the partner of [MASK] .,Marion
Kai is married to Jacob . So Jacob is the partner of [MASK] .,Kai
Jessica is married to Faith . So Faith is the partner of [MASK] .,Jessica
Mitchell is married to Elliot . So Elliot is the partner of [MASK] .,Mitchell
Evan is married to Muhammad . So Muhammad is the partner of [MASK] .,Evan
Amber is married to Harrison . So Harrison is the partner of [MASK] .,Amber
Taylor is married to Logan . So Logan is the partner of [MASK] .,Taylor
Lucas is married to Zoe . So Zoe is the partner of [MASK] .,Lucas
Frankie is married to Patrick . So Patrick is the partner of [MASK] .,Frankie
Carolyn is married to Joshua . So Joshua is the partner of [MASK] .,Carolyn
Brooke is married to Eve . So Eve is the partner of [MASK] .,Brooke
Casey is married to Cole . So Cole is the partner of [MASK] .,Casey
Rachel is married to Nova . So Nova is the partner of [MASK] .,Rachel
Fraser is married to Marion . So Marion is the partner of [MASK] .,Fraser
Corey is married to Morgan . So Morgan is the partner of [MASK] .,Corey
Shay is married to Hayden . So Hayden is the partner of [MASK] .,Shay
Corey is married to Anne . So Anne is the partner of [MASK] .,Corey
Helen is married to Gerard . So Gerard is the partner of [MASK] .,Helen
Sarah is married to Rebecca . So Rebecca is the partner of [MASK] .,Sarah
Noah is married to Sean . So Sean is the partner of [MASK] .,Noah
Angela is married to Bonnie . So Bonnie is the partner of [MASK] .,Angela
Wendy is married to Roy . So Roy is the partner of [MASK] .,Wendy
Judith is married to Elizabeth . So Elizabeth is the partner of [MASK] .,Judith
Stewart is married to Lynn . So Lynn is the partner of [MASK] .,Stewart
Evan is married to Marc . So Marc is the partner of [MASK] .,Evan
Chelsea is married to Charlie . So Charlie is the partner of [MASK] .,Chelsea
Quinn is married to Eve . So Eve is the partner of [MASK] .,Quinn
Sonny is married to Elizabeth . So Elizabeth is the partner of [MASK] .,Sonny
Cooper is married to Timothy . So Timothy is the partner of [MASK] .,Cooper
Derek is married to Diane . So Diane is the partner of [MASK] .,Derek
Nina is married to Mark . So Mark is the partner of [MASK] .,Nina
Garry is married to Ross . So Ross is the partner of [MASK] .,Garry
Sam is married to Riley . So Riley is the partner of [MASK] .,Sam
Andrew is married to Simon . So Simon is the partner of [MASK] .,Andrew
Jordan is married to Kara . So Kara is the partner of [MASK] .,Jordan
Grant is married to Blake . So Blake is the partner of [MASK] .,Grant
Cooper is married to Janet . So Janet is the partner of [MASK] .,Cooper
Sonny is married to Louise . So Louise is the partner of [MASK] .,Sonny
Bailey is married to Donald . So Donald is the partner of [MASK] .,Bailey
Max is married to Ross . So Ross is the partner of [MASK] .,Max
Piper is married to Sophia . So Sophia is the partner of [MASK] .,Piper
Gerard is married to Calvin . So Calvin is the partner of [MASK] .,Gerard
Samuel is married to Owen . So Owen is the partner of [MASK] .,Samuel
Brooke is married to Lucas . So Lucas is the partner of [MASK] .,Brooke
Jordan is married to Eric . So Eric is the partner of [MASK] .,Jordan
Daryl is married to Eden . So Eden is the partner of [MASK] .,Daryl
Daryl is married to Scott . So Scott is the partner of [MASK] .,Daryl
Alexandra is married to Carly . So Carly is the partner of [MASK] .,Alexandra
Lynn is married to Timothy . So Timothy is the partner of [MASK] .,Lynn
Marion is married to Francis . So Francis is the partner of [MASK] .,Marion
Josh is married to Evan . So Evan is the partner of [MASK] .,Josh
Alex is married to Bryan . So Bryan is the partner of [MASK] .,Alex
Edward is married to Finn . So Finn is the partner of [MASK] .,Edward
Quinn is married to Kris . So Kris is the partner of [MASK] .,Quinn
Brian is married to Emily . So Emily is the partner of [MASK] .,Brian
Joe is married to Ellis . So Ellis is the partner of [MASK] .,Joe
Natasha is married to Brooke . So Brooke is the partner of [MASK] .,Natasha
Mitchell is married to John . So John is the partner of [MASK] .,Mitchell
Lee is married to Frankie . So Frankie is the partner of [MASK] .,Lee
Sonny is married to Eric . So Eric is the partner of [MASK] .,Sonny
Gary is married to Connor . So Connor is the partner of [MASK] .,Gary
Emma is married to Catherine . So Catherine is the partner of [MASK] .,Emma
Elliot is married to Margaret . So Margaret is the partner of [MASK] .,Elliot
Malcolm is married to Shay . So Shay is the partner of [MASK] .,Malcolm
Barbara is married to Violet . So Violet is the partner of [MASK] .,Barbara
Freddie is married to Jill . So Jill is the partner of [MASK] .,Freddie
Marion is married to Blake . So Blake is the partner of [MASK] .,Marion
Anna is married to Eleanor . So Eleanor is the partner of [MASK] .,Anna
Naomi is married to Lilly . So Lilly is the partner of [MASK] .,Naomi
Eleanor is married to Theodore . So Theodore is the partner of [MASK] .,Eleanor
Faith is married to Karen . So Karen is the partner of [MASK] .,Faith
Tyler is married to Gary . So Gary is the partner of [MASK] .,Tyler
Owen is married to Lena . So Lena is the partner of [MASK] .,Owen
Lindsay is married to Mark . So Mark is the partner of [MASK] .,Lindsay
Kris is married to Jill . So Jill is the partner of [MASK] .,Kris
Riley is married to Claire . So Claire is the partner of [MASK] .,Riley
Gavin is married to Robin . So Robin is the partner of [MASK] .,Gavin
Ivy is married to Richard . So Richard is the partner of [MASK] .,Ivy
Josh is married to Harris . So Harris is the partner of [MASK] .,Josh
Gordon is married to Owen . So Owen is the partner of [MASK] .,Gordon
William is married to Cole . So Cole is the partner of [MASK] .,William
Peter is married to Simon . So Simon is the partner of [MASK] .,Peter
Alexandra is married to Amanda . So Amanda is the partner of [MASK] .,Alexandra
Alexandra is married to Christopher . So Christopher is the partner of [MASK] .,Alexandra
Russell is married to Eve . So Eve is the partner of [MASK] .,Russell
Lindsay is married to Cameron . So Cameron is the partner of [MASK] .,Lindsay
Ethan is married to Nikki . So Nikki is the partner of [MASK] .,Ethan
Bailey is married to Zoe . So Zoe is the partner of [MASK] .,Bailey
Kris is married to Harris . So Harris is the partner of [MASK] .,Kris
Sam is married to Roy . So Roy is the partner of [MASK] .,Sam
Jay is married to Connor . So Connor is the partner of [MASK] .,Jay
Lois is married to Barry . So Barry is the partner of [MASK] .,Lois
Louie is married to Derek . So Derek is the partner of [MASK] .,Louie
Paul is married to Luke . So Luke is the partner of [MASK] .,Paul
Aurora is married to Morgan . So Morgan is the partner of [MASK] .,Aurora
Lee is married to Edward . So Edward is the partner of [MASK] .,Lee
Alexandra is married to Alex . So Alex is the partner of [MASK] .,Alexandra
Graham is married to Charlie . So Charlie is the partner of [MASK] .,Graham
Chloe is married to Jamie . So Jamie is the partner of [MASK] .,Chloe
Ross is married to Lilly . So Lilly is the partner of [MASK] .,Ross
Holly is married to Carrie . So Carrie is the partner of [MASK] .,Holly
Louise is married to Patrick . So Patrick is the partner of [MASK] .,Louise
Marie is married to Kimberly . So Kimberly is the partner of [MASK] .,Marie
Eve is married to Kathleen . So Kathleen is the partner of [MASK] .,Eve
Lee is married to Bradley . So Bradley is the partner of [MASK] .,Lee
Greg is married to Carly . So Carly is the partner of [MASK] .,Greg
Calvin is married to Harry . So Harry is the partner of [MASK] .,Calvin
Julie is married to Dylan . So Dylan is the partner of [MASK] .,Julie
Heidi is married to Campbell . So Campbell is the partner of [MASK] .,Heidi
Neil is married to Harry . So Harry is the partner of [MASK] .,Neil
Sarah is married to Hanna . So Hanna is the partner of [MASK] .,Sarah
Joseph is married to Zoe . So Zoe is the partner of [MASK] .,Joseph
Amy is married to Nina . So Nina is the partner of [MASK] .,Amy
Jade is married to Olivia . So Olivia is the partner of [MASK] .,Jade
Luna is married to Gabriel . So Gabriel is the partner of [MASK] .,Luna
Hayden is married to Michelle . So Michelle is the partner of [MASK] .,Hayden
Bella is married to Steven . So Steven is the partner of [MASK] .,Bella
Jacob is married to Lee . So Lee is the partner of [MASK] .,Jacob
Laura is married to Diane . So Diane is the partner of [MASK] .,Laura
Aurora is married to Barry . So Barry is the partner of [MASK] .,Aurora
Dean is married to Malcolm . So Malcolm is the partner of [MASK] .,Dean
Tracy is married to Garry . So Garry is the partner of [MASK] .,Tracy
Harvey is married to Donna . So Donna is the partner of [MASK] .,Harvey
Samantha is married to Arthur . So Arthur is the partner of [MASK] .,Samantha
Cole is married to Stephanie . So Stephanie is the partner of [MASK] .,Cole
Harley is married to Ashley . So Ashley is the partner of [MASK] .,Harley
Denise is married to Jennifer . So Jennifer is the partner of [MASK] .,Denise
Harris is married to Andrew . So Andrew is the partner of [MASK] .,Harris
Martin is married to Maya . So Maya is the partner of [MASK] .,Martin
Campbell is married to Zoe . So Zoe is the partner of [MASK] .,Campbell
Jackson is married to Kathryn . So Kathryn is the partner of [MASK] .,Jackson
Cooper is married to Aaron . So Aaron is the partner of [MASK] .,Cooper
Andrew is married to Lois . So Lois is the partner of [MASK] .,Andrew
Harry is married to Logan . So Logan is the partner of [MASK] .,Harry
Blake is married to Danielle . So Danielle is the partner of [MASK] .,Blake
Wayne is married to Emma . So Emma is the partner of [MASK] .,Wayne
Leo is married to Hugh . So Hugh is the partner of [MASK] .,Leo
Alexander is married to Leigh . So Leigh is the partner of [MASK] .,Alexander
Willow is married to Graham . So Graham is the partner of [MASK] .,Willow
Alice is married to Joseph . So Joseph is the partner of [MASK] .,Alice
Wendy is married to Lara . So Lara is the partner of [MASK] .,Wendy
Gerard is married to Oliver . So Oliver is the partner of [MASK] .,Gerard
Eden is married to Donald . So Donald is the partner of [MASK] .,Eden
Shirley is married to Natalie . So Natalie is the partner of [MASK] .,Shirley
Julia is married to Mark . So Mark is the partner of [MASK] .,Julia
Christine is married to Rachel . So Rachel is the partner of [MASK] .,Christine
Harrison is married to Megan . So Megan is the partner of [MASK] .,Harrison
Mohammed is married to Natalie . So Natalie is the partner of [MASK] .,Mohammed
Charles is married to Courtney . So Courtney is the partner of [MASK] .,Charles
Nicholas is married to Nicola . So Nicola is the partner of [MASK] .,Nicholas
Diane is married to Madison . So Madison is the partner of [MASK] .,Diane
Jon is married to Alexandra . So Alexandra is the partner of [MASK] .,Jon
Zac is married to Conor . So Conor is the partner of [MASK] .,Zac
Mary is married to Dean . So Dean is the partner of [MASK] .,Mary
Casey is married to Margaret . So Margaret is the partner of [MASK] .,Casey
Peter is married to Bailey . So Bailey is the partner of [MASK] .,Peter
Kathryn is married to Elaine . So Elaine is the partner of [MASK] .,Kathryn
Kyle is married to Kris . So Kris is the partner of [MASK] .,Kyle
Linda is married to Rose . So Rose is the partner of [MASK] .,Linda
Christine is married to Ellen . So Ellen is the partner of [MASK] .,Christine
Jordan is married to Theo . So Theo is the partner of [MASK] .,Jordan
Susan is married to Scarlett . So Scarlett is the partner of [MASK] .,Susan
Ian is married to Andrea . So Andrea is the partner of [MASK] .,Ian
Heidi is married to Joseph . So Joseph is the partner of [MASK] .,Heidi
Steven is married to Linda . So Linda is the partner of [MASK] .,Steven
