sentence,answer
"Taylor is the son of Rachel , and Nikki is the daughter of Heather , So Rachel is the parent of [MASK] .",Taylor
"Derek is the son of Sam , and Harper is the daughter of Graham , So Sam is the parent of [MASK] .",Derek
"Conor is the son of Victoria , and Shelley is the daughter of Muhammad , So Victoria is the parent of [MASK] .",Conor
"Neil is the son of Wesley , and Hope is the daughter of Alex , So Wesley is the parent of [MASK] .",Neil
"Charlotte is the daughter of Courtney , and Noah is the son of Theo , So Courtney is the parent of [MASK] .",Charlotte
"Georgia is the daughter of Daisy , and Elijah is the son of Benjamin , So Daisy is the parent of [MASK] .",Georgia
"Pamela is the daughter of Jennifer , and Sandra is the daughter of Ruth , So Jennifer is the parent of [MASK] .",Pamela
"Shirley is the daughter of Kate , and Calvin is the son of Kyle , So Kate is the parent of [MASK] .",Shirley
"Donald is the son of Kevin , and Katherine is the daughter of Gareth , So Kevin is the parent of [MASK] .",Donald
"Cheryl is the daughter of Lilly , and Gary is the son of Alison , So Lilly is the parent of [MASK] .",Cheryl
"Joseph is the son of Barbara , and Bryan is the son of Rebecca , So Barbara is the parent of [MASK] .",Joseph
"Sophia is the daughter of Leo , and Lisa is the daughter of Hope , So Leo is the parent of [MASK] .",Sophia
"Andrea is the daughter of Jill , and Harper is the daughter of Mark , So Jill is the parent of [MASK] .",Andrea
"Robert is the son of Louie , and Evan is the son of Katrina , So Louie is the parent of [MASK] .",Robert
"Hanna is the daughter of Piper , and Kathryn is the daughter of David , So Piper is the parent of [MASK] .",Hanna
"Indie is the daughter of Jackson , and Robbie is the son of Grace , So Jackson is the parent of [MASK] .",Indie
"Ivy is the daughter of Ronald , and Arthur is the son of Freddie , So Ronald is the parent of [MASK] .",Ivy
"Logan is the son of Carson , and Bruce is the son of Noah , So Carson is the parent of [MASK] .",Logan
"Muhammad is the son of Ellie , and Julia is the daughter of Harley , So Ellie is the parent of [MASK] .",Muhammad
"Cooper is the son of Dylan , and Audrey is the daughter of Alex , So Dylan is the parent of [MASK] .",Cooper
"Joey is the son of Jessica , and Marcus is the son of Lucas , So Jessica is the parent of [MASK] .",Joey
"Chloe is the daughter of Jackson , and Alex is the son of Frances , So Jackson is the parent of [MASK] .",Chloe
"Edward is the son of Ivy , and Patricia is the daughter of Daryl , So Ivy is the parent of [MASK] .",Edward
"Thomas is the son of Logan , and Gareth is the son of Adrian , So Logan is the parent of [MASK] .",Thomas
"Ellen is the daughter of Emily , and Mary is the daughter of Alex , So Emily is the parent of [MASK] .",Ellen
"Bradley is the son of Casey , and Clare is the daughter of Logan , So Casey is the parent of [MASK] .",Bradley
"Natalie is the daughter of Rosa , and Helen is the daughter of Luke , So Rosa is the parent of [MASK] .",Natalie
"Roman is the son of Harvey , and Alex is the son of Eric , So Harvey is the parent of [MASK] .",Roman
"Theo is the son of Norman , and Corey is the son of Janet , So Norman is the parent of [MASK] .",Theo
"Luke is the son of Garry , and Summer is the daughter of Louie , So Garry is the parent of [MASK] .",Luke
"Jane is the daughter of Leigh , and Erin is the daughter of Tommy , So Leigh is the parent of [MASK] .",Jane
"Brooke is the daughter of Taylor , and Carly is the daughter of Hayden , So Taylor is the parent of [MASK] .",Brooke
"Allan is the son of Norman , and Victoria is the daughter of Marc , So Norman is the parent of [MASK] .",Allan
"Denise is the daughter of Lauren , and Blake is the son of Ethan , So Lauren is the parent of [MASK] .",Denise
"Morgan is the son of Hayden , and Angela is the daughter of Caleb , So Hayden is the parent of [MASK] .",Morgan
"Roman is the son of Lena , and Henry is the son of George , So Lena is the parent of [MASK] .",Roman
"Jamie is the son of Brian , and Lauren is the daughter of Alison , So Brian is the parent of [MASK] .",Jamie
"Amelia is the daughter of Rory , and Campbell is the son of Roman , So Rory is the parent of [MASK] .",Amelia
"Elise is the daughter of Ruth , and Rebecca is the daughter of Keith , So Ruth is the parent of [MASK] .",Elise
"Mitchell is the son of Jon , and Sonny is the son of Dawn , So Jon is the parent of [MASK] .",Mitchell
"Corey is the son of Sophie , and Julia is the daughter of Audrey , So Sophie is the parent of [MASK] .",Corey
"James is the son of Christina , and Florence is the daughter of Stephen , So Christina is the parent of [MASK] .",James
"Leo is the son of Connor , and Sara is the daughter of Elijah , So Connor is the parent of [MASK] .",Leo
"Molly is the daughter of Dale , and Tommy is the son of Oliver , So Dale is the parent of [MASK] .",Molly
"Paula is the daughter of Douglas , and Riley is the son of Barry , So Douglas is the parent of [MASK] .",Paula
"Cole is the son of Ben , and Madison is the daughter of Jay , So Ben is the parent of [MASK] .",Cole
"Mia is the daughter of Evan , and Andrew is the son of Anne , So Evan is the parent of [MASK] .",Mia
"Campbell is the son of Aaron , and Alan is the son of Katherine , So Aaron is the parent of [MASK] .",Campbell
"Owen is the son of Carolyn , and Jill is the daughter of John , So Carolyn is the parent of [MASK] .",Owen
"Alan is the son of Peter , and Simon is the son of Danielle , So Peter is the parent of [MASK] .",Alan
"Caleb is the son of Christopher , and Eva is the daughter of Carter , So Christopher is the parent of [MASK] .",Caleb
"Derek is the son of Francis , and Lee is the son of Philip , So Francis is the parent of [MASK] .",Derek
"Lewis is the son of Ryan , and Jordan is the son of Elaine , So Ryan is the parent of [MASK] .",Lewis
"Kerry is the daughter of Zoe , and Harley is the daughter of Eric , So Zoe is the parent of [MASK] .",Kerry
"Sophia is the daughter of Peter , and Nicholas is the son of Lee , So Peter is the parent of [MASK] .",Sophia
"Connor is the son of Rebecca , and Amelia is the daughter of Isaac , So Rebecca is the parent of [MASK] .",Connor
"Chelsea is the daughter of Violet , and Sandra is the daughter of Steven , So Violet is the parent of [MASK] .",Chelsea
"Tracy is the daughter of Morgan , and Kate is the daughter of Christina , So Morgan is the parent of [MASK] .",Tracy
"Shannon is the daughter of Neil , and Wendy is the daughter of Madison , So Neil is the parent of [MASK] .",Shannon
"Finn is the son of Ethan , and Joseph is the son of Mohammed , So Ethan is the parent of [MASK] .",Finn
"Ruth is the daughter of Lena , and Hanna is the daughter of Muhammad , So Lena is the parent of [MASK] .",Ruth
"Lindsey is the daughter of Joseph , and Joe is the son of Mason , So Joseph is the parent of [MASK] .",Lindsey
"Kerry is the daughter of Hanna , and Kevin is the son of Martin , So Hanna is the parent of [MASK] .",Kerry
"Cheryl is the daughter of Lois , and Gavin is the son of Nina , So Lois is the parent of [MASK] .",Cheryl
"Jennifer is the daughter of Carson , and Christine is the daughter of Roy , So Carson is the parent of [MASK] .",Jennifer
"Christopher is the son of Louise , and Carter is the son of Colin , So Louise is the parent of [MASK] .",Christopher
"Philip is the son of Megan , and Donna is the daughter of Ellis , So Megan is the parent of [MASK] .",Philip
"Claire is the daughter of Lynn , and Stacy is the daughter of Timothy , So Lynn is the parent of [MASK] .",Claire
"Evan is the son of Barry , and Neil is the son of Caleb , So Barry is the parent of [MASK] .",Evan
"Emily is the daughter of Kerry , and Holly is the daughter of Sara , So Kerry is the parent of [MASK] .",Emily
"Jack is the son of Charles , and Ivy is the daughter of Louie , So Charles is the parent of [MASK] .",Jack
"Cody is the son of Gavin , and Bryan is the son of Luna , So Gavin is the parent of [MASK] .",Cody
"Andrew is the son of Charles , and Elise is the daughter of Chelsea , So Charles is the parent of [MASK] .",Andrew
"Elise is the daughter of Zac , and Kai is the son of Heidi , So Zac is the parent of [MASK] .",Elise
"Sandra is the daughter of Bryan , and Jay is the son of Claire , So Bryan is the parent of [MASK] .",Sandra
"Christopher is the son of Dawn , and Nova is the daughter of Grant , So Dawn is the parent of [MASK] .",Christopher
"Donald is the son of Harrison , and Joe is the son of Samantha , So Harrison is the parent of [MASK] .",Donald
"Sophie is the daughter of Jordan , and Jordan is the son of Linda , So Jordan is the parent of [MASK] .",Sophie
"Elise is the daughter of Jenna , and Lauren is the daughter of Kenneth , So Jenna is the parent of [MASK] .",Elise
"Philip is the son of Amanda , and Cody is the son of Bradley , So Amanda is the parent of [MASK] .",Philip
"Joshua is the son of Janet , and Harper is the daughter of Victoria , So Janet is the parent of [MASK] .",Joshua
"Frances is the daughter of Paula , and Elaine is the daughter of Catherine , So Paula is the parent of [MASK] .",Frances
"Denise is the daughter of Fraser , and Ian is the son of Alex , So Fraser is the parent of [MASK] .",Denise
"Lucy is the daughter of Kevin , and Heather is the daughter of Theo , So Kevin is the parent of [MASK] .",Lucy
"Brandon is the son of Gary , and Kevin is the son of Douglas , So Gary is the parent of [MASK] .",Brandon
"Maria is the daughter of Taylor , and Lena is the daughter of Morgan , So Taylor is the parent of [MASK] .",Maria
"Lilly is the daughter of Ellen , and Ann is the daughter of Allison , So Ellen is the parent of [MASK] .",Lilly
"Ellis is the son of Noah , and Linda is the daughter of Brian , So Noah is the parent of [MASK] .",Ellis
"Simon is the son of Richard , and Emma is the daughter of Kathryn , So Richard is the parent of [MASK] .",Simon
"Brian is the son of Margaret , and Ellie is the daughter of Theodore , So Margaret is the parent of [MASK] .",Brian
"Peter is the son of Ruby , and Georgia is the daughter of Megan , So Ruby is the parent of [MASK] .",Peter
"Cameron is the son of Murray , and Charlie is the son of Evan , So Murray is the parent of [MASK] .",Cameron
"Taylor is the son of Amelia , and Marie is the daughter of Claire , So Amelia is the parent of [MASK] .",Taylor
"John is the son of Audrey , and George is the son of Melissa , So Audrey is the parent of [MASK] .",John
"Shannon is the daughter of Richard , and Tracy is the daughter of Ethan , So Richard is the parent of [MASK] .",Shannon
"Sophia is the daughter of Allan , and Charlotte is the daughter of Anthony , So Allan is the parent of [MASK] .",Sophia
"Gareth is the son of Kimberly , and Heather is the daughter of Mohammed , So Kimberly is the parent of [MASK] .",Gareth
"Kris is the son of Teddy , and Lucy is the daughter of Gareth , So Teddy is the parent of [MASK] .",Kris
"Alex is the son of Fiona , and Morgan is the son of Joey , So Fiona is the parent of [MASK] .",Alex
"Carly is the daughter of Nathan , and Melanie is the daughter of Deborah , So Nathan is the parent of [MASK] .",Carly
"Joe is the son of Heather , and Bailey is the son of Michael , So Heather is the parent of [MASK] .",Joe
"Harris is the son of Maria , and Shaun is the son of Jade , So Maria is the parent of [MASK] .",Harris
"Mary is the daughter of Sophia , and Lee is the son of Thomas , So Sophia is the parent of [MASK] .",Mary
"Joey is the son of Dean , and Kerry is the daughter of Jordan , So Dean is the parent of [MASK] .",Joey
"Nikki is the daughter of Ann , and Tyler is the son of Deborah , So Ann is the parent of [MASK] .",Nikki
"Kate is the daughter of Alexandra , and Timothy is the son of Carrie , So Alexandra is the parent of [MASK] .",Kate
"Eden is the daughter of Deborah , and Claire is the daughter of Francis , So Deborah is the parent of [MASK] .",Eden
"Frankie is the son of Harris , and Scarlett is the daughter of Erin , So Harris is the parent of [MASK] .",Frankie
"Calvin is the son of Amy , and Clare is the daughter of Sean , So Amy is the parent of [MASK] .",Calvin
"Angela is the daughter of Bella , and Jack is the son of James , So Bella is the parent of [MASK] .",Angela
"James is the son of John , and Kai is the son of Corey , So John is the parent of [MASK] .",James
"Robbie is the son of Mason , and Archie is the son of Wendy , So Mason is the parent of [MASK] .",Robbie
"Ruby is the daughter of Taylor , and Chelsea is the daughter of Katherine , So Taylor is the parent of [MASK] .",Ruby
"Sara is the daughter of Patricia , and Lisa is the daughter of Tyler , So Patricia is the parent of [MASK] .",Sara
"Caroline is the daughter of Jordan , and Debbie is the daughter of Joseph , So Jordan is the parent of [MASK] .",Caroline
"Elizabeth is the daughter of Natalie , and Hunter is the son of Brooke , So Natalie is the parent of [MASK] .",Elizabeth
"Greg is the son of Anthony , and Tommy is the son of Donna , So Anthony is the parent of [MASK] .",Greg
"Alan is the son of Nicola , and Caroline is the daughter of Audrey , So Nicola is the parent of [MASK] .",Alan
"Piper is the daughter of Jamie , and Robbie is the son of Denise , So Jamie is the parent of [MASK] .",Piper
"Blake is the son of Sam , and Michelle is the daughter of Mason , So Sam is the parent of [MASK] .",Blake
"Lindsay is the daughter of Chelsea , and Kerry is the daughter of Lee , So Chelsea is the parent of [MASK] .",Lindsay
"Elizabeth is the daughter of Mitchell , and Beth is the daughter of Andrea , So Mitchell is the parent of [MASK] .",Elizabeth
"Emma is the daughter of Harper , and Kim is the daughter of Kara , So Harper is the parent of [MASK] .",Emma
"Shannon is the daughter of Mary , and Ben is the son of Abby , So Mary is the parent of [MASK] .",Shannon
"Sharon is the daughter of Hanna , and Hannah is the daughter of Simon , So Hanna is the parent of [MASK] .",Sharon
"Jake is the son of Lara , and Caleb is the son of Bailey , So Lara is the parent of [MASK] .",Jake
"Theo is the son of Natalie , and Paige is the daughter of Judith , So Natalie is the parent of [MASK] .",Theo
"Matthew is the son of Adrian , and Kate is the daughter of Abby , So Adrian is the parent of [MASK] .",Matthew
"Jon is the son of Courtney , and Jonathan is the son of Taylor , So Courtney is the parent of [MASK] .",Jon
"Zac is the son of Lewis , and Eden is the daughter of Amber , So Lewis is the parent of [MASK] .",Zac
"Clara is the daughter of Connor , and Suzanne is the daughter of Rory , So Connor is the parent of [MASK] .",Clara
"Theo is the son of Joshua , and Jordan is the son of Keith , So Joshua is the parent of [MASK] .",Theo
"Charlotte is the daughter of Mark , and Elise is the daughter of Ronald , So Mark is the parent of [MASK] .",Charlotte
"Darren is the son of Jill , and Calvin is the son of Matthew , So Jill is the parent of [MASK] .",Darren
"Rose is the daughter of Dawn , and Kim is the daughter of Chelsea , So Dawn is the parent of [MASK] .",Rose
"Kim is the daughter of Chloe , and Valerie is the daughter of Joey , So Chloe is the parent of [MASK] .",Kim
"Marc is the son of Alex , and Erin is the daughter of Lauren , So Alex is the parent of [MASK] .",Marc
"Danielle is the daughter of Stephanie , and Henry is the son of Ada , So Stephanie is the parent of [MASK] .",Danielle
"Owen is the son of Taylor , and Kate is the daughter of Jill , So Taylor is the parent of [MASK] .",Owen
"Nicola is the daughter of Robbie , and Janet is the daughter of Lucy , So Robbie is the parent of [MASK] .",Nicola
"Archie is the son of Helen , and Pamela is the daughter of Carolyn , So Helen is the parent of [MASK] .",Archie
"Violet is the daughter of Sean , and Steven is the son of Colin , So Sean is the parent of [MASK] .",Violet
"Rebecca is the daughter of Ruby , and Diane is the daughter of Matthew , So Ruby is the parent of [MASK] .",Rebecca
"Derek is the son of Heidi , and Jamie is the son of Colin , So Heidi is the parent of [MASK] .",Derek
"Katie is the daughter of Muhammad , and Leo is the son of Theodore , So Muhammad is the parent of [MASK] .",Katie
"Jay is the son of Natasha , and Oscar is the son of Margaret , So Natasha is the parent of [MASK] .",Jay
"Jordan is the son of Georgia , and Allan is the son of James , So Georgia is the parent of [MASK] .",Jordan
"Hannah is the daughter of Clare , and Leo is the son of Jacob , So Clare is the parent of [MASK] .",Hannah
"Alison is the daughter of Piper , and Joe is the son of Teddy , So Piper is the parent of [MASK] .",Alison
"Stewart is the son of Fraser , and Taylor is the son of Casey , So Fraser is the parent of [MASK] .",Stewart
"Melissa is the daughter of Ellis , and Anne is the daughter of Stewart , So Ellis is the parent of [MASK] .",Melissa
"Andrea is the daughter of Nicholas , and Cheryl is the daughter of Jamie , So Nicholas is the parent of [MASK] .",Andrea
"Joey is the son of Sam , and Lee is the son of Charles , So Sam is the parent of [MASK] .",Joey
"Tyler is the son of Louie , and Heather is the daughter of Ian , So Louie is the parent of [MASK] .",Tyler
"Ann is the daughter of Campbell , and Alexander is the son of Samuel , So Campbell is the parent of [MASK] .",Ann
"Henry is the son of Justin , and Sharon is the daughter of Mia , So Justin is the parent of [MASK] .",Henry
"Lisa is the daughter of Lauren , and Robin is the son of Alexander , So Lauren is the parent of [MASK] .",Lisa
"Robbie is the son of Marcus , and Hugh is the son of Kris , So Marcus is the parent of [MASK] .",Robbie
"Christopher is the son of Blake , and Mia is the daughter of Jake , So Blake is the parent of [MASK] .",Christopher
"Josh is the son of Paula , and Hope is the daughter of Derek , So Paula is the parent of [MASK] .",Josh
"Naomi is the daughter of Frank , and Teddy is the son of Calvin , So Frank is the parent of [MASK] .",Naomi
"Mason is the son of Cole , and Tyler is the son of Kimberly , So Cole is the parent of [MASK] .",Mason
"Lisa is the daughter of Judith , and Ian is the son of Lee , So Judith is the parent of [MASK] .",Lisa
"Owen is the son of Elaine , and Audrey is the daughter of Cooper , So Elaine is the parent of [MASK] .",Owen
"Russell is the son of Ellie , and Henry is the son of Ben , So Ellie is the parent of [MASK] .",Russell
"Justin is the son of Graham , and John is the son of George , So Graham is the parent of [MASK] .",Justin
"Charlie is the son of Sharon , and Abby is the daughter of Jordan , So Sharon is the parent of [MASK] .",Charlie
"Angela is the daughter of Audrey , and Lena is the daughter of Joe , So Audrey is the parent of [MASK] .",Angela
"Sarah is the daughter of Nicole , and Christine is the daughter of David , So Nicole is the parent of [MASK] .",Sarah
"Ronald is the son of George , and Eve is the daughter of Judith , So George is the parent of [MASK] .",Ronald
"Lucy is the daughter of Liam , and Rebecca is the daughter of Jon , So Liam is the parent of [MASK] .",Lucy
"Zac is the son of Arthur , and Gavin is the son of Jessica , So Arthur is the parent of [MASK] .",Zac
"Ronald is the son of Casey , and Karen is the daughter of Caroline , So Casey is the parent of [MASK] .",Ronald
"Bonnie is the daughter of Nikki , and Shannon is the daughter of Mohammed , So Nikki is the parent of [MASK] .",Bonnie
"Ross is the son of Owen , and Nicole is the daughter of Ben , So Owen is the parent of [MASK] .",Ross
"Mitchell is the son of Kelly , and Jenna is the daughter of Faith , So Kelly is the parent of [MASK] .",Mitchell
"David is the son of Zoe , and Alex is the son of Wayne , So Zoe is the parent of [MASK] .",David
"Simon is the son of Heidi , and Brooke is the daughter of Valerie , So Heidi is the parent of [MASK] .",Simon
"Allan is the son of Frank , and Jason is the son of Paula , So Frank is the parent of [MASK] .",Allan
"Chloe is the daughter of Alice , and Russell is the son of Violet , So Alice is the parent of [MASK] .",Chloe
"Jennifer is the daughter of Alex , and Courtney is the daughter of Norman , So Alex is the parent of [MASK] .",Jennifer
"Emma is the daughter of Connor , and Kim is the daughter of Adam , So Connor is the parent of [MASK] .",Emma
"Shirley is the daughter of Jackson , and Bailey is the son of Michael , So Jackson is the parent of [MASK] .",Shirley
"Julia is the daughter of Amanda , and Jennifer is the daughter of Michelle , So Amanda is the parent of [MASK] .",Julia
"Donna is the daughter of Corey , and Owen is the son of Katie , So Corey is the parent of [MASK] .",Donna
"Carly is the daughter of Kate , and Stephen is the son of Norman , So Kate is the parent of [MASK] .",Carly
"Carson is the son of Marion , and Marcus is the son of Sharon , So Marion is the parent of [MASK] .",Carson
"Tracy is the daughter of Sean , and Ian is the son of Elise , So Sean is the parent of [MASK] .",Tracy
"Alice is the daughter of Audrey , and Fraser is the son of Taylor , So Audrey is the parent of [MASK] .",Alice
"Natalie is the daughter of Kimberly , and Ashley is the daughter of Michelle , So Kimberly is the parent of [MASK] .",Natalie
"Owen is the son of Ruby , and Evan is the son of Charlie , So Ruby is the parent of [MASK] .",Owen
"Victoria is the daughter of Jordan , and Kris is the son of Kyle , So Jordan is the parent of [MASK] .",Victoria
"Willow is the daughter of Michelle , and Oliver is the son of Lilly , So Michelle is the parent of [MASK] .",Willow
"Donna is the daughter of Lee , and Deborah is the daughter of Willow , So Lee is the parent of [MASK] .",Donna
"Abby is the daughter of Lisa , and John is the son of Shannon , So Lisa is the parent of [MASK] .",Abby
"Oliver is the son of Eve , and Shaun is the son of Ellis , So Eve is the parent of [MASK] .",Oliver
"Adrian is the son of John , and Jessica is the daughter of Stacy , So John is the parent of [MASK] .",Adrian
"Taylor is the son of Ronald , and Garry is the son of Nicholas , So Ronald is the parent of [MASK] .",Taylor
"Gavin is the son of Sean , and Christopher is the son of Wayne , So Sean is the parent of [MASK] .",Gavin
"Grayson is the son of Gavin , and Brooke is the daughter of Philip , So Gavin is the parent of [MASK] .",Grayson
"Hope is the daughter of Bryan , and Amanda is the daughter of Peter , So Bryan is the parent of [MASK] .",Hope
"Natasha is the daughter of Marcus , and Garry is the son of Tracy , So Marcus is the parent of [MASK] .",Natasha
"Lilly is the daughter of Florence , and Frank is the son of Nova , So Florence is the parent of [MASK] .",Lilly
"Brian is the son of George , and Ellen is the daughter of Gareth , So George is the parent of [MASK] .",Brian
"Taylor is the son of Deborah , and Nicholas is the son of Gary , So Deborah is the parent of [MASK] .",Taylor
"Clare is the daughter of Connor , and Frances is the daughter of Ryan , So Connor is the parent of [MASK] .",Clare
"Caleb is the son of Joe , and Leigh is the daughter of Archie , So Joe is the parent of [MASK] .",Caleb
"Teddy is the son of Ellen , and Barbara is the daughter of Ruby , So Ellen is the parent of [MASK] .",Teddy
"Kara is the daughter of Elaine , and Robbie is the son of Eric , So Elaine is the parent of [MASK] .",Kara
"Robin is the son of Charlotte , and Deborah is the daughter of Indie , So Charlotte is the parent of [MASK] .",Robin
"Marion is the daughter of Jackson , and Louis is the son of Piper , So Jackson is the parent of [MASK] .",Marion
"Sarah is the daughter of Wayne , and Mia is the daughter of Stewart , So Wayne is the parent of [MASK] .",Sarah
"Kelly is the daughter of Harry , and Adam is the son of Hazel , So Harry is the parent of [MASK] .",Kelly
"Lucas is the son of Bonnie , and Cheryl is the daughter of Carly , So Bonnie is the parent of [MASK] .",Lucas
"Frank is the son of Amber , and Indie is the daughter of Josh , So Amber is the parent of [MASK] .",Frank
"Campbell is the son of Susan , and Theo is the son of Mia , So Susan is the parent of [MASK] .",Campbell
"Scott is the son of Aaron , and Raymond is the son of Lewis , So Aaron is the parent of [MASK] .",Scott
"Cooper is the son of Heather , and Lee is the son of Scott , So Heather is the parent of [MASK] .",Cooper
