sentence,answer
"David is thirteen years old , Douglas is thirteen years old , Benjamin is fourteen years old , Chelsea is fifteen years old , and Christina is fifteen years old . next year David is fourteen years old , Benjamin is fifteen years old , Christina is sixteen years old, Chelsea is sixteen years old , and the age of Douglas is [MASK] .",fourteen
"Faith is eighteen years old , Christina is eighteen years old , Kelly is fifteen years old , Josh is ten years old , and Olivia is sixteen years old . next year Faith is nineteen years old , Kelly is sixteen years old , Olivia is seventeen years old, Josh is eleven years old , and the age of Christina is [MASK] .",nineteen
"Nova is fifteen years old , Nikki is fifteen years old , Holly is sixteen years old , Shirley is eleven years old , and Elaine is eighteen years old . next year Nova is sixteen years old , Holly is seventeen years old , Elaine is nineteen years old, Shirley is twelve years old , and the age of Nikki is [MASK] .",sixteen
"Dean is ten years old , Rose is ten years old , Eleanor is thirteen years old , Luna is twelve years old , and Garry is eighteen years old . next year Dean is eleven years old , Eleanor is fourteen years old , Garry is nineteen years old, Luna is thirteen years old , and the age of Rose is [MASK] .",eleven
"Lily is sixteen years old , Summer is sixteen years old , Caleb is ten years old , Mary is ten years old , and Ellis is ten years old . next year Lily is seventeen years old , Caleb is eleven years old , Ellis is eleven years old, Mary is eleven years old , and the age of Summer is [MASK] .",seventeen
"Ruth is seventeen years old , Jamie is seventeen years old , Kathryn is seventeen years old , Autumn is thirteen years old , and Erin is sixteen years old . next year Ruth is eighteen years old , Kathryn is eighteen years old , Erin is seventeen years old, Autumn is fourteen years old , and the age of Jamie is [MASK] .",eighteen
"Leigh is twelve years old , Amelia is twelve years old , Melanie is twelve years old , Catherine is thirteen years old , and Hunter is nineteen years old . next year Leigh is thirteen years old , Melanie is thirteen years old , Hunter is twenty years old, Catherine is fourteen years old , and the age of Amelia is [MASK] .",thirteen
"Beth is ten years old , Connor is ten years old , Jenna is ten years old , Julie is fifteen years old , and Alexandra is sixteen years old . next year Beth is eleven years old , Jenna is eleven years old , Alexandra is seventeen years old, Julie is sixteen years old , and the age of Connor is [MASK] .",eleven
"Violet is thirteen years old , Fraser is thirteen years old , Nicole is sixteen years old , Stacy is twelve years old , and Raymond is nineteen years old . next year Violet is fourteen years old , Nicole is seventeen years old , Raymond is twenty years old, Stacy is thirteen years old , and the age of Fraser is [MASK] .",fourteen
"Nicholas is seventeen years old , Heather is seventeen years old , Keith is sixteen years old , Samantha is nineteen years old , and Wayne is fourteen years old . next year Nicholas is eighteen years old , Keith is seventeen years old , Wayne is fifteen years old, Samantha is twenty years old , and the age of Heather is [MASK] .",eighteen
"Stephanie is eleven years old , Louis is eleven years old , Kim is sixteen years old , Darren is eleven years old , and Jade is eighteen years old . next year Stephanie is twelve years old , Kim is seventeen years old , Jade is nineteen years old, Darren is twelve years old , and the age of Louis is [MASK] .",twelve
"Chelsea is ten years old , Scarlett is ten years old , Oscar is sixteen years old , Andrea is twelve years old , and Eric is seventeen years old . next year Chelsea is eleven years old , Oscar is seventeen years old , Eric is eighteen years old, Andrea is thirteen years old , and the age of Scarlett is [MASK] .",eleven
"Samantha is eighteen years old , Ruth is eighteen years old , Bryan is eleven years old , Finn is fourteen years old , and Louise is eighteen years old . next year Samantha is nineteen years old , Bryan is twelve years old , Louise is nineteen years old, Finn is fifteen years old , and the age of Ruth is [MASK] .",nineteen
"Chelsea is twelve years old , Melanie is twelve years old , Sam is fifteen years old , Joe is nineteen years old , and Anthony is sixteen years old . next year Chelsea is thirteen years old , Sam is sixteen years old , Anthony is seventeen years old, Joe is twenty years old , and the age of Melanie is [MASK] .",thirteen
"Lily is ten years old , Owen is ten years old , Neil is thirteen years old , Roman is twelve years old , and Harrison is eighteen years old . next year Lily is eleven years old , Neil is fourteen years old , Harrison is nineteen years old, Roman is thirteen years old , and the age of Owen is [MASK] .",eleven
"Eden is sixteen years old , Michelle is sixteen years old , Sarah is nineteen years old , Peter is eighteen years old , and Sandra is fourteen years old . next year Eden is seventeen years old , Sarah is twenty years old , Sandra is fifteen years old, Peter is nineteen years old , and the age of Michelle is [MASK] .",seventeen
"Logan is sixteen years old , Shay is sixteen years old , Matthew is eighteen years old , Emily is nineteen years old , and Frances is nineteen years old . next year Logan is seventeen years old , Matthew is nineteen years old , Frances is twenty years old, Emily is twenty years old , and the age of Shay is [MASK] .",seventeen
"Ronald is twelve years old , Taylor is twelve years old , Piper is fifteen years old , Pamela is thirteen years old , and Harvey is fifteen years old . next year Ronald is thirteen years old , Piper is sixteen years old , Harvey is sixteen years old, Pamela is fourteen years old , and the age of Taylor is [MASK] .",thirteen
"Steven is thirteen years old , Dale is thirteen years old , Cody is twelve years old , Scott is thirteen years old , and Max is eleven years old . next year Steven is fourteen years old , Cody is thirteen years old , Max is twelve years old, Scott is fourteen years old , and the age of Dale is [MASK] .",fourteen
"Noah is thirteen years old , Karen is thirteen years old , Timothy is fourteen years old , Nicholas is ten years old , and Alex is sixteen years old . next year Noah is fourteen years old , Timothy is fifteen years old , Alex is seventeen years old, Nicholas is eleven years old , and the age of Karen is [MASK] .",fourteen
"Patrick is seventeen years old , Elise is seventeen years old , Piper is fourteen years old , Naomi is sixteen years old , and Gary is eleven years old . next year Patrick is eighteen years old , Piper is fifteen years old , Gary is twelve years old, Naomi is seventeen years old , and the age of Elise is [MASK] .",eighteen
"Indie is nineteen years old , Jude is nineteen years old , Mark is nineteen years old , Rachel is thirteen years old , and Ben is seventeen years old . next year Indie is twenty years old , Mark is twenty years old , Ben is eighteen years old, Rachel is fourteen years old , and the age of Jude is [MASK] .",twenty
"Colin is thirteen years old , Carolyn is thirteen years old , Lindsay is eleven years old , Max is eighteen years old , and Luke is ten years old . next year Colin is fourteen years old , Lindsay is twelve years old , Luke is eleven years old, Max is nineteen years old , and the age of Carolyn is [MASK] .",fourteen
"Sophie is ten years old , Chelsea is ten years old , Lynn is sixteen years old , Oliver is fourteen years old , and Anna is seventeen years old . next year Sophie is eleven years old , Lynn is seventeen years old , Anna is eighteen years old, Oliver is fifteen years old , and the age of Chelsea is [MASK] .",eleven
"Dawn is seventeen years old , Norman is seventeen years old , Leo is seventeen years old , Amelia is sixteen years old , and Jonathan is eleven years old . next year Dawn is eighteen years old , Leo is eighteen years old , Jonathan is twelve years old, Amelia is seventeen years old , and the age of Norman is [MASK] .",eighteen
"Lara is fifteen years old , Charlotte is fifteen years old , Leah is seventeen years old , Dominic is thirteen years old , and Ellie is ten years old . next year Lara is sixteen years old , Leah is eighteen years old , Ellie is eleven years old, Dominic is fourteen years old , and the age of Charlotte is [MASK] .",sixteen
"Joshua is sixteen years old , Laura is sixteen years old , Douglas is fourteen years old , Francis is twelve years old , and Craig is twelve years old . next year Joshua is seventeen years old , Douglas is fifteen years old , Craig is thirteen years old, Francis is thirteen years old , and the age of Laura is [MASK] .",seventeen
"Leon is eighteen years old , Cole is eighteen years old , Alex is ten years old , Jill is sixteen years old , and Teddy is sixteen years old . next year Leon is nineteen years old , Alex is eleven years old , Teddy is seventeen years old, Jill is seventeen years old , and the age of Cole is [MASK] .",nineteen
"Thomas is seventeen years old , Faith is seventeen years old , Carson is sixteen years old , Gordon is eighteen years old , and Nicola is sixteen years old . next year Thomas is eighteen years old , Carson is seventeen years old , Nicola is seventeen years old, Gordon is nineteen years old , and the age of Faith is [MASK] .",eighteen
"Marc is seventeen years old , Joseph is seventeen years old , Jay is eighteen years old , Molly is twelve years old , and Elise is ten years old . next year Marc is eighteen years old , Jay is nineteen years old , Elise is eleven years old, Molly is thirteen years old , and the age of Joseph is [MASK] .",eighteen
"Donald is eleven years old , Zac is eleven years old , Ronald is eleven years old , Elizabeth is nineteen years old , and Kerry is ten years old . next year Donald is twelve years old , Ronald is twelve years old , Kerry is eleven years old, Elizabeth is twenty years old , and the age of Zac is [MASK] .",twelve
"Christina is eighteen years old , Mohammed is eighteen years old , Teddy is nineteen years old , Lewis is ten years old , and Lisa is ten years old . next year Christina is nineteen years old , Teddy is twenty years old , Lisa is eleven years old, Lewis is eleven years old , and the age of Mohammed is [MASK] .",nineteen
"Paul is eleven years old , Maria is eleven years old , Diane is eighteen years old , Muhammad is eleven years old , and Henry is thirteen years old . next year Paul is twelve years old , Diane is nineteen years old , Henry is fourteen years old, Muhammad is twelve years old , and the age of Maria is [MASK] .",twelve
"Mia is fourteen years old , Lois is fourteen years old , Samuel is nineteen years old , Finn is eighteen years old , and Peter is twelve years old . next year Mia is fifteen years old , Samuel is twenty years old , Peter is thirteen years old, Finn is nineteen years old , and the age of Lois is [MASK] .",fifteen
"Rachel is ten years old , Alicia is ten years old , Bradley is eleven years old , Charlotte is thirteen years old , and Logan is ten years old . next year Rachel is eleven years old , Bradley is twelve years old , Logan is eleven years old, Charlotte is fourteen years old , and the age of Alicia is [MASK] .",eleven
"Lauren is thirteen years old , Archie is thirteen years old , Claire is nineteen years old , Anne is eighteen years old , and Taylor is seventeen years old . next year Lauren is fourteen years old , Claire is twenty years old , Taylor is eighteen years old, Anne is nineteen years old , and the age of Archie is [MASK] .",fourteen
"Eden is fifteen years old , Debbie is fifteen years old , Zac is eleven years old , Timothy is twelve years old , and Hannah is sixteen years old . next year Eden is sixteen years old , Zac is twelve years old , Hannah is seventeen years old, Timothy is thirteen years old , and the age of Debbie is [MASK] .",sixteen
"Henry is fourteen years old , Willow is fourteen years old , Holly is fourteen years old , Cody is seventeen years old , and Gary is thirteen years old . next year Henry is fifteen years old , Holly is fifteen years old , Gary is fourteen years old, Cody is eighteen years old , and the age of Willow is [MASK] .",fifteen
"Grace is eleven years old , Norman is eleven years old , Gerard is fourteen years old , Autumn is ten years old , and Tracy is nineteen years old . next year Grace is twelve years old , Gerard is fifteen years old , Tracy is twenty years old, Autumn is eleven years old , and the age of Norman is [MASK] .",twelve
"Kara is thirteen years old , Greg is thirteen years old , Craig is seventeen years old , Taylor is eighteen years old , and Samantha is fifteen years old . next year Kara is fourteen years old , Craig is eighteen years old , Samantha is sixteen years old, Taylor is nineteen years old , and the age of Greg is [MASK] .",fourteen
"Ryan is eleven years old , Patrick is eleven years old , Bonnie is fifteen years old , Charles is thirteen years old , and Eve is fifteen years old . next year Ryan is twelve years old , Bonnie is sixteen years old , Eve is sixteen years old, Charles is fourteen years old , and the age of Patrick is [MASK] .",twelve
"Kenneth is fourteen years old , Gerald is fourteen years old , Hanna is seventeen years old , Amy is fifteen years old , and Tracy is fifteen years old . next year Kenneth is fifteen years old , Hanna is eighteen years old , Tracy is sixteen years old, Amy is sixteen years old , and the age of Gerald is [MASK] .",fifteen
"Stuart is ten years old , Harley is ten years old , Colin is twelve years old , Greg is eighteen years old , and Willow is nineteen years old . next year Stuart is eleven years old , Colin is thirteen years old , Willow is twenty years old, Greg is nineteen years old , and the age of Harley is [MASK] .",eleven
"Dominic is seventeen years old , Violet is seventeen years old , Claire is seventeen years old , Lewis is sixteen years old , and Clara is eighteen years old . next year Dominic is eighteen years old , Claire is eighteen years old , Clara is nineteen years old, Lewis is seventeen years old , and the age of Violet is [MASK] .",eighteen
"Colin is sixteen years old , Ryan is sixteen years old , Matthew is fourteen years old , Arthur is eleven years old , and Joe is eighteen years old . next year Colin is seventeen years old , Matthew is fifteen years old , Joe is nineteen years old, Arthur is twelve years old , and the age of Ryan is [MASK] .",seventeen
"Amy is nineteen years old , Michelle is nineteen years old , Harper is eleven years old , Wesley is ten years old , and Lynn is fifteen years old . next year Amy is twenty years old , Harper is twelve years old , Lynn is sixteen years old, Wesley is eleven years old , and the age of Michelle is [MASK] .",twenty
"Alice is twelve years old , Elizabeth is twelve years old , Christopher is eighteen years old , Mitchell is ten years old , and Robbie is sixteen years old . next year Alice is thirteen years old , Christopher is nineteen years old , Robbie is seventeen years old, Mitchell is eleven years old , and the age of Elizabeth is [MASK] .",thirteen
"Jay is eighteen years old , Oliver is eighteen years old , Aaron is seventeen years old , Gavin is sixteen years old , and Allan is eighteen years old . next year Jay is nineteen years old , Aaron is eighteen years old , Allan is nineteen years old, Gavin is seventeen years old , and the age of Oliver is [MASK] .",nineteen
"Russell is ten years old , Lucy is ten years old , Noah is nineteen years old , Carter is thirteen years old , and Anne is fifteen years old . next year Russell is eleven years old , Noah is twenty years old , Anne is sixteen years old, Carter is fourteen years old , and the age of Lucy is [MASK] .",eleven
"Kim is ten years old , Jackson is ten years old , Joseph is nineteen years old , Lena is fourteen years old , and Josh is ten years old . next year Kim is eleven years old , Joseph is twenty years old , Josh is eleven years old, Lena is fifteen years old , and the age of Jackson is [MASK] .",eleven
"Valerie is nineteen years old , Rebecca is nineteen years old , Alexandra is eleven years old , Ronald is eleven years old , and Arthur is nineteen years old . next year Valerie is twenty years old , Alexandra is twelve years old , Arthur is twenty years old, Ronald is twelve years old , and the age of Rebecca is [MASK] .",twenty
"Muhammad is twelve years old , Shirley is twelve years old , Courtney is ten years old , Melissa is twelve years old , and Pamela is fourteen years old . next year Muhammad is thirteen years old , Courtney is eleven years old , Pamela is fifteen years old, Melissa is thirteen years old , and the age of Shirley is [MASK] .",thirteen
"Greg is fourteen years old , Nicola is fourteen years old , Nathan is fifteen years old , Jack is eighteen years old , and Amanda is eighteen years old . next year Greg is fifteen years old , Nathan is sixteen years old , Amanda is nineteen years old, Jack is nineteen years old , and the age of Nicola is [MASK] .",fifteen
"Harley is sixteen years old , Daryl is sixteen years old , Murray is seventeen years old , Fraser is fourteen years old , and Hunter is twelve years old . next year Harley is seventeen years old , Murray is eighteen years old , Hunter is thirteen years old, Fraser is fifteen years old , and the age of Daryl is [MASK] .",seventeen
"Carter is fourteen years old , Dawn is fourteen years old , Deborah is twelve years old , Kyle is seventeen years old , and Natalie is eleven years old . next year Carter is fifteen years old , Deborah is thirteen years old , Natalie is twelve years old, Kyle is eighteen years old , and the age of Dawn is [MASK] .",fifteen
"Sharon is seventeen years old , Tommy is seventeen years old , Clare is eighteen years old , Hayden is eighteen years old , and Isaac is sixteen years old . next year Sharon is eighteen years old , Clare is nineteen years old , Isaac is seventeen years old, Hayden is nineteen years old , and the age of Tommy is [MASK] .",eighteen
"Sean is eighteen years old , Logan is eighteen years old , Duncan is nineteen years old , Dean is thirteen years old , and Ada is nineteen years old . next year Sean is nineteen years old , Duncan is twenty years old , Ada is twenty years old, Dean is fourteen years old , and the age of Logan is [MASK] .",nineteen
"Lynn is nineteen years old , Jack is nineteen years old , Mary is thirteen years old , Kris is sixteen years old , and Hanna is nineteen years old . next year Lynn is twenty years old , Mary is fourteen years old , Hanna is twenty years old, Kris is seventeen years old , and the age of Jack is [MASK] .",twenty
"Kevin is nineteen years old , Robert is nineteen years old , Robbie is eighteen years old , Maya is eleven years old , and Jonathan is ten years old . next year Kevin is twenty years old , Robbie is nineteen years old , Jonathan is eleven years old, Maya is twelve years old , and the age of Robert is [MASK] .",twenty
"Ellis is eleven years old , Leigh is eleven years old , Shirley is sixteen years old , Jake is ten years old , and David is thirteen years old . next year Ellis is twelve years old , Shirley is seventeen years old , David is fourteen years old, Jake is eleven years old , and the age of Leigh is [MASK] .",twelve
"Anne is thirteen years old , Eric is thirteen years old , Andrew is sixteen years old , Elizabeth is sixteen years old , and Martin is ten years old . next year Anne is fourteen years old , Andrew is seventeen years old , Martin is eleven years old, Elizabeth is seventeen years old , and the age of Eric is [MASK] .",fourteen
"Ivy is eleven years old , Cody is eleven years old , Lee is eleven years old , Joshua is ten years old , and Frank is seventeen years old . next year Ivy is twelve years old , Lee is twelve years old , Frank is eighteen years old, Joshua is eleven years old , and the age of Cody is [MASK] .",twelve
"Elliot is fourteen years old , Molly is fourteen years old , Sandra is fourteen years old , Linda is fourteen years old , and Owen is ten years old . next year Elliot is fifteen years old , Sandra is fifteen years old , Owen is eleven years old, Linda is fifteen years old , and the age of Molly is [MASK] .",fifteen
"Kimberly is eighteen years old , Frank is eighteen years old , Harvey is fifteen years old , Bailey is eleven years old , and Brandon is eleven years old . next year Kimberly is nineteen years old , Harvey is sixteen years old , Brandon is twelve years old, Bailey is twelve years old , and the age of Frank is [MASK] .",nineteen
"Dominic is ten years old , Heidi is ten years old , Courtney is eleven years old , Alexandra is fourteen years old , and Donna is seventeen years old . next year Dominic is eleven years old , Courtney is twelve years old , Donna is eighteen years old, Alexandra is fifteen years old , and the age of Heidi is [MASK] .",eleven
"Maria is seventeen years old , Gordon is seventeen years old , Timothy is eighteen years old , Paula is eighteen years old , and Campbell is ten years old . next year Maria is eighteen years old , Timothy is nineteen years old , Campbell is eleven years old, Paula is nineteen years old , and the age of Gordon is [MASK] .",eighteen
"Oliver is twelve years old , Summer is twelve years old , Joey is sixteen years old , Greg is thirteen years old , and Frank is nineteen years old . next year Oliver is thirteen years old , Joey is seventeen years old , Frank is twenty years old, Greg is fourteen years old , and the age of Summer is [MASK] .",thirteen
"Peter is eighteen years old , Kevin is eighteen years old , Sophie is seventeen years old , John is twelve years old , and Conor is twelve years old . next year Peter is nineteen years old , Sophie is eighteen years old , Conor is thirteen years old, John is thirteen years old , and the age of Kevin is [MASK] .",nineteen
"Kathleen is ten years old , Eleanor is ten years old , Carol is twelve years old , Elise is nineteen years old , and Lindsay is seventeen years old . next year Kathleen is eleven years old , Carol is thirteen years old , Lindsay is eighteen years old, Elise is twenty years old , and the age of Eleanor is [MASK] .",eleven
"Greg is ten years old , Nikki is ten years old , Anne is ten years old , Christina is eleven years old , and Grayson is thirteen years old . next year Greg is eleven years old , Anne is eleven years old , Grayson is fourteen years old, Christina is twelve years old , and the age of Nikki is [MASK] .",eleven
"Zac is nineteen years old , Kelly is nineteen years old , Lewis is eleven years old , Faith is eighteen years old , and Jake is sixteen years old . next year Zac is twenty years old , Lewis is twelve years old , Jake is seventeen years old, Faith is nineteen years old , and the age of Kelly is [MASK] .",twenty
"Stuart is fifteen years old , Ellen is fifteen years old , Stephen is eighteen years old , Dean is thirteen years old , and Debbie is sixteen years old . next year Stuart is sixteen years old , Stephen is nineteen years old , Debbie is seventeen years old, Dean is fourteen years old , and the age of Ellen is [MASK] .",sixteen
"Dylan is fourteen years old , Nathan is fourteen years old , Louis is seventeen years old , Kate is thirteen years old , and Blair is thirteen years old . next year Dylan is fifteen years old , Louis is eighteen years old , Blair is fourteen years old, Kate is fourteen years old , and the age of Nathan is [MASK] .",fifteen
"Gerald is thirteen years old , Adam is thirteen years old , Benjamin is ten years old , Lynn is seventeen years old , and Amelia is eleven years old . next year Gerald is fourteen years old , Benjamin is eleven years old , Amelia is twelve years old, Lynn is eighteen years old , and the age of Adam is [MASK] .",fourteen
"Jack is eighteen years old , Max is eighteen years old , Andrew is seventeen years old , Anne is ten years old , and Kyle is sixteen years old . next year Jack is nineteen years old , Andrew is eighteen years old , Kyle is seventeen years old, Anne is eleven years old , and the age of Max is [MASK] .",nineteen
"Dawn is fourteen years old , Henry is fourteen years old , Ellen is nineteen years old , Charles is sixteen years old , and Cooper is seventeen years old . next year Dawn is fifteen years old , Ellen is twenty years old , Cooper is eighteen years old, Charles is seventeen years old , and the age of Henry is [MASK] .",fifteen
"Carol is ten years old , Charlie is ten years old , Gerard is eleven years old , George is nineteen years old , and Emily is sixteen years old . next year Carol is eleven years old , Gerard is twelve years old , Emily is seventeen years old, George is twenty years old , and the age of Charlie is [MASK] .",eleven
"Teddy is ten years old , Leigh is ten years old , Francis is ten years old , Alex is fifteen years old , and Edward is twelve years old . next year Teddy is eleven years old , Francis is eleven years old , Edward is thirteen years old, Alex is sixteen years old , and the age of Leigh is [MASK] .",eleven
"Stephanie is seventeen years old , Gavin is seventeen years old , Melissa is eleven years old , Maya is sixteen years old , and Roy is seventeen years old . next year Stephanie is eighteen years old , Melissa is twelve years old , Roy is eighteen years old, Maya is seventeen years old , and the age of Gavin is [MASK] .",eighteen
"Cameron is eleven years old , Georgia is eleven years old , Wayne is nineteen years old , Angus is nineteen years old , and Ryan is twelve years old . next year Cameron is twelve years old , Wayne is twenty years old , Ryan is thirteen years old, Angus is twenty years old , and the age of Georgia is [MASK] .",twelve
"Joseph is fourteen years old , Chloe is fourteen years old , Summer is seventeen years old , Nina is eleven years old , and Kai is eleven years old . next year Joseph is fifteen years old , Summer is eighteen years old , Kai is twelve years old, Nina is twelve years old , and the age of Chloe is [MASK] .",fifteen
"Joe is ten years old , Philip is ten years old , Elijah is nineteen years old , Harvey is nineteen years old , and Elise is eighteen years old . next year Joe is eleven years old , Elijah is twenty years old , Elise is nineteen years old, Harvey is twenty years old , and the age of Philip is [MASK] .",eleven
"Amy is thirteen years old , Craig is thirteen years old , Karen is nineteen years old , Joshua is fourteen years old , and Ashley is ten years old . next year Amy is fourteen years old , Karen is twenty years old , Ashley is eleven years old, Joshua is fifteen years old , and the age of Craig is [MASK] .",fourteen
"Elliot is fourteen years old , Lilly is fourteen years old , Hope is twelve years old , Owen is fourteen years old , and Sandra is twelve years old . next year Elliot is fifteen years old , Hope is thirteen years old , Sandra is thirteen years old, Owen is fifteen years old , and the age of Lilly is [MASK] .",fifteen
"Charlie is eleven years old , Maya is eleven years old , Blake is fourteen years old , Arthur is ten years old , and Claire is sixteen years old . next year Charlie is twelve years old , Blake is fifteen years old , Claire is seventeen years old, Arthur is eleven years old , and the age of Maya is [MASK] .",twelve
"Bradley is eighteen years old , Lauren is eighteen years old , Oliver is twelve years old , Lara is ten years old , and Rebecca is ten years old . next year Bradley is nineteen years old , Oliver is thirteen years old , Rebecca is eleven years old, Lara is eleven years old , and the age of Lauren is [MASK] .",nineteen
"Lewis is sixteen years old , Fiona is sixteen years old , Patricia is eleven years old , Campbell is ten years old , and Naomi is eighteen years old . next year Lewis is seventeen years old , Patricia is twelve years old , Naomi is nineteen years old, Campbell is eleven years old , and the age of Fiona is [MASK] .",seventeen
"Elliot is fifteen years old , Roman is fifteen years old , Sandra is nineteen years old , Graham is nineteen years old , and Heidi is nineteen years old . next year Elliot is sixteen years old , Sandra is twenty years old , Heidi is twenty years old, Graham is twenty years old , and the age of Roman is [MASK] .",sixteen
"Katherine is ten years old , Jane is ten years old , Roman is sixteen years old , Lucas is nineteen years old , and Louise is fifteen years old . next year Katherine is eleven years old , Roman is seventeen years old , Louise is sixteen years old, Lucas is twenty years old , and the age of Jane is [MASK] .",eleven
"Frank is eighteen years old , Russell is eighteen years old , Lee is eleven years old , Bruce is thirteen years old , and Indie is seventeen years old . next year Frank is nineteen years old , Lee is twelve years old , Indie is eighteen years old, Bruce is fourteen years old , and the age of Russell is [MASK] .",nineteen
"Frank is eighteen years old , Riley is eighteen years old , Matthew is thirteen years old , Hanna is twelve years old , and Gary is twelve years old . next year Frank is nineteen years old , Matthew is fourteen years old , Gary is thirteen years old, Hanna is thirteen years old , and the age of Riley is [MASK] .",nineteen
"Ruth is nineteen years old , Harris is nineteen years old , Janet is eighteen years old , Donna is seventeen years old , and Paul is sixteen years old . next year Ruth is twenty years old , Janet is nineteen years old , Paul is seventeen years old, Donna is eighteen years old , and the age of Harris is [MASK] .",twenty
"Aaron is nineteen years old , Allan is nineteen years old , Chloe is eleven years old , Kimberly is thirteen years old , and Jordan is seventeen years old . next year Aaron is twenty years old , Chloe is twelve years old , Jordan is eighteen years old, Kimberly is fourteen years old , and the age of Allan is [MASK] .",twenty
"Morgan is thirteen years old , Craig is thirteen years old , Wesley is twelve years old , Jill is ten years old , and Suzanne is eleven years old . next year Morgan is fourteen years old , Wesley is thirteen years old , Suzanne is twelve years old, Jill is eleven years old , and the age of Craig is [MASK] .",fourteen
"Ross is ten years old , Max is ten years old , Paul is thirteen years old , Benjamin is eleven years old , and Margaret is twelve years old . next year Ross is eleven years old , Paul is fourteen years old , Margaret is thirteen years old, Benjamin is twelve years old , and the age of Max is [MASK] .",eleven
"Gerald is sixteen years old , Lisa is sixteen years old , Bonnie is fourteen years old , Eleanor is twelve years old , and Bailey is eleven years old . next year Gerald is seventeen years old , Bonnie is fifteen years old , Bailey is twelve years old, Eleanor is thirteen years old , and the age of Lisa is [MASK] .",seventeen
"Peter is fifteen years old , Sean is fifteen years old , Eve is eleven years old , Lindsay is eighteen years old , and Harris is thirteen years old . next year Peter is sixteen years old , Eve is twelve years old , Harris is fourteen years old, Lindsay is nineteen years old , and the age of Sean is [MASK] .",sixteen
"Timothy is seventeen years old , Rosa is seventeen years old , Shirley is fifteen years old , Aurora is fourteen years old , and Valerie is fourteen years old . next year Timothy is eighteen years old , Shirley is sixteen years old , Valerie is fifteen years old, Aurora is fifteen years old , and the age of Rosa is [MASK] .",eighteen
"Leah is twelve years old , Denise is twelve years old , Timothy is eighteen years old , Courtney is eighteen years old , and Scott is seventeen years old . next year Leah is thirteen years old , Timothy is nineteen years old , Scott is eighteen years old, Courtney is nineteen years old , and the age of Denise is [MASK] .",thirteen
"Madison is eleven years old , Ryan is eleven years old , Anne is sixteen years old , Kim is sixteen years old , and Julie is fifteen years old . next year Madison is twelve years old , Anne is seventeen years old , Julie is sixteen years old, Kim is seventeen years old , and the age of Ryan is [MASK] .",twelve
"Karen is twelve years old , Willow is twelve years old , Sara is fifteen years old , Ethan is sixteen years old , and Victoria is seventeen years old . next year Karen is thirteen years old , Sara is sixteen years old , Victoria is eighteen years old, Ethan is seventeen years old , and the age of Willow is [MASK] .",thirteen
