sentence,answer
"Margaret is the daughter of Christopher , Archie is the son of Corey , and Stuart is the son of Natalie , So Christopher is the parent of [MASK] .",Margaret
"Joe is the son of Michael , Mia is the daughter of Dean , and Jon is the son of Jane , So Michael is the parent of [MASK] .",Joe
"Frankie is the son of Paul , Jason is the son of Harris , and Gary is the son of Jenna , So Paul is the parent of [MASK] .",Frankie
"Brandon is the son of Summer , Jon is the son of Ruby , and Timothy is the son of Julie , So Summer is the parent of [MASK] .",Brandon
"Kyle is the son of Nova , Sophie is the daughter of Joey , and Suzanne is the daughter of Jonathan , So Nova is the parent of [MASK] .",Kyle
"Luna is the daughter of Brian , Nova is the daughter of Amber , and Stephanie is the daughter of Norman , So Brian is the parent of [MASK] .",Luna
"Georgia is the daughter of Ruby , Heather is the daughter of Grant , and Donna is the daughter of Jamie , So Ruby is the parent of [MASK] .",Georgia
"Amy is the daughter of Caleb , Megan is the daughter of Frances , and Madison is the daughter of Amber , So Caleb is the parent of [MASK] .",Amy
"Gerald is the son of Jordan , Morgan is the son of Alice , and Carol is the daughter of Shay , So Jordan is the parent of [MASK] .",Gerald
"Stephen is the son of Ivy , Theo is the son of Carson , and Jake is the son of Charlie , So Ivy is the parent of [MASK] .",Stephen
"Harper is the daughter of Harris , Rachel is the daughter of Ryan , and Jade is the daughter of Melanie , So Harris is the parent of [MASK] .",Harper
"Raymond is the son of Kimberly , Natalie is the daughter of Katie , and Alexandra is the daughter of Robbie , So Kimberly is the parent of [MASK] .",Raymond
"Sam is the son of Morgan , Tommy is the son of Shelley , and Paul is the son of Caleb , So Morgan is the parent of [MASK] .",Sam
"Connor is the son of Natasha , Katherine is the daughter of Elaine , and Oscar is the son of Jon , So Natasha is the parent of [MASK] .",Connor
"Christine is the daughter of Russell , Eric is the son of Muhammad , and Helen is the daughter of Zac , So Russell is the parent of [MASK] .",Christine
"Violet is the daughter of Owen , Audrey is the daughter of Jack , and Hugh is the son of Murray , So Owen is the parent of [MASK] .",Violet
"Georgia is the daughter of Zoe , Lily is the daughter of Karen , and Liam is the son of Alexander , So Zoe is the parent of [MASK] .",Georgia
"Ian is the son of Sophia , Arthur is the son of Piper , and Lindsey is the daughter of Susan , So Sophia is the parent of [MASK] .",Ian
"Daryl is the son of Donna , Charlotte is the daughter of Madison , and Carrie is the daughter of Heidi , So Donna is the parent of [MASK] .",Daryl
"Daisy is the daughter of Blake , Lewis is the son of Zac , and Diane is the daughter of Jon , So Blake is the parent of [MASK] .",Daisy
"Max is the son of Stephanie , Denise is the daughter of Georgia , and Indie is the daughter of Jade , So Stephanie is the parent of [MASK] .",Max
"Lindsay is the daughter of Abby , Alan is the son of Eve , and Bella is the daughter of Shaun , So Abby is the parent of [MASK] .",Lindsay
"Daniel is the son of Bryan , Katherine is the daughter of Keith , and Eleanor is the daughter of Ellie , So Bryan is the parent of [MASK] .",Daniel
"Barbara is the daughter of Tyler , Daniel is the son of Michelle , and Barry is the son of Jackson , So Tyler is the parent of [MASK] .",Barbara
"Blair is the son of Alexander , Alicia is the daughter of Eva , and Paul is the son of Alexis , So Alexander is the parent of [MASK] .",Blair
"Mitchell is the son of Josh , Derek is the son of Morgan , and Gabriel is the son of Kimberly , So Josh is the parent of [MASK] .",Mitchell
"Morgan is the son of Alison , Nicole is the daughter of Shirley , and Carson is the son of Dawn , So Alison is the parent of [MASK] .",Morgan
"Marion is the daughter of Kai , Connor is the son of Elise , and Beth is the daughter of Amy , So Kai is the parent of [MASK] .",Marion
"Amber is the daughter of Elliot , Jay is the son of Harrison , and Alexandra is the daughter of Garry , So Elliot is the parent of [MASK] .",Amber
"Alexandra is the daughter of Catherine , Joseph is the son of Eric , and Ronald is the son of Grant , So Catherine is the parent of [MASK] .",Alexandra
"Graham is the son of Daniel , Samantha is the daughter of Pamela , and Andrea is the daughter of Taylor , So Daniel is the parent of [MASK] .",Graham
"Chelsea is the daughter of Daisy , Zac is the son of Harley , and Tyler is the son of Christopher , So Daisy is the parent of [MASK] .",Chelsea
"Mia is the daughter of Jill , Blake is the son of Valerie , and James is the son of Zoe , So Jill is the parent of [MASK] .",Mia
"Jack is the son of Nicola , Leo is the son of Lisa , and Louis is the son of Joey , So Nicola is the parent of [MASK] .",Jack
"Jacob is the son of Gary , Anne is the daughter of Chloe , and Grayson is the son of Greg , So Gary is the parent of [MASK] .",Jacob
"Daniel is the son of Keith , Clara is the daughter of Carol , and Molly is the daughter of Ross , So Keith is the parent of [MASK] .",Daniel
"Anthony is the son of Tommy , Janet is the daughter of Naomi , and Helen is the daughter of Aurora , So Tommy is the parent of [MASK] .",Anthony
"Keith is the son of Philip , John is the son of Angela , and Sharon is the daughter of Ellie , So Philip is the parent of [MASK] .",Keith
"Oliver is the son of Aaron , Caroline is the daughter of Natalie , and Scarlett is the daughter of Jonathan , So Aaron is the parent of [MASK] .",Oliver
"Nicholas is the son of Anne , Russell is the son of Janet , and Alicia is the daughter of Nicole , So Anne is the parent of [MASK] .",Nicholas
"Calvin is the son of Max , Kara is the daughter of Sonny , and Tyler is the son of Margaret , So Max is the parent of [MASK] .",Calvin
"Kimberly is the daughter of Fiona , Valerie is the daughter of Melanie , and Carly is the daughter of Suzanne , So Fiona is the parent of [MASK] .",Kimberly
"Frances is the daughter of Grayson , Barry is the son of Bailey , and Grant is the son of Paul , So Grayson is the parent of [MASK] .",Frances
"Kai is the son of Samuel , Ronald is the son of Harper , and Paula is the daughter of Ashley , So Samuel is the parent of [MASK] .",Kai
"Clara is the daughter of Hazel , Indie is the daughter of Margaret , and Alex is the son of Paula , So Hazel is the parent of [MASK] .",Clara
"Julia is the daughter of Caroline , Barry is the son of Gordon , and Bryan is the son of Carson , So Caroline is the parent of [MASK] .",Julia
"Noah is the son of Greg , Jenna is the daughter of Katie , and Nicole is the daughter of Campbell , So Greg is the parent of [MASK] .",Noah
"Hugh is the son of Hayden , Douglas is the son of Maria , and Rachel is the daughter of Rosa , So Hayden is the parent of [MASK] .",Hugh
"Molly is the daughter of Bryan , Blake is the son of Anne , and Nicholas is the son of Kris , So Bryan is the parent of [MASK] .",Molly
"Stuart is the son of Catherine , Kathleen is the daughter of Frank , and Jack is the son of Jill , So Catherine is the parent of [MASK] .",Stuart
"Frankie is the son of Naomi , Frank is the son of Hayden , and Morgan is the son of Lewis , So Naomi is the parent of [MASK] .",Frankie
"Freddie is the son of Mason , Amber is the daughter of Caleb , and Carson is the son of Sophia , So Mason is the parent of [MASK] .",Freddie
"Freddie is the son of Taylor , Holly is the daughter of Elijah , and Oscar is the son of Kenneth , So Taylor is the parent of [MASK] .",Freddie
"Scarlett is the daughter of Rosa , Nicole is the daughter of Norman , and Cole is the son of Edward , So Rosa is the parent of [MASK] .",Scarlett
"Brooke is the daughter of Andrew , Jamie is the son of Autumn , and Stewart is the son of Beth , So Andrew is the parent of [MASK] .",Brooke
"Harley is the daughter of Hanna , Janet is the daughter of Elizabeth , and Blake is the son of Timothy , So Hanna is the parent of [MASK] .",Harley
"Suzanne is the daughter of Catherine , Christopher is the son of Lara , and Sophia is the daughter of Laura , So Catherine is the parent of [MASK] .",Suzanne
"Kim is the daughter of Casey , Kathryn is the daughter of Douglas , and Harper is the daughter of Sara , So Casey is the parent of [MASK] .",Kim
"Sonny is the son of Natasha , Blair is the son of Rosa , and Alex is the son of Piper , So Natasha is the parent of [MASK] .",Sonny
"Alicia is the daughter of Richard , Denise is the daughter of Debbie , and Carol is the daughter of Francis , So Richard is the parent of [MASK] .",Alicia
"Jenna is the daughter of Frank , Wendy is the daughter of Neil , and Greg is the son of Georgia , So Frank is the parent of [MASK] .",Jenna
"Barry is the son of Lena , Paige is the daughter of Theo , and John is the son of Kyle , So Lena is the parent of [MASK] .",Barry
"Heather is the daughter of Charlie , Diane is the daughter of Willow , and Cameron is the son of Pamela , So Charlie is the parent of [MASK] .",Heather
"Lewis is the son of Emily , Lindsey is the daughter of Alex , and Hunter is the son of Theo , So Emily is the parent of [MASK] .",Lewis
"Leon is the son of Lewis , Claire is the daughter of Lauren , and Thomas is the son of Elaine , So Lewis is the parent of [MASK] .",Leon
"Alice is the daughter of Raymond , Gerard is the son of Charles , and Casey is the daughter of Audrey , So Raymond is the parent of [MASK] .",Alice
"Scarlett is the daughter of Sarah , Murray is the son of Liam , and Elaine is the daughter of Nicholas , So Sarah is the parent of [MASK] .",Scarlett
"Cooper is the son of Paige , Alison is the daughter of Tracy , and Eden is the daughter of Harry , So Paige is the parent of [MASK] .",Cooper
"Stewart is the son of William , Shirley is the daughter of Donna , and Robert is the son of Hunter , So William is the parent of [MASK] .",Stewart
"Frank is the son of Anne , Charlie is the son of Lee , and Blake is the son of Theo , So Anne is the parent of [MASK] .",Frank
"Kai is the son of Tracy , Lois is the daughter of Ann , and Louie is the son of Alexandra , So Tracy is the parent of [MASK] .",Kai
"Arthur is the son of Kathleen , Richard is the son of Kenneth , and Taylor is the son of Neil , So Kathleen is the parent of [MASK] .",Arthur
"Shirley is the daughter of Steven , Kerry is the daughter of Lilly , and Marie is the daughter of David , So Steven is the parent of [MASK] .",Shirley
"Barry is the son of Gerald , Kelly is the daughter of Leo , and Samantha is the daughter of Harper , So Gerald is the parent of [MASK] .",Barry
"Evan is the son of Christopher , Daryl is the son of Julie , and Adrian is the son of Greg , So Christopher is the parent of [MASK] .",Evan
"Melanie is the daughter of Sam , George is the son of Nicholas , and Judith is the daughter of Mitchell , So Sam is the parent of [MASK] .",Melanie
"Caroline is the daughter of Michael , Muhammad is the son of David , and Isaac is the son of Brian , So Michael is the parent of [MASK] .",Caroline
"Kathryn is the daughter of Morgan , Deborah is the daughter of Alex , and Frances is the daughter of Charlie , So Morgan is the parent of [MASK] .",Kathryn
"Morgan is the son of Daryl , Nina is the daughter of Laura , and Arthur is the son of Emily , So Daryl is the parent of [MASK] .",Morgan
"Megan is the daughter of Beth , Kelly is the daughter of Allan , and Scarlett is the daughter of Autumn , So Beth is the parent of [MASK] .",Megan
"Amy is the daughter of Jill , Kyle is the son of Scarlett , and Gerard is the son of Anna , So Jill is the parent of [MASK] .",Amy
"Rose is the daughter of Matthew , Russell is the son of Scarlett , and Douglas is the son of Nikki , So Matthew is the parent of [MASK] .",Rose
"Christine is the daughter of Gerard , Kim is the daughter of Victoria , and Megan is the daughter of Marc , So Gerard is the parent of [MASK] .",Christine
"Jamie is the son of Shaun , Suzanne is the daughter of Colin , and Caroline is the daughter of Danielle , So Shaun is the parent of [MASK] .",Jamie
"Paige is the daughter of Duncan , Frances is the daughter of Lee , and Laura is the daughter of Cheryl , So Duncan is the parent of [MASK] .",Paige
"Danielle is the daughter of James , Cody is the son of Carter , and Erin is the daughter of Garry , So James is the parent of [MASK] .",Danielle
"Blake is the son of Kris , Allan is the son of Jennifer , and Ellen is the daughter of Heidi , So Kris is the parent of [MASK] .",Blake
"Zac is the son of James , Violet is the daughter of Shaun , and Alexis is the daughter of Deborah , So James is the parent of [MASK] .",Zac
"Ruby is the daughter of Keith , Shay is the son of Janet , and Thomas is the son of Sharon , So Keith is the parent of [MASK] .",Ruby
"Oscar is the son of Alexander , Paula is the daughter of Lilly , and Robbie is the son of Shannon , So Alexander is the parent of [MASK] .",Oscar
"Alison is the daughter of Tracy , Joshua is the son of William , and Alice is the daughter of Jason , So Tracy is the parent of [MASK] .",Alison
"Kris is the son of Rosa , Anthony is the son of Naomi , and Barry is the son of Rory , So Rosa is the parent of [MASK] .",Kris
"Allan is the son of Dylan , Jade is the daughter of Alexis , and Josh is the son of Harley , So Dylan is the parent of [MASK] .",Allan
"Harper is the daughter of Greg , Dylan is the son of Joshua , and Nathan is the son of Danielle , So Greg is the parent of [MASK] .",Harper
"Alan is the son of Elaine , Benjamin is the son of Jamie , and Leah is the daughter of Victoria , So Elaine is the parent of [MASK] .",Alan
"Carson is the son of Emma , Beth is the daughter of Debbie , and Jessica is the daughter of Cody , So Emma is the parent of [MASK] .",Carson
"Theo is the son of Summer , Zac is the son of Brian , and Aurora is the daughter of George , So Summer is the parent of [MASK] .",Theo
"Kate is the daughter of Erin , Russell is the son of Louie , and Clare is the daughter of David , So Erin is the parent of [MASK] .",Kate
"Donald is the son of Mohammed , Dean is the son of Kelly , and Nicholas is the son of Adam , So Mohammed is the parent of [MASK] .",Donald
"Suzanne is the daughter of Wesley , Harper is the daughter of Janet , and Paige is the daughter of Carter , So Wesley is the parent of [MASK] .",Suzanne
"Hunter is the son of Erin , Denise is the daughter of Hayden , and Gareth is the son of Tommy , So Erin is the parent of [MASK] .",Hunter
"Donald is the son of Douglas , Jade is the daughter of Alex , and Colin is the son of Alexandra , So Douglas is the parent of [MASK] .",Donald
"Chloe is the daughter of Peter , Gerald is the son of Cody , and Conor is the son of Eleanor , So Peter is the parent of [MASK] .",Chloe
"Courtney is the daughter of Marie , Kelly is the daughter of Michelle , and Brandon is the son of Nova , So Marie is the parent of [MASK] .",Courtney
"Jon is the son of Anne , Julie is the daughter of Rosa , and Allison is the daughter of Blair , So Anne is the parent of [MASK] .",Jon
"Anne is the daughter of Jon , Lauren is the daughter of Keith , and Donna is the daughter of Clara , So Jon is the parent of [MASK] .",Anne
"Sean is the son of Keith , Brooke is the daughter of Alex , and Jennifer is the daughter of Debbie , So Keith is the parent of [MASK] .",Sean
"Brandon is the son of Sandra , Hazel is the daughter of Tracy , and Jake is the son of George , So Sandra is the parent of [MASK] .",Brandon
"Calvin is the son of Barry , Marion is the daughter of Finn , and Adam is the son of Lindsay , So Barry is the parent of [MASK] .",Calvin
"Craig is the son of Ellen , Valerie is the daughter of Holly , and Jamie is the son of Nicholas , So Ellen is the parent of [MASK] .",Craig
"Wayne is the son of Carly , Harvey is the son of Timothy , and Casey is the daughter of Adrian , So Carly is the parent of [MASK] .",Wayne
"Robin is the son of Melanie , Charlotte is the daughter of Eden , and Ellis is the son of Gabriel , So Melanie is the parent of [MASK] .",Robin
"Audrey is the daughter of Max , Blair is the son of Hugh , and Jenna is the daughter of Teddy , So Max is the parent of [MASK] .",Audrey
"Ronald is the son of Jessica , Ryan is the son of Heidi , and Stephen is the son of Harris , So Jessica is the parent of [MASK] .",Ronald
"Barbara is the daughter of Barry , Lucas is the son of Sophie , and Jessica is the daughter of Aaron , So Barry is the parent of [MASK] .",Barbara
"Julia is the daughter of Kerry , Carson is the son of Jay , and Zoe is the daughter of Shay , So Kerry is the parent of [MASK] .",Julia
"Darren is the son of Kyle , Greg is the son of Nicole , and Lauren is the daughter of Kai , So Kyle is the parent of [MASK] .",Darren
"Carrie is the daughter of Susan , Sophie is the daughter of Paul , and Clara is the daughter of Oscar , So Susan is the parent of [MASK] .",Carrie
"Corey is the son of Theo , Gareth is the son of Rose , and Pamela is the daughter of Noah , So Theo is the parent of [MASK] .",Corey
"Paula is the daughter of Campbell , Sonny is the son of Morgan , and Chloe is the daughter of Kara , So Campbell is the parent of [MASK] .",Paula
"Angus is the son of Beth , Hanna is the daughter of Hunter , and Malcolm is the son of Christopher , So Beth is the parent of [MASK] .",Angus
"Angus is the son of Daniel , Luna is the daughter of Frances , and Harper is the daughter of Sara , So Daniel is the parent of [MASK] .",Angus
"Grayson is the son of Bradley , Eva is the daughter of Bella , and Sharon is the daughter of Holly , So Bradley is the parent of [MASK] .",Grayson
"Anne is the daughter of Olivia , Kevin is the son of Stephanie , and Henry is the son of Darren , So Olivia is the parent of [MASK] .",Anne
"Alan is the son of Louise , Cheryl is the daughter of Daisy , and Simon is the son of Kathryn , So Louise is the parent of [MASK] .",Alan
"Charles is the son of Nicola , Max is the son of Ross , and Eva is the daughter of Lee , So Nicola is the parent of [MASK] .",Charles
"Debbie is the daughter of Mohammed , Joshua is the son of Brian , and Louie is the son of Fraser , So Mohammed is the parent of [MASK] .",Debbie
"Olivia is the daughter of Ruth , Steven is the son of Craig , and Molly is the daughter of Harrison , So Ruth is the parent of [MASK] .",Olivia
"Charlie is the son of Elaine , Teddy is the son of Alan , and Eva is the daughter of Sarah , So Elaine is the parent of [MASK] .",Charlie
"Henry is the son of Lindsay , Lewis is the son of Maria , and Luke is the son of Bryan , So Lindsay is the parent of [MASK] .",Henry
"Oliver is the son of Joe , Mitchell is the son of Bruce , and Lilly is the daughter of Dylan , So Joe is the parent of [MASK] .",Oliver
"Emily is the daughter of Muhammad , Janet is the daughter of Ian , and Maria is the daughter of Conor , So Muhammad is the parent of [MASK] .",Emily
"Sophie is the daughter of Paige , Naomi is the daughter of Stephen , and Louise is the daughter of Benjamin , So Paige is the parent of [MASK] .",Sophie
"Leo is the son of Cole , Lauren is the daughter of Jill , and Gerard is the son of Lily , So Cole is the parent of [MASK] .",Leo
"Cameron is the son of Judith , Ellie is the daughter of Charlie , and Gabriel is the son of Florence , So Judith is the parent of [MASK] .",Cameron
"Olivia is the daughter of Joe , Roy is the son of Kai , and Rebecca is the daughter of Amanda , So Joe is the parent of [MASK] .",Olivia
"Ross is the son of Simon , Ian is the son of Ada , and Harry is the son of Alex , So Simon is the parent of [MASK] .",Ross
"Andrea is the daughter of Steven , Amber is the daughter of Kathryn , and Dylan is the son of Jackson , So Steven is the parent of [MASK] .",Andrea
"Anna is the daughter of Sam , Gabriel is the son of Summer , and Bradley is the son of Matthew , So Sam is the parent of [MASK] .",Anna
"Lara is the daughter of Gareth , Hunter is the son of Robert , and Lucas is the son of Janet , So Gareth is the parent of [MASK] .",Lara
"Marie is the daughter of Julia , Alison is the daughter of Riley , and Jordan is the son of Cody , So Julia is the parent of [MASK] .",Marie
"Hope is the daughter of Ethan , Luke is the son of Gary , and Melanie is the daughter of Morgan , So Ethan is the parent of [MASK] .",Hope
"Rosa is the daughter of Jamie , Ellis is the son of Luna , and Rose is the daughter of Quinn , So Jamie is the parent of [MASK] .",Rosa
"Justin is the son of Joshua , Kevin is the son of Jessica , and Neil is the son of Anthony , So Joshua is the parent of [MASK] .",Justin
"Gerard is the son of Elise , Ross is the son of Bryan , and Malcolm is the son of Casey , So Elise is the parent of [MASK] .",Gerard
"Finn is the son of Norman , Anthony is the son of Caleb , and Kathleen is the daughter of Gavin , So Norman is the parent of [MASK] .",Finn
"Kim is the daughter of Henry , Blake is the son of Nicole , and Scarlett is the daughter of Aaron , So Henry is the parent of [MASK] .",Kim
"Katherine is the daughter of Liam , Freddie is the son of Samuel , and Denise is the daughter of Frankie , So Liam is the parent of [MASK] .",Katherine
"Wendy is the daughter of Paige , Beth is the daughter of Caleb , and Samantha is the daughter of Katrina , So Paige is the parent of [MASK] .",Wendy
"Angus is the son of Carter , Kevin is the son of Brandon , and Lynn is the daughter of Ivy , So Carter is the parent of [MASK] .",Angus
"Nova is the daughter of Finn , Henry is the son of Allan , and Thomas is the son of Edward , So Finn is the parent of [MASK] .",Nova
"Jason is the son of Frankie , Teddy is the son of Karen , and Harry is the son of Norman , So Frankie is the parent of [MASK] .",Jason
"Ann is the daughter of Craig , Melanie is the daughter of Jamie , and Connor is the son of Mohammed , So Craig is the parent of [MASK] .",Ann
"Violet is the daughter of Adrian , Ruth is the daughter of Sophia , and Shay is the son of Mohammed , So Adrian is the parent of [MASK] .",Violet
"Piper is the daughter of Joshua , Andrea is the daughter of Angus , and Grace is the daughter of Bryan , So Joshua is the parent of [MASK] .",Piper
"Helen is the daughter of Daisy , Mark is the son of Audrey , and Bailey is the son of Blake , So Daisy is the parent of [MASK] .",Helen
"Melissa is the daughter of Elliot , Hunter is the son of Clare , and Raymond is the son of Lisa , So Elliot is the parent of [MASK] .",Melissa
"Hannah is the daughter of Susan , Sharon is the daughter of Joshua , and Cole is the son of Duncan , So Susan is the parent of [MASK] .",Hannah
"Connor is the son of Amanda , Oliver is the son of Cameron , and Liam is the son of Luna , So Amanda is the parent of [MASK] .",Connor
"Victoria is the daughter of Peter , Connor is the son of Teddy , and Ethan is the son of Jessica , So Peter is the parent of [MASK] .",Victoria
"Raymond is the son of Lee , Hunter is the son of Sean , and Lindsay is the daughter of Ronald , So Lee is the parent of [MASK] .",Raymond
"Rose is the daughter of Kara , George is the son of Caroline , and Helen is the daughter of Sonny , So Kara is the parent of [MASK] .",Rose
"Louie is the son of Hayden , Nina is the daughter of Luna , and Jessica is the daughter of Brandon , So Hayden is the parent of [MASK] .",Louie
"Dylan is the son of Louie , Carly is the daughter of Dawn , and Claire is the daughter of Paul , So Louie is the parent of [MASK] .",Dylan
"Zac is the son of Audrey , Nova is the daughter of Max , and Jon is the son of Rebecca , So Audrey is the parent of [MASK] .",Zac
"Russell is the son of Morgan , Philip is the son of Elliot , and James is the son of Julia , So Morgan is the parent of [MASK] .",Russell
"Lisa is the daughter of Mia , Oliver is the son of Sam , and Theo is the son of Matthew , So Mia is the parent of [MASK] .",Lisa
"Emily is the daughter of Gabriel , Natasha is the daughter of Derek , and Fraser is the son of Marcus , So Gabriel is the parent of [MASK] .",Emily
"Frank is the son of Joseph , Christina is the daughter of Leo , and Wendy is the daughter of Benjamin , So Joseph is the parent of [MASK] .",Frank
"Cameron is the son of Zac , Samuel is the son of Jamie , and Clare is the daughter of Logan , So Zac is the parent of [MASK] .",Cameron
"Amy is the daughter of Caroline , Taylor is the son of Fraser , and Harry is the son of Liam , So Caroline is the parent of [MASK] .",Amy
"Ronald is the son of Pamela , Barry is the son of Simon , and Lucy is the daughter of Naomi , So Pamela is the parent of [MASK] .",Ronald
"Danielle is the daughter of Sandra , Nova is the daughter of Heidi , and Gavin is the son of Ada , So Sandra is the parent of [MASK] .",Danielle
"Heather is the daughter of Nicola , Joshua is the son of Riley , and Gordon is the son of Murray , So Nicola is the parent of [MASK] .",Heather
"Gordon is the son of Theo , Amanda is the daughter of Harrison , and Harper is the daughter of Chelsea , So Theo is the parent of [MASK] .",Gordon
"Marcus is the son of Brandon , Carolyn is the daughter of Morgan , and Ryan is the son of Nicola , So Brandon is the parent of [MASK] .",Marcus
"Sharon is the daughter of Charles , Riley is the son of Alexander , and Corey is the son of Robbie , So Charles is the parent of [MASK] .",Sharon
"Paula is the daughter of Theodore , Harley is the daughter of Ian , and Sean is the son of Mitchell , So Theodore is the parent of [MASK] .",Paula
"Jonathan is the son of Nathan , Carolyn is the daughter of Ellen , and Michelle is the daughter of Jude , So Nathan is the parent of [MASK] .",Jonathan
"Max is the son of Bruce , Faith is the daughter of Aurora , and Lynn is the daughter of Kimberly , So Bruce is the parent of [MASK] .",Max
"Gavin is the son of Mark , Christina is the daughter of Bradley , and Katrina is the daughter of Frankie , So Mark is the parent of [MASK] .",Gavin
"Harvey is the son of Adam , Morgan is the son of Christine , and Melissa is the daughter of Owen , So Adam is the parent of [MASK] .",Harvey
"Carter is the son of Jennifer , Gordon is the son of Joshua , and Eva is the daughter of Freddie , So Jennifer is the parent of [MASK] .",Carter
"Allison is the daughter of Patricia , Joseph is the son of Karen , and Chelsea is the daughter of Nicholas , So Patricia is the parent of [MASK] .",Allison
"Leo is the son of Raymond , Fraser is the son of Dale , and Steven is the son of Harley , So Raymond is the parent of [MASK] .",Leo
"Cheryl is the daughter of Theo , Maya is the daughter of Emma , and Arthur is the son of Elijah , So Theo is the parent of [MASK] .",Cheryl
"Colin is the son of Theodore , Joseph is the son of Georgia , and Suzanne is the daughter of Marcus , So Theodore is the parent of [MASK] .",Colin
