sentence,answer
"his name is Eric , her name is Mandy and my name is Ann . So his name is [MASK] .",Eric
"his name is Adrian , her name is Jillian and my name is Ryan . So his name is [MASK] .",Adrian
"his name is Samuel , her name is Barbara and my name is Max . So his name is [MASK] .",Samuel
"his name is Gerald , her name is Carolyn and my name is Josh . So his name is [MASK] .",Gerald
"his name is Henry , her name is Gayle and my name is Grayson . So his name is [MASK] .",Henry
"his name is Justin , her name is Maria and my name is Denise . So his name is [MASK] .",Justin
"his name is Benjamin , her name is Valerie and my name is Esme . So his name is [MASK] .",Benjamin
"his name is Shaun , her name is Christina and my name is Lily . So his name is [MASK] .",Shaun
"his name is Campbell , her name is Kelly and my name is Edward . So his name is [MASK] .",Campbell
"his name is Frank , her name is Allison and my name is Aoife . So his name is [MASK] .",Frank
"his name is Roy , her name is Kim and my name is Simon . So his name is [MASK] .",Roy
"his name is Timothy , her name is Anna and my name is Cameron . So his name is [MASK] .",Timothy
"his name is Greg , her name is Rebecca and my name is Piper . So his name is [MASK] .",Greg
"his name is Liam , her name is Katherine and my name is Declan . So his name is [MASK] .",Liam
"his name is Rory , her name is Natalie and my name is Marion . So his name is [MASK] .",Rory
"his name is Wesley , her name is Ashley and my name is Lily . So his name is [MASK] .",Wesley
"his name is Kris , her name is Vicky and my name is Kris . So his name is [MASK] .",Kris
"his name is Lewis , her name is Stacey and my name is Greg . So his name is [MASK] .",Lewis
"his name is Jon , her name is Amy and my name is Laila . So his name is [MASK] .",Jon
"his name is Aaron , her name is Carrie and my name is Leo . So his name is [MASK] .",Aaron
"his name is Blair , her name is Lyndsey and my name is Hollie . So his name is [MASK] .",Blair
"his name is Dale , her name is Lindsey and my name is Megan . So his name is [MASK] .",Dale
"his name is Jordan , her name is Sara and my name is Skye . So his name is [MASK] .",Jordan
"his name is Mohammed , her name is Lyndsay and my name is Innes . So his name is [MASK] .",Mohammed
"his name is Ben , her name is Charlene and my name is Catriona . So his name is [MASK] .",Ben
"his name is Kyle , her name is Shelley and my name is Ronald . So his name is [MASK] .",Kyle
"his name is Jack , her name is Lauren and my name is Keiran . So his name is [MASK] .",Jack
"his name is Luke , her name is Kimberley and my name is Harvey . So his name is [MASK] .",Luke
"his name is Sam , her name is Danielle and my name is Morgan . So his name is [MASK] .",Sam
"his name is Joshua , her name is Natasha and my name is David . So his name is [MASK] .",Joshua
"his name is Nathan , her name is Eilidh and my name is Jordan . So his name is [MASK] .",Nathan
"his name is Daryl , her name is Hayley and my name is William . So his name is [MASK] .",Daryl
"his name is Robbie , her name is Melissa and my name is Jason . So his name is [MASK] .",Robbie
"his name is Connor , her name is Alana and my name is Alison . So his name is [MASK] .",Connor
"his name is Conor , her name is Adele and my name is Olivia . So his name is [MASK] .",Conor
"his name is Owen , her name is Siobhan and my name is Ella . So his name is [MASK] .",Owen
"his name is Dylan , her name is Jenna and my name is Alasdair . So his name is [MASK] .",Dylan
"his name is Josh , her name is Nicole and my name is Skye . So his name is [MASK] .",Josh
"his name is Jake , her name is Rachael and my name is Brody . So his name is [MASK] .",Jake
"his name is Harry , her name is Jade and my name is Zachary . So his name is [MASK] .",Harry
"his name is Bradley , her name is Kayleigh and my name is Rachael . So his name is [MASK] .",Bradley
"his name is Brandon , her name is Jemma and my name is Neve . So his name is [MASK] .",Brandon
"his name is Taylor , her name is Charlotte and my name is Lynne . So his name is [MASK] .",Taylor
"his name is Jay , her name is Emily and my name is Alan . So his name is [MASK] .",Jay
"his name is Calvin , her name is Kylie and my name is Declan . So his name is [MASK] .",Calvin
"his name is Joe , her name is Linzi and my name is Noah . So his name is [MASK] .",Joe
"his name is Dominic , her name is Carly and my name is Cody . So his name is [MASK] .",Dominic
"his name is Ethan , her name is Robyn and my name is Alison . So his name is [MASK] .",Ethan
"his name is Charlie , her name is Michaela and my name is Kayden . So his name is [MASK] .",Charlie
"his name is Jacob , her name is Sophie and my name is Marion . So his name is [MASK] .",Jacob
"his name is Max , her name is Jessica and my name is Teddy . So his name is [MASK] .",Max
"his name is Morgan , her name is Sinead and my name is Imogen . So his name is [MASK] .",Morgan
"his name is Logan , her name is Caitlin and my name is Jasmine . So his name is [MASK] .",Logan
"his name is Louis , her name is Kerri and my name is Noah . So his name is [MASK] .",Louis
"his name is Marcus , her name is Alexandra and my name is Morven . So his name is [MASK] .",Marcus
"his name is Mitchell , her name is Aimee and my name is Carson . So his name is [MASK] .",Mitchell
"his name is Oliver , her name is Kirstie and my name is Callum . So his name is [MASK] .",Oliver
"his name is Leon , her name is Naomi and my name is Gordon . So his name is [MASK] .",Leon
"his name is Tyler , her name is Cara and my name is Ariana . So his name is [MASK] .",Tyler
"his name is Kai , her name is Demi and my name is Natalie . So his name is [MASK] .",Kai
"his name is Lucas , her name is Jordan and my name is Alistair . So his name is [MASK] .",Lucas
"his name is Evan , her name is Alice and my name is Eden . So his name is [MASK] .",Evan
"his name is Alex , her name is Rebekah and my name is Zoe . So his name is [MASK] .",Alex
"his name is Finn , her name is Hollie and my name is Alex . So his name is [MASK] .",Finn
"his name is Leo , her name is Amber and my name is Barry . So his name is [MASK] .",Leo
"his name is Archie , her name is Bethany and my name is Tyler . So his name is [MASK] .",Archie
"his name is Harris , her name is Toni and my name is Piper . So his name is [MASK] .",Harris
"his name is Cole , her name is Taylor and my name is Wayne . So his name is [MASK] .",Cole
"his name is Noah , her name is Chantelle and my name is Layla . So his name is [MASK] .",Noah
"his name is Harvey , her name is Paige and my name is Philip . So his name is [MASK] .",Harvey
"his name is Corey , her name is Courtney and my name is Clare . So his name is [MASK] .",Corey
"his name is Bailey , her name is Morgan and my name is Elliot . So his name is [MASK] .",Bailey
"his name is Hayden , her name is Georgia and my name is Demi . So his name is [MASK] .",Hayden
"his name is Caleb , her name is Ellen and my name is Arlo . So his name is [MASK] .",Caleb
"his name is Mason , her name is Isla and my name is Denise . So his name is [MASK] .",Mason
"his name is Harrison , her name is Ellie and my name is Jenna . So his name is [MASK] .",Harrison
"his name is Riley , her name is Niamh and my name is Wendy . So his name is [MASK] .",Riley
"his name is Muhammad , her name is Rhiannon and my name is Demi . So his name is [MASK] .",Muhammad
"his name is Oscar , her name is Caitlyn and my name is Bradley . So his name is [MASK] .",Oscar
"his name is Isaac , her name is Carla and my name is Ethan . So his name is [MASK] .",Isaac
"his name is Cody , her name is Ciara and my name is Laila . So his name is [MASK] .",Cody
"his name is Jude , her name is Meghan and my name is Euan . So his name is [MASK] .",Jude
"his name is Cooper , her name is Kaitlyn and my name is Abbie . So his name is [MASK] .",Cooper
"his name is Jackson , her name is Lauryn and my name is Sharon . So his name is [MASK] .",Jackson
"his name is Zac , her name is Brooke and my name is Kimberley . So his name is [MASK] .",Zac
"his name is Blake , her name is Ailsa and my name is Charlene . So his name is [MASK] .",Blake
"his name is Shay , her name is Jasmine and my name is Christopher . So his name is [MASK] .",Shay
"his name is Theo , her name is Skye and my name is Finley . So his name is [MASK] .",Theo
"his name is Freddie , her name is Kiera and my name is Lindsay . So his name is [MASK] .",Freddie
"his name is Carson , her name is Eva and my name is Jonathan . So his name is [MASK] .",Carson
"his name is Elliot , her name is Rosie and my name is Meghan . So his name is [MASK] .",Elliot
"his name is Sonny , her name is Zara and my name is Nicholas . So his name is [MASK] .",Sonny
"his name is Carter , her name is Kayla and my name is Ada . So his name is [MASK] .",Carter
"his name is Arthur , her name is Alex and my name is Grayson . So his name is [MASK] .",Arthur
"his name is Hunter , her name is Charlie and my name is Hannah . So his name is [MASK] .",Hunter
"his name is Grayson , her name is Millie and my name is Melanie . So his name is [MASK] .",Grayson
"his name is Elijah , her name is Lily and my name is Thea . So his name is [MASK] .",Elijah
"his name is Tommy , her name is Orla and my name is Nicholas . So his name is [MASK] .",Tommy
"his name is Frankie , her name is Ava and my name is Morven . So his name is [MASK] .",Frankie
"his name is Gabriel , her name is Elise and my name is George . So his name is [MASK] .",Gabriel
"his name is Louie , her name is Keira and my name is Melanie . So his name is [MASK] .",Louie
"his name is Theodore , her name is Neve and my name is Taylor . So his name is [MASK] .",Theodore
"his name is Ellis , her name is Madison and my name is Bella . So his name is [MASK] .",Ellis
"his name is Roman , her name is Abi and my name is Violet . So his name is [MASK] .",Roman
"his name is Joey , her name is Abbi and my name is Toni . So his name is [MASK] .",Joey
"his name is Teddy , her name is Ruby and my name is Linsey . So his name is [MASK] .",Teddy
